错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
我觉[F覺]得中文是很好听[F聽]的语[F語]言，尤其歌唱{CJX}起来非常很好听[F聽]的[BQ。]{CD歌曲}同时[F時]国语[F語]处[F處]处[F處]可通用[BQ，]跟英语[F語]一样[F樣][BQ。]小的时[F時]候我家在庙[F廟]附近，我跟我几[F幾]位朋友时[F時]常到庙[F廟]里玩[BQ，]{CD亦}玩得很有兴[F興]趣，又有善良的拜神徒会拿一些食物给我们吃，庙[F廟]里的地方很宽[F寬]，我们到处[F處]跑[BQ，]而玩累后[F後]又有的拿东[F東]西给我们吃。,200109529529251011,泰国,2,200109,我的童年,75,75,27,21,30,218,未参加,
因家庭经济不好。,200110540540150009,印度尼西亚,1,200110,我的童年,65,85,30,44,65,279,未参加,
三代同堂的家庭里有祖父母、[BC，]父母亲，也有一些其他亲人。,200110540540250025,印度尼西亚,2,200110,我的童年,70,90,66,63,76,358,C,
晚上外公还常租三轮车，我们就坐在三轮车上，一边迎风纳凉，一边听外公讲些生活上的趣事[BD、]或故事。,200110540501250129,中国,2,200110,我的童年,80,90,68,49,92,374,C,
到了上学年龄，母亲把我接回吉隆坡，我倒真的恋起外婆家{CQ了}，整天闹{CQ着}要找外婆呢！,200103680519201612,马来西亚,2,200103,我的童年,85,85,86,83,93,427,A,
我有新的同屋{CQ了}。,200104124619100227,罗马尼亚,1,200104,一封写给父母的信,70,75,68,58,72,332,C,
一上来问一大堆问题。,200104124520200331,蒙古国,2,200104,一封写给父母的信,65,90,58,51,70,325,C,
我打算在宿舍学习。,200104124520200437,蒙古国,2,200104,一封写给父母的信,75,80,55,47,67,315,未参加,
此致5月12日你们的女儿,200105550523250010,韩国,2,200105,一封写给父母的信,75,60,74,61,76,332,C,
全大韩民国的父母们多么不容易啊，经过了那么艰苦的岁月。,200105550523250291,韩国,2,200105,一封写给父母的信,65,90,58,51,65,320,C,
虽然，第二天再去买花回来给你们，我们还是很对不起你们。,200105550523250339,韩国,2,200105,一封写给父母的信,65,70,63,32,56,272,未参加,
我们五口人以[B一]后也这样好好地生活下去吧！,200105550523250339,韩国,2,200105,一封写给父母的信,65,70,63,32,56,272,未参加,
爸，妈最近工作很辛苦吧？,200105550523250354,韩国,2,200105,一封写给父母的信,65,70,41,54,54,270,未参加,
。,200105550523250465,韩国,2,200105,一封写给父母的信,60,75,38,49,51,259,未参加,
当我每一次想起你们两位满面微笑的容颜时，我都情不自禁地[B的]心里又{CJX}酸起来了。,200105550523150499,韩国,1,200105,一封写给父母的信,85,85,41,68,70,344,未参加,
这个假期我去了厦门和集美。,200105212540200041,印度尼西亚,2,200105,我的一个假期,75,75,65,63,48,316,C,
我首先到了多伦[B论]多，也是{CJX}对我来说很陌生的城市。,200105212525200042,日本,2,200105,我的一个假期,65,70,32,32,44,229,未参加,
这次假期让我感觉到{CC3觉悟}了父母的重要性。,200105224525200016,日本,2,200105,我的一个假期,70,70,77,61,63,329,C,
我自己也想一想，有时候跟父母和朋友商量一下[BQ，]之后终[F終]于决定了：[BC。]我还要学习，出国留学{CD了}。,200105224525200026,日本,2,200105,我的一个假期,70,70,52,54,46,280,C,
可是参加工作{CC公司}以后[BQ，]除了双休日以外不能学习。,200105224525200026,日本,2,200105,我的一个假期,70,70,52,54,46,280,C,
这是我的最充实、最难忘的一个假期。,200105209525200043,日本,2,200105,我的一个假期,80,80,85,75,92,404,B,
只通过邮件的内容，我也不太了解父亲的病情，想立刻回国。,200105209525200066,日本,2,200105,我的一个假期,75,75,65,58,68,331,C,
我读完“三个和尚没水喝”的文章，就想起来了我的坏{CC球}毛病。,200105109525200499,日本,2,200105,由“三个和尚没水喝”想到的……,65,75,70,77,75,349,B,
{CP这学校的教师有时还用暴力手段来给孩子教育，无论学习方面的失败都用暴力。P},200105109525100743,日本,1,200105,由“三个和尚没水喝”想到的……,65,60,61,58,61,288,C,
我家的大部分家务事靠母亲。,200105109525100790,日本,1,200105,由“三个和尚没水喝”想到的……,80,70,70,84,70,364,B,
