错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
如今我自己和我的子女谈[F談]起我的童年都很骄傲{CC自傲}。,200110540540250023,印度尼西亚,2,200110,我的童年,70,95,63,47,74,342,C,
父亲没有职业，只靠母亲领些手工带回来全家人一起干，换回不多的钱的维持家庭的开销。,200110540540250127,印度尼西亚,2,200110,我的童年,65,85,33,54,85,312,未参加,
父母这时并[F並]没有当场骂我，而用科学的道理来劝告我。,200110540540150142,印度尼西亚,1,200110,我的童年,70,90,36,51,90,330,未参加,
我出生于马来西亚的一个农[F農]村里，我排行最大，[BC.]下有两个弟妹。,200103680519101602,马来西亚,1,200103,我的童年,80,85,61,47,76,343,C,
还是甭提了吧！,200104124619100227,罗马尼亚,1,200104,一封写给父母的信,70,75,68,58,72,332,C,
现在祖国人民在伟大领导者金正日同志的领导下[BQ，]为了建设更加美好、富强的社会主义强盛大国夜以继日{CC日以夜日}地奔波，我却在这里满足于97分[BD，]而感到骄傲{CJZR}，我真愧对{CD于}祖国人民，愧对{CD于}父母亲、[BC，]弟弟和亲朋好友。,200104124510100278,朝鲜,1,200104,一封写给父母的信,85,75,74,68,79,373,B,
我想如果这次通不过，我再也不考这个水平考试了。,200104124520200331,蒙古国,2,200104,一封写给父母的信,65,90,58,51,70,325,C,
您心里[B理]也{CC还}希望吧！,200105550523250009,韩国,2,200105,一封写给父母的信,65,70,60,68,56,305,C,
好想念的妈妈、[BC，]爸爸[BQ：]你们{CC你}好！,200105550523250027,韩国,2,200105,一封写给父母的信,75,65,52,56,65,300,C,
我非常爱您们！,200105550523150330,韩国,1,200105,一封写给父母的信,70,75,47,39,42,262,未参加,
大家都考上了大学，而且都会打工帮自己的忙。,200105550523250336,韩国,2,200105,一封写给父母的信,60,65,55,42,47,252,未参加,
所以时间不长，特别着急。,200105550523250350,韩国,2,200105,一封写给父母的信,65,70,55,49,49,274,未参加,
去敦煌的火车里，我看了很多人从窗户{CQ里}向外面扔拉圾。,200105224525200008,日本,2,200105,我的一个假期,70,75,77,79,83,373,B,
我呢，一般的双休日的时候，不太喜欢去外面{CC3往外面出去}活动活动而喜欢在家里听音乐，随便做不拿手的菜，看电视等等。,200105209525100005,日本,1,200105,我的一个假期,70,70,70,65,72,335,C,
这一点是跟别的人搞[B稿]的旅游不一样的。,200105209525100005,日本,1,200105,我的一个假期,70,70,70,65,72,335,C,
我来到{CD了}南京之前，首先在北京学习了一年半的汉语。,200105209525200013,日本,2,200105,我的一个假期,70,65,80,65,72,338,C,
今年的寒假，对我来说是一个难忘的假期，我利用一个月的时间生活{CJX}在哈尔滨。,200105201525200009,日本,2,200105,我的一个假期,70,85,80,70,90,387,B,
其实，这种道路是从古代遗留下来的。,200105209529100050,泰国,1,200105,我的一个假期,80,95,80,70,76,396,B,
我的女儿今年已经七岁了，她非常疼爱外公，要不是父亲当年的{WWJ},200203533533250014,新加坡,2,200203,记对我影响最大的一个人,80,70,81,79,86,386,B,
