错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
由于父亲经营的店失火，我们就搬到郊区来住。,200110540540250001,印度尼西亚,2,200110,我的童年,70,95,49,63,72,342,C,
我记得，当我们几个兄弟上小学时，妈妈总到学校要求减轻学费。,200110540540250001,印度尼西亚,2,200110,我的童年,70,95,49,63,72,342,C,
根据母亲的说法是因为[L]战争。,200110540540150010,印度尼西亚,1,200110,我的童年,70,85,71,49,92,359,C,
父亲经营一间咖啡店，供养一家十多口及一位老祖母。,200110540540250132,印度尼西亚,2,200110,我的童年,65,70,52,49,92,314,未参加,
我的母亲很慈祥，我从小到大，尤其是童年时[F時]期，对我特别照顾。,200103680519101602,马来西亚,1,200103,我的童年,80,85,61,47,76,343,C,
每当看到它，我仿佛回到童年时代。,200103680519201610,马来西亚,2,200103,我的童年,75,90,70,78,98,405,B,
所以我必须好好地复习一些课目。,200104124520200378,蒙古国,2,200104,一封写给父母的信,70,85,58,49,54,308,C,
我也不清楚，不过清楚的是我最近很难过。,200104124635100402,俄罗斯,1,200104,一封写给父母的信,75,65,49,51,63,290,未参加,
我很担心[B信]您做买卖的时候，您觉得太热。,200105550523250008,韩国,2,200105,一封写给父母的信,70,70,58,42,61,289,C,
每天想你们，[BC、]每时担[B但]心你们的健康，时间过得真快，快要夏[B复]天了，注意[B义]身体健康，以后，我常常联系你们，还有下星期，我打算去老家，再见。[BC、],200105550523150017,韩国,1,200105,一封写给父母的信,60,65,44,49,54,255,未参加,
爸爸、妈妈，我每次看到你们的脸，都感到可惜。,200105550523250060,韩国,2,200105,一封写给父母的信,80,70,49,58,51,298,C,
亲[F親]爱的父母[BQ：]l爸爸，妈妈过得好吗？,200105550523150330,韩国,1,200105,一封写给父母的信,70,75,47,39,42,262,未参加,
我已经知道您每天为我担心，[BC。]吃的，睡的，生活一切方面的{CJ-zxy事情}。,200105550523250299,韩国,2,200105,一封写给父母的信,60,65,41,44,49,242,未参加,
我想对你们说你的女儿很爱你们。,200105550523250331,韩国,2,200105,一封写给父母的信,70,75,47,44,47,272,未参加,
爸、妈[BQ，]你们是我的第一个生命，你们不在我身边，我还能做什么呢？,200105550523250342,韩国,2,200105,一封写给父母的信,70,70,55,61,42,286,C,
在家过了几天后，我再[B在]找一找打工{CJ-zxy的工作}。,200105215525100007,日本,1,200105,我的一个假期,65,60,75,56,68,307,C,
这个故事对我们告诉在人的心理活动当中{WWJ},200105109525100838,日本,1,200105,由“三个和尚没水喝”想到的……,70,65,70,55,73,319,C,
或许，对旁人而言，这只是一件微不足道的小事，不{CC岂}会有如此[D得]大的影响。[BC？],200203533533250009,新加坡,2,200203,记对我影响最大的一个人,85,80,74,83,93,408,B,
最近日本政府同意了安乐死。,200205204525200075,日本,2,200205,如何看待“安乐死”,70,70,58,54,58,298,C,
其实，在俄罗斯法律上有一条有关政策[B刺]。,200205201635200142,俄罗斯,2,200205,如何看待“安乐死”,90,75,58,63,63,343,C,
这个就是家人的意见。,200205201525200147,日本,2,200205,如何看待“安乐死”,80,80,55,56,44,307,C,
4、科学继续{CJX}要发展。,200205215616100028,德国,1,200205,如何看待“安乐死”,75,70,46,56,65,301,C,
