错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
但是过了一段时间，我也学会了一些北京土话，我的发音也带有一些卷舌音了。,200109529529151007,泰国,1,200109,我的童年,75,80,72,75,98,391,B,
[BD？]就从我记事说起吧！,200109529529151009,泰国,1,200109,我的童年,80,75,67,42,72,327,C,
我哭起来，从此我一直认为{CC2想}数学真难。,200109529529251005,泰国,2,200109,我的童年,70,75,39,49,61,283,未参加,
不能独立。,200110540540250018,印度尼西亚,2,200110,我的童年,70,90,63,63,79,358,C,
日子渐渐地{CC的}过去，人也长大了[BQ。]忆起昔日的童年[BQ，]也只有那说不完的话语和忘不了的情节。,200103680519201606,马来西亚,2,200103,我的童年,85,85,64,70,74,373,B,
妈妈看见了，便安慰我，打开我的心结。,200103680519201618,马来西亚,2,200103,我的童年,90,85,56,60,76,364,C,
2001年4月15日,200104124730100430,毛里求斯,1,200104,一封写给父母的信,65,85,55,23,67,285,未参加,
我不知道该怎样报答你们。,200105550523250050,韩国,2,200105,一封写给父母的信,65,70,36,42,49,248,未参加,
到汉[F漢]城已经一年半了，[BC。]在这儿的生活与工作已习惯[B贯]了。,200105550523250299,韩国,2,200105,一封写给父母的信,60,65,41,44,49,242,未参加,
我不能让你们失望[B忘]。,200105550523250343,韩国,2,200105,一封写给父母的信,65,80,58,51,54,296,C,
元阳位于云南省的南边，从昆明坐十个小时的汽车就到了。,200105209525200062,日本,2,200105,我的一个假期,75,70,77,70,83,364,B,
这假期，我学到在书本{CC书面}上学不到的很多东西[BQ。],200105209525100059,日本,1,200105,我的一个假期,70,70,67,65,66,326,C,
中国国土很大，去哪儿也需要很长时间。,200105201525200053,日本,2,200105,我的一个假期,65,70,70,72,61,324,C,
身体好了以后，我带三岁{CQ的}儿子出去的时候，一位陌生人关切地说：“给儿子穿{CJX}多点儿衣服！,200105201525200077,日本,2,200105,我的一个假期,70,75,44,39,50,267,未参加,
懂得如何鞭策自己奋[F奮]发[F發]向上、努力不懈地{CC的}来[F來]维[F維]持自己的生活。,200102522522250011,缅甸,2,200102,由“三个和尚没水喝”想到的……,75,90,64,73,91,387,B,
在这期间，上级对我的工作表现[F現]赞赏有加，同事对我也十分信任。,200203533533250015,新加坡,2,200203,记对我影响最大的一个人,85,80,79,75,82,394,B,
小时后，我总是把他的话当耳边风。,200203533533250019,新加坡,2,200203,记对我影响最大的一个人,80,65,79,81,79,372,B,
“安乐死”在我的国家日本也有发生{CJ+zxy的事情}。,200205204525200143,日本,2,200205,如何看待“安乐死”,65,60,35,54,46,243,未参加,
那个帮助的{CJ+zxy人}大部分是自杀{CQ人}的亲人或好友。,200205204525100187,日本,1,200205,如何看待“安乐死”,65,70,44,58,56,279,未参加,
当然我们不能太轻易地{CC的}选择“安乐死”的{CC此}决定，而且别人帮助病人安乐死的话，他的身份也应该受限制。,200205212525200063,日本,2,200205,如何看待“安乐死”,85,80,58,81,72,369,B,
谁也不想过总是{CJX}身体上有痛苦的日子。,200205224525200041,日本,2,200205,如何看待“安乐死”,70,70,46,49,46,269,未参加,
病的残酷、威力是得的人最能明白的。,200205201525100072,日本,1,200205,如何看待“安乐死”,85,75,35,51,68,306,未参加,
这个不是个人的自由和权利吗？,200205201525200062,日本,2,200205,如何看待“安乐死”,70,85,55,51,70,323,未参加,
