错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
小孩纯洁善良的心灵，就从此留下挥之不去的阴影。,200103533519250014,马来西亚,2,200103,我对离婚问题的看法,80,85,77,70,100,406,B,
我和妹妹照她的教训[F訓]，不曾为非作恶[F惡]，乐意帮助别人，到今日来，姐妹俩都嫁得好丈夫，生有好儿[F兒]女，事业方面也有{CQ很}高成就，母亲老年也得到安慰。,200109529529251001,泰国,2,200109,我的童年,70,70,50,51,52,281,未参加,
小时候，我的班有五十多个学生。,200109529529251003,泰国,2,200109,我的童年,65,80,34,35,24,226,未参加,
可是，好梦不长，在[B再]我七岁那年我母亲发生了不幸的意外，她在去上班的途中发生了交通事故，头部受到了重伤，需要马上做{CC开}紧急手术。[BC，],200109529529151009,泰国,1,200109,我的童年,80,75,67,42,72,327,C,
自出生到我念完初中都是在这小城市过的。,200110540540250020,印度尼西亚,2,200110,我的童年,65,85,36,39,54,269,未参加,
你要什么生日礼物？,200104124547100232,哈萨克斯坦,1,200104,一封写给父母的信,75,65,63,39,65,294,未参加,
现在我什么都不能做[BQ，]而且无力[BQ，]不过我生活过得很实在又努力[BQ，]以后一定会给您一份幸[B辛]福。,200105550523250006,韩国,2,200105,一封写给父母的信,65,60,52,42,38,240,未参加,
但连一次也没给你们写信{CJX}，觉得真对不起你们。,200105550523250469,韩国,2,200105,一封写给父母的信,65,70,49,70,63,303,C,
中间，他还带我去了泰国南部的一个风景很美的小岛与北部的古都。,200105212525100017,日本,1,200105,我的一个假期,70,75,72,63,68,337,C,
今年五.一放假的时候，我的亲妹{CJcd}来沈阳看看{CJcd}我。,200105224525200006,日本,2,200105,我的一个假期,70,70,77,75,81,361,C,
由于终于考完了，所以我们一上火车就兴奋地跳{CC联}起来。[BC，],200105224525100021,日本,1,200105,我的一个假期,65,65,70,77,74,335,C,
走在大街上，到处[F處]都可见[F見]到人海。,200105209625200057,葡萄牙,2,200105,我的一个假期,65,80,80,63,98,374,C,
因为，我已经答应了一位朋友的一件事。,200105209525200065,日本,2,200105,我的一个假期,90,90,77,51,79,385,C,
我不知不觉哭着{CC得}对家人说：“对不起，我什么都不能做了。,200105201525200050,日本,2,200105,我的一个假期,70,70,57,54,41,280,未参加,
我觉得这个活动很有趣。,200105201525200075,日本,2,200105,我的一个假期,65,80,60,51,50,294,C,
饮[F飲]用这个水，三个和尚活下去了。,200105109525100735,日本,1,200105,由“三个和尚没水喝”想到的……,75,55,63,75,73,326,C,
就拿垃[B拉]圾问题来说吧，我常常看见很多人在外边扔东西，而且谁都懒得收回、[BC，]打扫，导致环境污染了，扔东西的人也不能享受美好的环境。,200105109525200739,日本,2,200105,由“三个和尚没水喝”想到的……,70,80,66,75,79,360,C,
所以，可以说我的妈妈是{CD为记}对我影响最大的一个人。,200203522522150029,缅甸,1,200203,记对我影响最大的一个人,65,60,14,27,26,175,未参加,
我的老师[F師]，她也讲[F講]给[F給]我蔬菜、[BC，]中药、[BC，]果子的用处{CC好用}。,200203522522250011,缅甸,2,200203,记对我影响最大的一个人,65,55,28,44,44,218,未参加,
世界上有各种各样的人，有的对自己很好，好像是前十辈[F輩]子修来的福[B富]。,200203522522250030,缅甸,2,200203,记对我影响最大的一个人,75,75,28,31,41,240,未参加,
但对我而言，从一个同龄朋友的身上领悟到{CD对}自己往后的做人格言，期峰可说是我的一名“恩师良友”了。,200203533533250009,新加坡,2,200203,记对我影响最大的一个人,85,80,74,83,93,408,B,
身为长女，从小我就必须[F須]为弟妹们树立起好榜样，我必须[F須]是独立坚强且不可犯错{CJsd}。,200203533533250014,新加坡,2,200203,记对我影响最大的一个人,80,70,81,79,86,386,B,
因为自小家婆不和，妈妈常在{CC往}外婆住，造成自婴儿期起，从[F從]小到大都是婆婆一手带大，小时候的生活起居到念幼稚园，甚[B深]至小学及中学等。,200203533533150024,新加坡,1,200203,记对我影响最大的一个人,80,65,52,56,68,309,C,
看来伦理界人士尚要走很远的路。,200205204610200022,法国,2,200205,如何看待“安乐死”,80,90,66,76,77,384,B,
比如有人不愿意，不承诺要自杀、可有人杀他后，[BC、]{CQ说}“他说要死！,200205204525200184,日本,2,200205,如何看待“安乐死”,65,55,49,60,63,274,未参加,
{CP看在这个问题上我认为必须要说{CD论}改善跟法律之间的问题。,200205212525100027,日本,1,200205,如何看待“安乐死”,65,55,46,60,51,259,未参加,
二十一世纪，人类进入{CC行}老龄化时期{CC5老人化}，有可能其它国家也{WWJ},200205212525200030,日本,2,200205,如何看待“安乐死”,70,60,71,76,77,339,C,
她的{CJX}最后七年是真的很惨。,200205209525100045,日本,1,200205,如何看待“安乐死”,65,65,52,72,44,282,C,
我认为是可取的。,200205201525200008,日本,2,200205,如何看待“安乐死”,80,80,69,63,68,352,C,
所以，应该设身处地{CC以身作则[F則]}地[B的]去为他们设[F設]想，如果是自己遇到的呢？,200210529529251001,泰国,2,200210,如何解决“代沟”问题,70,60,40,69,68,292,未参加,
但是身为父母的也应[B因]该知道，孩子是天生{CJX}很特殊的，不是我们的仿造品，他们有自己的思想，有自己的愿望。,200210540540150069,印度尼西亚,1,200210,如何解决“代沟”问题,80,65,76,65,55,329,C,
乐观主义[B意]者必定会把它看为一种挑战。,200205109634200788,英国,2,200205,如何面对挫折,80,80,87,84,70,393,B,
敬爱的爸爸、妈妈：近来身体可好？,200205680519250017,马来西亚,2,200205,一封写给父母的信,90,85,81,77,92,422,B,
女儿在这里一切安好。,200205680519250019,马来西亚,2,200205,一封写给父母的信,80,85,81,75,84,399,B,
转眼间，你们{CC您们}{CQ已经}含辛茹[B如]苦地{CC的}抚育{CQ了}我十八年。,200205680519250029,马来西亚,2,200205,一封写给父母的信,80,80,60,65,76,353,C,
好期待开学的那一天，不知道会是怎样的情况呢？,200205680519250035,马来西亚,2,200205,一封写给父母的信,90,80,75,77,90,407,B,
我更多次介绍这本书给我不识日文的朋友，试着向他们理解{CC解读}。,200305533533250037,新加坡,2,200305,我最喜欢读的一本书,65,65,77,80,90,361,C,
当然为了会说汉语也是主要原因之一。,200304131525100095,日本,1,200304,我学汉语是为了……,70,70,56,54,60,298,C,
人的一生中，去不了中国全部地方{CC4全土}。,200304131525100141,日本,1,200304,我学汉语是为了……,65,70,44,38,57,260,未参加,
我{CJX}好像一个人在地球上似的。,200305576525200001,日本,2,200305,静音环境对人体的危害,70,65,74,65,85,345,C,
但是我不知道静音给身体{CJ-sy带来}什么后果，所以我不能讲。,200305576525100033,日本,1,200305,静音环境对人体的危害,65,65,59,57,54,284,C,
可是为了一个新的社会[BQ、]一个健康的国家[BQ，]为了保持市容整洁[BD，]并帮助青年养成良好的习惯，为了我们的将来这是对的。,200405109542100869,越南,1,200405,吸烟对个人健康和公众利益的影响,70,85,69,60,57,333,C,
……朋友们！,200405109542100870,越南,1,200405,吸烟对个人健康和公众利益的影响,85,85,40,48,61,314,未参加,
”。,200405205922100198,美国,1,200405,吸烟对个人健康和公众利益的影响,80,90,68,77,99,409,B,
