错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
但我觉得需要一定的忍耐接受对象，努力营造良好{CQ的}家庭环境。,200103533525250034,日本,2,200103,我对离婚问题的看法,75,75,65,75,74,354,B,
回想以往日子，有许多辛[B幸]酸苦辣[B敕]的，也有甜蜜的。,200110540540250017,印度尼西亚,2,200110,我的童年,70,85,71,63,76,357,C,
我出生在一个充满温暖的家庭中。,200110540540250025,印度尼西亚,2,200110,我的童年,70,90,66,63,76,358,C,
爸爸给我买了一架钢琴。,200110540540250025,印度尼西亚,2,200110,我的童年,70,90,66,63,76,358,C,
只见[F見]一片片宽[F寬]阔[F闊]荫绿[F綠]的草地上，直立着几千个雪白的十字架石碑，再转头往左右两旁望去，皆是同样的画面。,200111512512250007,菲律宾,2,200111,我的一个假期,85,85,90,61,98,414,B,
现在回想起来，我实在无法想起其他有关童年的事。,200103680519201605,马来西亚,2,200103,我的童年,85,85,15,80,85,345,未参加,
妈妈因为经济上的问题无法供养姐姐，只好硬下心肠把姐姐放在外婆家看管。,200103680519201607,马来西亚,2,200103,我的童年,90,85,50,47,80,349,未参加,
童年，那磨灭不了的记忆……我的童年就在一个小渔村里度[B渡]过。,200103680519201609,马来西亚,2,200103,我的童年,85,75,64,80,85,381,B,
一九八九年那一个下午，林家六个孩子亲眼目睹那艘[B叟]渔船被大海吞没。,200103680519201609,马来西亚,2,200103,我的童年,85,75,64,80,85,381,B,
老佛爷[F爺]马上到自个[F個]丈夫面前告状，这才把我送到华文小学去，这才结束我那“熟到烂的香蕉人”的命运[F運]。,200103680519201617,马来西亚,2,200103,我的童年,80,80,80,75,93,400,B,
那就这样吧。,200104124619100227,罗马尼亚,1,200104,一封写给父母的信,70,75,68,58,72,332,C,
我除了中国以外[BQ，]没去过[B国]其它的很远的国家，可是我并不觉得这可惜。,200105610610150211,法国,1,200105,我的一个假期,85,80,44,23,37,262,未参加,
我很{CC真}高兴地回答，我也很想去那家公司。,200105550523150028,韩国,1,200105,一封写给父母的信,65,70,41,47,67,276,未参加,
可是我在汉城学习，没有时时去家里{CC家庭}看妈妈。,200105550523150059,韩国,1,200105,一封写给父母的信,75,65,47,51,56,281,未参加,
其中有些同学同样考虑着继续学习或者是找工作。,200105550523150462,韩国,1,200105,一封写给父母的信,65,65,47,37,61,259,未参加,
所以我说谎了：“还不知道。,200105550523250355,韩国,2,200105,一封写给父母的信,70,75,74,47,49,304,C,
那时候，我真的有说{CC1表现}不出来的满足感和舒服感。,200105209525100005,日本,1,200105,我的一个假期,70,70,70,65,72,335,C,
我们为了订房间，要打电话给宾馆，那时候特别紧张，有时候听不懂对话说的话，但总算订了我们需要的房间，觉得非常高兴。,200105209525200043,日本,2,200105,我的一个假期,80,80,85,75,92,404,B,
我做日本的{CJ-zxy菜}，我朋友做广州的菜。,200105209525200056,日本,2,200105,我的一个假期,70,70,39,51,44,262,未参加,
主要目的是在哈尔滨看冰灯。,200105302525100061,日本,1,200105,我的一个假期,65,80,44,75,76,328,未参加,
为了世界和平，我们应该要把有限的资源分给所有的人。,200105109525200681,日本,2,200105,由“三个和尚没水喝”想到的……,70,70,52,64,82,326,C,
我在中国待了快四年了，我总觉得中国这个国家，不但发展很快{CC1显著}，而且变化大。,200105109525100709,日本,1,200105,由“三个和尚没水喝”想到的……,65,50,54,51,53,254,未参加,
这个故事让我回想我小的时候跟我两{CC俩}个哥哥{CD们}过的日子。,200105109616100722,德国,1,200105,由“三个和尚没水喝”想到的……,70,65,48,44,50,263,未参加,
这座高山的和尚名字[B子]叫“孙和尚”[BQ，]他差不多每天到这里喝水的。,200105109525100793,日本,1,200105,由“三个和尚没水喝”想到的……,70,55,59,64,61,293,C,
”两[B俩]个和尚感到有一点不好意思[BQ，]我们跟人民讲道理的人{CJs}，刚才的表现真不像和尚。,200105109525100793,日本,1,200105,由“三个和尚没水喝”想到的……,70,55,59,64,61,293,C,
吸烟者把自己的烟扔在拉圾箱里的话，我们不吸烟者能安心地上街。,200105109525100859,日本,1,200105,由“三个和尚没水喝”想到的……,65,70,50,69,64,304,C,
尤其在现代社会中，人{CQ和}人讲求互相扶持，互惠互得；[BC，]团体和企业都讲求合作，合并[F併]，或跨国际合作；[BC，]国家与国家之间的国际交往关系[F係][BD，]更加讲求完美的合作协[F協]调。[BC，],200102522522150015,缅甸,1,200102,由“三个和尚没水喝”想到的……,85,90,43,68,82,364,未参加,
不要像[B象]她妈妈一样生了很多孩子又不能好好培养。,200203522522250024,缅甸,2,200203,记对我影响最大的一个人,85,85,69,73,68,375,B,
因为丈夫不会说话，所以谁也不能决定丈夫的生命。,200205204525100039,日本,1,200205,如何看待“安乐死”,60,65,27,47,56,238,未参加,
而且他们一家人不能看{CJ-buy到}新的未来，也就是说“有希望的未来”。,200205204525100063,日本,1,200205,如何看待“安乐死”,75,65,63,60,65,315,C,
让自己亲爱的人{CJX}谁愿意那么痛苦地过最后一段时间呢？,200205204525200080,日本,2,200205,如何看待“安乐死”,75,75,60,72,70,342,B,
第二是要两个以上的证明者{CJy}，这样可以预防装安乐死的事情。[BC，],200205204525100138,日本,1,200205,如何看待“安乐死”,75,80,66,63,65,340,C,
后来{CC然后}，[BC、]{CD在}电视上、报上常常提出了“安乐死”的问题才明白了它是什么样的。,200205204525200143,日本,2,200205,如何看待“安乐死”,65,60,35,54,46,243,未参加,
现在，关于“安乐死”的问题越来越被大家关注，{CQ但}到底行不行{CQ得}通呢？,200205224525200003,日本,2,200205,如何看待“安乐死”,85,80,83,67,94,402,B,
