错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
男女双方都有证[F證]婚人，也有陪伴着的伴娘与伴郎，甚至有些还有媒人到场。,200103533533150024,新加坡,1,200103,我对离婚问题的看法,70,75,52,25,66,277,未参加,
因为只是为了没有爱情基础[F礎]就要离婚，我看天下一定大乱，而且对于孩子们的身心的发展会有着巨大的冲击的。{CD在},200103533533150033,新加坡,1,200103,我对离婚问题的看法,85,75,85,68,79,384,B,
就是说在交流过程当中[B过]，既可以提高口语水平，也可以进一步了解他们的文化。,200104124538100152,伊朗,1,200104,一封写给父母的信,65,85,49,39,47,275,未参加,
在那儿我们住了五天，看了好多好多的名胜古迹。,200104124520200255,蒙古国,2,200104,一封写给父母的信,65,85,52,44,65,301,未参加,
好了，时间不早了。{CD这些},200104124730100430,毛里求斯,1,200104,一封写给父母的信,65,85,55,23,67,285,未参加,
我听不懂上海话，而且上海的物价比较贵，但上海的风景很美丽，[BC。]特别{CQ是}上海的夜景[BQ，]非常好看。[BC.],200105550523250033,韩国,2,200105,一封写给父母的信,70,70,44,39,51,262,未参加,
有时，爸爸非常想念在银行工作的时间。,200105550523250042,韩国,2,200105,一封写给父母的信,75,70,44,73,72,323,未参加,
身体健康。,200105550523150049,韩国,1,200105,一封写给父母的信,75,85,63,61,47,324,C,
虽然姐姐的三个孩子{CD们}影响{CC防害}我的学习，可是我在大部分的时间都在学校的图书馆学习，[BC。]所以一点儿问题都没有。,200105550523150056,韩国,1,200105,一封写给父母的信,70,65,58,54,74,307,C,
我现在没能做好女儿，可我答应您们我不会辜负您们的期待。,200105550523250057,韩国,2,200105,一封写给父母的信,70,70,79,68,70,345,C,
我的父母也已经老了……。,200105550523250060,韩国,2,200105,一封写给父母的信,80,70,49,58,51,298,C,
你们真正要的是，我们三个孩子一起给你们的一朵花。,200105550523250339,韩国,2,200105,一封写给父母的信,65,70,63,32,56,272,未参加,
从小到现在爸、妈对我有不变的信心，[BC.]那个信心给我什么都做得到的能力。[BC.],200105550523250354,韩国,2,200105,一封写给父母的信,65,70,41,54,54,270,未参加,
希望你们身体健康。,200105550523250469,韩国,2,200105,一封写给父母的信,65,70,49,70,63,303,C,
通过{CC经过}这次旅游我认[B识]识到中国沿海地区跟内陆地区还有很大的差别。,200105212525100015,日本,1,200105,我的一个假期,75,70,75,75,74,358,B,
桂林的好像水墨画的风[F風]景，我永远忘不了。{CJ-zy它},200105212525200031,日本,2,200105,我的一个假期,65,65,37,16,39,206,未参加,
我在这次旅行第一次喝了功[B工]夫茶，有机会还{CC再}想喝。,200105212525200039,日本,2,200105,我的一个假期,65,70,55,54,55,285,C,
这使我感到很困难。,200105209525100026,日本,1,200105,我的一个假期,80,75,80,75,98,399,B,
这种现象，尤其是公司等组织里并不少见{CC少的}[BQ，]而且它影响项目管理，甚至影响到整个组织工作的运作，或整个公司的经营。,200105109525200477,日本,2,200105,由“三个和尚没水喝”想到的……,70,75,86,69,93,382,B,
她们慢慢发现自己的生活没有意义，很单调，甚至信心、[BC，]自尊心，这样的东西也失去{CQ了}[BD…]。,200105109525200508,日本,2,200105,由“三个和尚没水喝”想到的……,70,65,54,51,66,292,未参加,
自己觉得自己没责任完全{CQ做}这件事。,200105109512200680,菲律宾,2,200105,由“三个和尚没水喝”想到的……,75,80,61,71,73,351,B,
