错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
（但我想必须经过一段正常的心理辅导[BQ。]）[BD。]离婚对孩子的成长的确影响很大，但没有快乐、美满的家庭，社会问题会更严重。,200103533533250023,新加坡,2,200103,我对离婚问题的看法,75,80,67,72,76,361,B,
相信双方应取得更多的空间，在冷静中安排分开是合理的。,200103533533250023,新加坡,2,200103,我对离婚问题的看法,75,80,67,72,76,361,B,
我排行第二，上有哥哥，下有五个弟弟。,200110540540250001,印度尼西亚,2,200110,我的童年,70,95,49,63,72,342,C,
我们心里非常感谢父亲。,200110540540250127,印度尼西亚,2,200110,我的童年,65,85,33,54,85,312,未参加,
我老早就打算要去一次远[F遠]行，这[F這]次终[F終]于[F於]如愿[F願]以偿[F償]了！,200111512512250002,菲律宾,2,200111,我的一个假期,70,75,65,58,74,331,C,
四年级的课已经全部都停止了，下周开始考试。,200104124619100227,罗马尼亚,1,200104,一封写给父母的信,70,75,68,58,72,332,C,
我相信你们为我感到很骄傲。,200104124605200375,保加利亚,2,200104,一封写给父母的信,75,85,52,58,72,335,C,
希望能做出什么大事来。,200104124610200377,法国,2,200104,一封写给父母的信,70,85,47,49,56,299,未参加,
去年秋天的时候，我到贵州省度假。,200105610610250209,法国,2,200105,我的一个假期,70,80,57,61,63,321,C,
爸爸、妈妈别担心我。,200105550523150056,韩国,1,200105,一封写给父母的信,70,65,58,54,74,307,C,
还有昨天我的表兄、[BC，]表弟也给我打电话，问一问妈妈的情况怎么样。,200105550523150059,韩国,1,200105,一封写给父母的信,75,65,47,51,56,281,未参加,
此致敬礼！,200105550523250296,韩国,2,200105,一封写给父母的信,75,70,58,73,65,330,C,
我真心地同意她的想法。[BC.],200105550523250354,韩国,2,200105,一封写给父母的信,65,70,41,54,54,270,未参加,
我知道爸爸的心比我的更痛苦。,200105550523250465,韩国,2,200105,一封写给父母的信,60,75,38,49,51,259,未参加,
去年，我一个人搬到汉城的时候，[BC、]汉城，对我来说，人生地不熟，实在是受不了{CD了}。,200105550523250528,韩国,2,200105,一封写给父母的信,75,70,44,47,54,279,未参加,
到了晚上，我和几位好朋友划船到海中，在那里钓鱼。,200105212540200009,印度尼西亚,2,200105,我的一个假期,70,90,77,68,92,390,B,
这次的旅游对我来说是很特别{CJsd}。,200105212540200041,印度尼西亚,2,200105,我的一个假期,75,75,65,63,48,316,C,
有一个人，我走路的时候，对我说：“你去哪儿？,200105209525100059,日本,1,200105,我的一个假期,70,70,67,65,66,326,C,
她请了一个音乐队来表演，也请了一位舞蹈老师来指导客人怎么跳这种舞。,200105209922200028,美国,2,200105,我的一个假期,70,75,77,42,61,314,C,
妈妈的生日晚会成功了。,200105209922200028,美国,2,200105,我的一个假期,70,75,77,42,61,314,C,
从南京到拉萨{CD的路}，我们一共约坐了五天的火车和汽车。,200105209525100003,日本,1,200105,我的一个假期,70,70,57,54,66,305,C,
他们忘掉了学校毕业后作为成人要承担{CC干}的责任{CC任务}，所以给日本社会{CJ-sy造成}不好的影响。,200105109525200606,日本,2,200105,由“三个和尚没水喝”想到的……,70,70,54,62,53,297,C,
这[F這]两种妇女都是开心的，因为[F為]她们[F們]都在做她们[F們]自己想做的事情。,200106570919250013,加拿大,2,200106,如何看待“妻子回家”,70,85,85,85,80,397,B,
还有人人共同努力，[BC。]共同进步。,200102522522150021,缅甸,1,200102,由“三个和尚没水喝”想到的……,80,55,28,50,66,265,未参加,
我很尊敬{CC敬爱}妈妈。,200203522522150029,缅甸,1,200203,记对我影响最大的一个人,65,60,14,27,26,175,未参加,
我认为{CC2对}“安乐死”的问题可以从以下几个方面解决。,200205204525100031,日本,1,200205,如何看待“安乐死”,70,60,21,42,54,232,未参加,
于是由世界各国的医学专家组成一个专门的组织，来{CC要}确定安乐死的定义。,200205204525200097,日本,2,200205,如何看待“安乐死”,65,85,71,58,82,351,C,
第二大问题[B是]是如何[B合]认定病人的意见。,200205204604100170,奥地利,1,200205,如何看待“安乐死”,70,80,46,47,49,282,未参加,
都动不了了。,200205201525200008,日本,2,200205,如何看待“安乐死”,80,80,69,63,68,352,C,
但是还有一种看法。,200205201525200040,日本,2,200205,如何看待“安乐死”,65,70,38,60,58,277,未参加,
我觉得这个是杀人。,200205201525200091,日本,2,200205,如何看待“安乐死”,75,80,44,72,70,332,未参加,
我认为“安乐死”这件事有的时候{CQ是}需要的东西。,200205201525100170,日本,1,200205,如何看待“安乐死”,75,65,16,49,51,243,未参加,
所以当父母的除了赚钱以外也得把时间留给孩子。,200210540540250001,印度尼西亚,2,200210,如何解决“代沟”问题,65,65,67,56,57,294,C,
