错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
古代的婚姻都是靠父母安排，哪里{CC那里}有什么感情可言，他们还不是照旧过得好好，百头偕老。,200103533533250011,新加坡,2,200103,我对离婚问题的看法,80,75,62,32,70,310,未参加,
童年，相信每一个人都有不同的童年，今天就让[F讓]我來回忆[F憶]一下。[BC，],200109529529251008,泰国,2,200109,我的童年,70,70,70,61,83,342,C,
还好，我父亲是个读书人，他不但会中文，他的印尼文也不错。,200110540540250140,印度尼西亚,2,200110,我的童年,65,85,30,56,81,307,未参加,
回顾童年，有些记忆大概[B慨]都模[B漠]糊[B湖]了。,200103680519201609,马来西亚,2,200103,我的童年,85,75,64,80,85,381,B,
这些都只是小事{CD一桩}，最严重的一件事还是“流血事件”。,200103680519201611,马来西亚,2,200103,我的童年,90,85,94,90,95,451,A,
因为我知道，寂寞[B莫]是很难受的。,200104124501200069,中国,2,200104,一封写给父母的信,90,75,55,49,72,335,未参加,
爸爸，您工作顺利吗？,200104124545100107,乌兹别克斯坦,1,200104,一封写给父母的信,75,90,47,54,58,318,C,
我也特别想念你们！,200104124520200319,蒙古国,2,200104,一封写给父母的信,70,65,47,49,85,302,未参加,
可是，妈妈您别担心，您也知道我现在一直自己奋斗，努力提高自己的水平。,200105550523250009,韩国,2,200105,一封写给父母的信,65,70,60,68,56,305,C,
等{CD了}我考上大学以后，我为你们买补[Pbú]药[F樂]，带你们去外国旅行。[BC，],200105550523250024,韩国,2,200105,一封写给父母的信,65,65,38,18,49,219,未参加,
每天学习听力、[BC，]作文、[BC，]翻译等方面{CJ-zxy的内容}。,200105550523250043,韩国,2,200105,一封写给父母的信,70,70,58,58,63,307,C,
您们{CC您}身体还{CQ好}吗？,200105550523250058,韩国,2,200105,一封写给父母的信,75,70,82,70,58,344,B,
