错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
但他们可否想过，那[D只]不过只有七岁大的女儿心里又有何感受呢？,200103533519250030,马来西亚,2,200103,我对离婚问题的看法,80,85,70,56,87,372,B,
我家共有六个兄弟姊妹，我是老三，大家相亲相爱[F愛]，亲情洋[B揚]溢，[BC。]绝少争[F爭]执。,200110540540150015,印度尼西亚,1,200110,我的童年,75,90,74,65,90,388,B,
现在，我想毕业后，应该找一份与经济有关的工作。,200104124610200377,法国,2,200104,一封写给父母的信,70,85,47,49,56,299,未参加,
我{CJ-zhuy}发誓不多久拿着毕业证书和HSK证书给你们看。,200104124520200437,蒙古国,2,200104,一封写给父母的信,75,80,55,47,67,315,未参加,
事事美好！,200104124730100430,毛里求斯,1,200104,一封写给父母的信,65,85,55,23,67,285,未参加,
爸爸去世{CC逝世}以后，您一个人养育我们[BQ，]太{CC真}辛苦了。,200105550523250008,韩国,2,200105,一封写给父母的信,70,70,58,42,61,289,C,
而且我毕业后，就{CQ要}离开{CD我}家，去异国学习。,200105550523250035,韩国,2,200105,一封写给父母的信,70,75,68,56,74,332,C,
爸，你常常问我，“你到底喜不喜欢我？,200105550523250050,韩国,2,200105,一封写给父母的信,65,70,36,42,49,248,未参加,
爸爸，你永远记得我吧。,200105550523250298,韩国,2,200105,一封写给父母的信,70,75,38,61,56,289,未参加,
高中二年级是对我来说非常重要的时期。,200105550523150327,韩国,1,200105,一封写给父母的信,70,75,44,30,58,266,未参加,
爸爸、妈妈[BQ，]我是××。,200105550523150333,韩国,1,200105,一封写给父母的信,65,65,41,44,36,235,未参加,
那天下午，你们带我去爸爸教学生的学校，然后让{CC给}我看看{CJcd}校园里的花和几个动物。,200105550523250469,韩国,2,200105,一封写给父母的信,65,70,49,70,63,303,C,
虽然一个人去，但目的地{CC3目的的地方}已经有了。,200105212540200041,印度尼西亚,2,200105,我的一个假期,75,75,65,63,48,316,C,
其中一位朋友生气了，她以为我们捉弄她，因此气呼呼地回家去了。,200105209625200057,葡萄牙,2,200105,我的一个假期,65,80,80,63,98,374,C,
有工作或者有课，或者有要从事的事情的人才有假日。,200105201525200044,日本,2,200105,我的一个假期,70,60,65,84,63,327,C,
人多了干起活来倒麻烦——这有以下几个原因:[BC。]首先人一多，工作上的责任的界限{CC所在}容易变得很模[B膜]糊[B湖]。,200105109525200477,日本,2,200105,由“三个和尚没水喝”想到的……,70,75,86,69,93,382,B,
