错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
如果有人说：“没有爱情的婚姻是不道德的。,200103533540150013,印度尼西亚,1,200103,我对离婚问题的看法,80,90,85,82,92,424,A,
所以{CC也是}我特别反对允许已经没有爱情基础的夫妻离婚，不知您是否同意与[B以]否{CJZR}？,200103533533150029,新加坡,1,200103,我对离婚问题的看法,75,80,67,46,76,335,C,
现[F現]在的夫妻[BD，]的思想就不同了，他们除了受东方文化的影响，同时也受西方文化的影响，所以在意见不和或有更好的对象时，就轻言“离婚”。,200103533533150033,新加坡,1,200103,我对离婚问题的看法,85,75,85,68,79,384,B,
我家是一个小镇，有一个华文学校，当时的华文学校也兼教学泰文的。,200109529529151004,泰国,1,200109,我的童年,70,85,42,32,81,302,未参加,
但是我们[F們]兄弟姐妹都非常相亲[F親]相爱[F愛]，互相帮[F幫]忙，彼此照顾[F顧]。,200110540540250023,印度尼西亚,2,200110,我的童年,70,95,63,47,74,342,C,
啊！,200111512512250002,菲律宾,2,200111,我的一个假期,70,75,65,58,74,331,C,
还好六个小孩及时把她拉上来。,200103680519201609,马来西亚,2,200103,我的童年,85,75,64,80,85,381,B,
但爸爸，您也得关心您的身体，不要只为您的家族那么辛苦。,200105550523150003,韩国,1,200105,一封写给父母的信,70,70,60,63,61,312,C,
我也知道你们时时刻刻为我操心。,200105550523250039,韩国,2,200105,一封写给父母的信,65,75,66,49,65,307,C,
更重要的不是自己的信心吗？,200105550523250041,韩国,2,200105,一封写给父母的信,70,70,49,49,67,293,未参加,
我是您们可爱的孩子××。,200105550523150049,韩国,1,200105,一封写给父母的信,75,85,63,61,47,324,C,
前几天××的父母来看我了，看样子，他们对我很满意，我们一起吃了晚饭，又一起到××的姑姑家做客{CD了}，[BC、]晚十一点多{CD了}才回家{CD了}。[BC，],200105550523250052,韩国,2,200105,一封写给父母的信,70,75,41,49,63,287,未参加,
如果我可以像您{CJX}长[B张]大多好啊。,200105550523250340,韩国,2,200105,一封写给父母的信,75,65,44,47,49,267,未参加,
前天我跟朋友一起去游乐园了。,200105550523250469,韩国,2,200105,一封写给父母的信,65,70,49,70,63,303,C,
爸加班到晚上，很晚才回家，每天晚上妈妈带我和弟弟去村[D门]口等爸回来。,200105550523250519,韩国,2,200105,一封写给父母的信,65,70,71,61,61,314,C,
我在厦门住了快要两年了，上次寒假我跟我的几个同学一起去中国北方旅游，我们去了北京、大同和西安。,200105212540200001,印度尼西亚,2,200105,我的一个假期,80,80,80,70,74,376,B,
最近妈妈说，她觉得骨头有点儿酸，我想，为了我健康成长，我父母这么吃苦，真{CC真正}得感谢你们。,200105550523250527,韩国,2,200105,一封写给父母的信,70,65,60,35,58,274,未参加,
在这一点{CQ上}我感谢上帝。,200105550523250527,韩国,2,200105,一封写给父母的信,70,65,60,35,58,274,未参加,
晚上我们跟以前一样聊天{CC聊}到深夜。,200105212525200027,日本,2,200105,我的一个假期,70,75,52,61,57,304,C,
八月十五号晚上七点，我们坐上了成昆铁路，我们的理想实现了。[BC：],200105209541100030,约旦,1,200105,我的一个假期,65,75,37,28,46,238,未参加,
因为我两年没回家看看父母，我感到父母老了许多，而且瘦了点儿。,200105201525200084,日本,2,200105,我的一个假期,70,85,85,82,85,399,B,
人的基本还是在于感情，现在世界的趋势是和平，大家有了什么困难，应该互相帮助，我们大家都是地球人吧！,200105109525100590,日本,1,200105,由“三个和尚没水喝”想到的……,70,75,68,71,75,348,C,
那时候我觉得这样的情况在我身边到处可以见到的。,200105109525200601,日本,2,200105,由“三个和尚没水喝”想到的……,70,75,73,64,59,330,C,
和尚一个人住在高山的时候，不用担心水{CJX}喝的问题。,200105109525100777,日本,1,200105,由“三个和尚没水喝”想到的……,65,60,43,51,46,248,未参加,
