错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
这是以证明——离婚对个人、对社会都会产生极为恶劣的雪球效应之影响。,200103533519250014,马来西亚,2,200103,我对离婚问题的看法,80,85,77,70,100,406,B,
那一刻{CC从此}，我觉醒了，我抱著妈妈的脚，向她求[F饒]说：[BC，][BQ“]我不再闹脾气，我差点害了妈妈，请妈妈处罚[F罰]我，我们回家去，我要妈妈，不要玩具了[BQ”]。,200110540540250037,印度尼西亚,2,200110,我的童年,70,75,36,32,81,283,未参加,
我很高兴能够到这么美丽的“大海”，这{CJ-zhuy}是我一生中的最难忘的一件事，也{CJ-sy是}来中国以后四年中的最难忘的一件事。,200104124520200255,蒙古国,2,200104,一封写给父母的信,65,85,52,44,65,301,未参加,
毕业以后，我想在北京找工作。,200104124630200404,西班牙,2,200104,一封写给父母的信,65,75,38,37,49,251,未参加,
电话也没打，信也没写。,200104124635100402,俄罗斯,1,200104,一封写给父母的信,75,65,49,51,63,290,未参加,
刚过不久的5月8日是韩国的父母节。,200105550523250004,韩国,2,200105,一封写给父母的信,80,75,85,54,74,359,B,
所以决定不{CQ再}写信给父母。,200105550523250004,韩国,2,200105,一封写给父母的信,80,75,85,54,74,359,B,
[BD。],200105550523250005,韩国,2,200105,一封写给父母的信,70,70,38,42,54,262,未参加,
我实[B时]在无[F無]法报答您们的恩情{CC恩惠}。,200105550523250024,韩国,2,200105,一封写给父母的信,65,65,38,18,49,219,未参加,
我们在梦[F夢]{CD间}里再见个面吧！,200105550523250298,韩国,2,200105,一封写给父母的信,70,75,38,61,56,289,未参加,
好久没给你们写信{CQ了}。[BC.],200105550523250354,韩国,2,200105,一封写给父母的信,65,70,41,54,54,270,未参加,
几天前是父母节，但是因为我在离家远的地方没有时间回家看爸妈。[BC.],200105550523250354,韩国,2,200105,一封写给父母的信,65,70,41,54,54,270,未参加,
帮她安排喜事特别累，[BC。]不像我的婚礼这么简单。[BC，],200105209922200028,美国,2,200105,我的一个假期,70,75,77,42,61,314,C,
这次{CJ-sy是}我第二次韩国旅行。,200105201525200050,日本,2,200105,我的一个假期,70,70,57,54,41,280,未参加,
我根本不能理解{CC了解}{CD这}妇女辞职回家的现象。,200106570525250007,日本,2,200106,如何看待“妻子回家”,65,60,35,74,49,266,未参加,
第二个情况就很惨。,200106570919250009,加拿大,2,200106,如何看待“妻子回家”,65,70,71,35,51,278,未参加,
由此可见，当佛祖在世时，他是来寻道。,200203533533150023,新加坡,1,200203,记对我影响最大的一个人,95,65,74,79,88,393,B,
为了现在在这样的情况下的人，法院制定{CC决定}安乐死规则{CC规定}。,200205204525200045,日本,2,200205,如何看待“安乐死”,65,60,19,60,54,241,未参加,
最后他家人下决心采取安乐死。,200205204525100063,日本,1,200205,如何看待“安乐死”,75,65,63,60,65,315,C,
如果她的病{CD连}1%{CJX}也有能治的可能性的话，他一定鼓励她。,200205204525200087,日本,2,200205,如何看待“安乐死”,60,75,41,45,39,246,未参加,
如果[BD、]自己的亲人得了一种不治之症，那么，[BC、]有可能有人希望让亲人或家人解脱{CC解决}痛苦、放他（她）自由。,200205204525100182,日本,1,200205,如何看待“安乐死”,70,70,77,56,58,319,C,
第一，丈夫确实是帮了妻子从痛苦{CQ中}解脱出来。,200205212523200055,韩国,2,200205,如何看待“安乐死”,70,55,44,56,58,267,未参加,
按着病人的要求[D下]，医生通过家人的同意，对这位患者进行了“安乐死”。,200205224525200003,日本,2,200205,如何看待“安乐死”,85,80,83,67,94,402,B,
所以，我们一定珍惜生命[BQ，]感谢父母和祖先。,200205224525200040,日本,2,200205,如何看待“安乐死”,50,75,46,47,51,253,未参加,
也许有一天遇到交通事故，[BC、]也许突然发现自己得了很严重的病。,200205209525200003,日本,2,200205,如何看待“安乐死”,75,80,46,56,54,302,C,
安乐死有两种情况，第一是这文章提出的得病的人愿意安乐死，这种情况我觉得不多。,200205201525100158,日本,1,200205,如何看待“安乐死”,75,70,60,76,51,321,C,
因人们都渐渐懂得知识的重要。,200210529529251006,泰国,2,200210,如何解决“代沟”问题,65,70,81,71,70,343,C,
{CP再说[B在]我们身为[F為]中国传统的继承者{CC子女}，[BC；]尊敬父母是传统留[B流]下来的优良品德，原谅他们的唠唠叨叨{CC唠唠嗉嗉}，退一步海宽天空，听从[B起]他们的意见，好的我们听做好来{CJ？}，不对的我们不插嘴[Y咀]，只听而不说{CC言}；[BC，]P}{CP而父母方面多适应一下年青一代的看法，有时他们虽然年青，但对事物的看法也有正确{CQ一}面，这样两代之代沟通好了，家庭幸福又安定，身心都健康，两代和睦相处，是我们人类的起码要求吧！P},200210540540250104,印度尼西亚,2,200210,如何解决“代沟”问题,60,70,65,51,66,297,未参加,
[BD，]掠去了妇女们的自由生活，女人不能外出工作，一定要向男人低头，封建社会的压制使女人不能抬头，不能外出工作，只能在家庭里料理家庭，养育孩子。P},200210540540250107,印度尼西亚,2,200210,如何解决“代沟”问题,65,65,42,47,59,262,未参加,
要会体贴丈夫，要爱护孩子，教导孩子敬重上辈，礼仪谦虚[B词]，勤学奔前程，对待公公婆婆要{CJ+zy真真}敬重，无微不至[B致]{CQ地}关心{CC对待}他们，使老人能安心{CQ地}度[B渡]过晚年。,200210540540250107,印度尼西亚,2,200210,如何解决“代沟”问题,65,65,42,47,59,262,未参加,
“家和万事兴”的氛围{CC环境}。P},200210540540250108,印度尼西亚,2,200210,如何解决“代沟”问题,70,65,59,47,48,275,未参加,
就因为这样所以也相安无事。,200210540540250116,印度尼西亚,2,200210,如何解决“代沟”问题,75,85,78,84,88,403,B,
若是思想观念上不同，他们不可能贯彻{CC贯输}他们{CD所}{CD要}教育的方針，因为受到子女们的反对。,200210540540250132,印度尼西亚,2,200210,如何解决“代沟”问题,65,60,48,49,59,264,未参加,
然而，如何面对挫折成为每一个人的难题。,200205109542200302,越南,2,200205,如何面对挫折,75,75,84,73,77,374,B,
