错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
在家里是父母的好孩子，在学[F學]校是教师[F師]的好学[F學]生，深得朋友们[F們]的喜爱[F愛]。,200110540540250023,印度尼西亚,2,200110,我的童年,70,95,63,47,74,342,C,
我们居住的乡间离市区有一千五百公里，交通极不方便，去上学的时候，一大清早要比公鸡{CJ+zxy啼叫声}还要早起；而回家时的一段路程更要绕道花[B化]上两个半小时。,200110540540250024,印度尼西亚,2,200110,我的童年,75,90,47,44,79,329,未参加,
那时我和二姐玩捉迷藏玩得兴起，便生出一个怪念头。,200103680519201611,马来西亚,2,200103,我的童年,90,85,94,90,95,451,A,
但是回宿舍后静卧在床上，冷静地一想，我才发现我在中国的几个月间忘了祖国人民，太放松自己了。,200104124510100278,朝鲜,1,200104,一封写给父母的信,85,75,74,68,79,373,B,
对了，今天上午我考了HSK考试（汉语水平考试）。,200104124545100427,乌兹别克斯坦,1,200104,一封写给父母的信,65,80,60,44,70,307,C,
亲爱的爸爸、妈妈：爸爸、妈妈，你们好。,200105550523150002,韩国,1,200105,一封写给父母的信,70,65,68,56,79,324,C,
在一九九七年金融[B隔]危机后您被公司开除，到{CC过}几个月后再找到新工作为止，[BC。]母亲和我怕您伤心，在所有方面都为您着[B找]想，您也知道吧。,200105550523150007,韩国,1,200105,一封写给父母的信,75,80,74,56,72,348,B,
那时，我上高中二年级，成绩又不那么理想[BQ，]能不能考上大学也是不知道的。,200105550523150015,韩国,1,200105,一封写给父母的信,75,75,71,54,65,330,C,
我还找不到合适的工作[BQ，]{CD对}父母亲{CJX}非常对不起。,200105550523250018,韩国,2,200105,一封写给父母的信,65,65,33,42,42,231,未参加,
爸，妈，我要先说“谢谢你们”[BQ，]你们是{CJX}不但我父母而且{CQ是}朋友。{CP你们总是为了我、[BC，]哥哥、[BC，]姐姐担心，照顾我们。P},200105550523250050,韩国,2,200105,一封写给父母的信,65,70,36,42,49,248,未参加,
爸～也很好吧？,200105550523250052,韩国,2,200105,一封写给父母的信,70,75,41,49,63,287,未参加,
