错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
还不是为了儿女，牺[F犧]牲她一个人，让[C]儿女能在健康正常的环境中成长，有他们自己的前途，不致于{CQ因为}家庭的破裂，儿女变成问题儿童，成为社会的败类。{CJjy},200103533533250003,新加坡,2,200103,我对离婚问题的看法,80,80,62,61,72,347,C,
自从三年以前到现在，我一直在中国。,200104124538100152,伊朗,1,200104,一封写给父母的信,65,85,49,39,47,275,未参加,
奶奶怎么样？,200104124547100232,哈萨克斯坦,1,200104,一封写给父母的信,75,65,63,39,65,294,未参加,
爸爸去世{CC逝世}以后，您一个人养育我们[BQ，]太{CC真}辛苦了。,200105550523250008,韩国,2,200105,一封写给父母的信,70,70,58,42,61,289,C,
每天给你们看新的样子，诚实的态度。,200105550523150029,韩国,1,200105,一封写给父母的信,65,70,47,58,58,284,C,
如果有机会的话，我一定去苏州和杭州。[BC.],200105550523250033,韩国,2,200105,一封写给父母的信,70,70,44,39,51,262,未参加,
虽然我总是让你们伤心、担心，但我真正的想法{CD是}不是这样的。,200105550523250036,韩国,2,200105,一封写给父母的信,65,70,52,54,51,278,未参加,
为了我的教育，妈妈的辛苦，我都知道。[BC，],200105550523150059,韩国,1,200105,一封写给父母的信,75,65,47,51,56,281,未参加,
我已经大学四年级[B纪]了，正在准备着很多事情。,200105550523250060,韩国,2,200105,一封写给父母的信,80,70,49,58,51,298,C,
我考完试以后，去釜山看望你们。,200105550523250060,韩国,2,200105,一封写给父母的信,80,70,49,58,51,298,C,
”但，你们马上知道，我们却没有准备给你们{CQ表示}{CD的}感谢的[BD“]花[BD”]。,200105550523250339,韩国,2,200105,一封写给父母的信,65,70,63,32,56,272,未参加,
谢谢，妈妈、爸爸。,200105550523250349,韩国,2,200105,一封写给父母的信,70,65,52,54,65,292,C,
我们不算是孩子，都是{CC就是}{CD个}成人{CQ了}。,200105550523150517,韩国,1,200105,一封写给父母的信,70,70,47,44,47,266,未参加,
到山上的路不好，但是风景美极了。,200105212540200002,印度尼西亚,2,200105,我的一个假期,80,75,72,63,59,340,B,
那时我一句“你好”也说不出，但，他们通过写字来跟我交流。,200105212525100014,日本,1,200105,我的一个假期,75,70,57,56,70,317,C,
当我回到家{CQ的}第一天，父母就告诉了我暑假安[B按]排。,200105209520100025,蒙古国,1,200105,我的一个假期,75,55,55,46,52,268,未参加,
我已经不知道{CQ在}那里到底呆了多久，但我却记住那里优美的风景。,200105209627100063,瑞士,1,200105,我的一个假期,65,60,34,46,63,251,未参加,
我一直希望有个姐姐陪我玩或出去走走。,200105201540200025,印度尼西亚,2,200105,我的一个假期,75,75,75,49,66,330,C,
终于抬到目的地{CQ了}，两个小伙子紧攥着辛苦换得的酬劳坐在一旁歇息乘凉{CC4歇凉}。,200105215525200003,日本,2,200105,我的一个假期,75,80,65,58,72,341,C,
首先山上只有一个和尚，他为了自己的生活，只好每天到山底下自己挑水喝。,200105109525200603,日本,2,200105,由“三个和尚没水喝”想到的……,70,70,57,80,79,344,C,
但从上级的心理上看来的话，我想后者比较好。,200105109525200747,日本,2,200105,由“三个和尚没水喝”想到的……,70,60,48,44,64,271,未参加,
我想和尚们只顾自己的方便，而不顾别人，我想如果他们这样活下去的话，活得没意思。,200105109525100815,日本,1,200105,由“三个和尚没水喝”想到的……,70,70,61,60,77,326,C,
看起来这个不只在中国的问题{CJ？}。,200105109525100843,日本,1,200105,由“三个和尚没水喝”想到的……,65,60,27,51,50,236,未参加,
他早上九点开始工作一直到晚上十一点在我们公司里工作{CJZR}。,200105109525100855,日本,1,200105,由“三个和尚没水喝”想到的……,75,70,52,60,53,299,C,
那他想如果是单[F單]方[B反]面想的话[F話]是可以。,200102522522250004,缅甸,2,200102,由“三个和尚没水喝”想到的……,90,70,43,46,59,301,未参加,
现在是个人的时代，做什么事情都要主张个人的权利。,200205204525200051,日本,2,200205,如何看待“安乐死”,60,55,66,65,49,276,未参加,
住在医院里，疾病的痛苦让我输[B偷]给死神，我也想过安乐死。,200205212525200054,日本,2,200205,如何看待“安乐死”,80,80,58,67,61,338,C,
第一类看法，他们同意安乐死这个做法。[BC，],200205209540200078,印度尼西亚,2,200205,如何看待“安乐死”,75,65,74,60,82,343,C,
”说的也是。,200205201525200008,日本,2,200205,如何看待“安乐死”,80,80,69,63,68,352,C,
所以两个方面的人{CC5两面}最好多在一起商量，各抒己见，这样才能做出最理想的决定。,200205215616100028,德国,1,200205,如何看待“安乐死”,75,70,46,56,65,301,C,
无论哪个国家都有{CC是}{CJ+sy提}关于“安乐死”{CJ+dy的题目}的广播、书、新闻[B门]、杂志{CD多}。,200210543525250005,日本,2,200210,如何看待“安乐死”,65,60,76,71,57,312,C,
对于[F於]父母亲[F親]，因为[F爲]年事已高，在起居钦食方面就要很细心地[B的]照顾他们，而且尽量[D的]滿足他们的各项需要。,200210529529251030,泰国,2,200210,如何解决“代沟”问题,70,80,78,76,86,380,B,
帮助孩子提高认识和判断能力，使他们觉得在这个家庭中有种融洽温馨的感觉，使他们能无所不谈[F談]，有什么问题，哪[B那]怕是心灵深处的秘密都能坦诚[F誠]布公，和父母一道畅所欲言。,200210540540150036,印度尼西亚,1,200210,如何解决“代沟”问题,75,90,76,84,91,410,B,
