错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
许多夫妻会因此而沮丧。,200103533533250010,新加坡,2,200103,我对离婚问题的看法,80,85,72,68,90,389,B,
相信双方应取得更多的空间，在冷静中安排分开是合理的。,200103533533250023,新加坡,2,200103,我对离婚问题的看法,75,80,67,72,76,361,B,
因为父母的关系会影响到孩子将来对结婚的看法。,200103533525250034,日本,2,200103,我对离婚问题的看法,75,75,65,75,74,354,B,
洛山机的迪尼斯[B私]是最有名的。,200111512512150008,菲律宾,1,200111,我的一个假期,75,70,52,56,68,310,C,
生长在单亲家庭的我，在母亲伟大的母爱抚养{CQ下}长大。,200103680519201607,马来西亚,2,200103,我的童年,90,85,50,47,80,349,未参加,
童年，让我脱胎换骨，让我学会善用自己的智慧去面对我的未来、生命与人生。,200103680519201615,马来西亚,2,200103,我的童年,80,85,78,65,82,384,B,
我刚刚收到你们来的信，我知道{CD了}妈妈的身体好多了，我高兴得不得了。,200104124520200255,蒙古国,2,200104,一封写给父母的信,65,85,52,44,65,301,未参加,
您在{CC当}我离开家乡时说过：“孩子！,200104124506100419,巴基斯坦,1,200104,一封写给父母的信,75,85,58,51,65,327,C,
不管怎么说，不亏为孝顺你们{CJ？}，我一定坚持下去，为了能够很顺利地毕业继续努力学习。,200104124730100430,毛里求斯,1,200104,一封写给父母的信,65,85,55,23,67,285,未参加,
我感觉难受。,200105610610250209,法国,2,200105,我的一个假期,70,80,57,61,63,321,C,
现在韩国的天气{CD也}不冷也不热。,200105550523250014,韩国,2,200105,一封写给父母的信,85,75,79,63,65,359,B,
对了，过些日子是爸的生日，我想去，但去不了。,200105550523150032,韩国,1,200105,一封写给父母的信,65,75,60,51,67,305,C,
最近怎么样？,200105550523250033,韩国,2,200105,一封写给父母的信,70,70,44,39,51,262,未参加,
给你们写信，我有点儿不好意思，不知道开始说什么才好。[BC，],200105550523250041,韩国,2,200105,一封写给父母的信,70,70,49,49,67,293,未参加,
而且她结婚以后去美国，所以您们很担心她。,200105550523150049,韩国,1,200105,一封写给父母的信,75,85,63,61,47,324,C,
我离家一个人到汉城生活已经四年多了。,200105550523150292,韩国,1,200105,一封写给父母的信,70,75,74,77,81,366,B,
我也对我的孩子做像你对我的那样子。,200105550523250353,韩国,2,200105,一封写给父母的信,65,70,38,44,56,259,未参加,
妈妈，您的脚痛好了吗？,200105550523250529,韩国,2,200105,一封写给父母的信,65,65,55,61,63,293,C,
通过{CC经过}这次旅游我认[B识]识到中国沿海地区跟内陆地区还有很大的差别。,200105212525100015,日本,1,200105,我的一个假期,75,70,75,75,74,358,B,
我从横滨港坐船先到达上海。,200105212525200010,日本,2,200105,我的一个假期,65,75,77,75,90,369,B,
说[F說]真的我也不太明白，可能是因为比较[F較]不爱[F愛]出门吧[BQ！]我和我的父母都住在日本，所以我很少有机会和我的外婆见面。[BC，],200105212525200047,日本,2,200105,我的一个假期,70,80,80,63,79,362,C,
买好了票后我们马上出发旅游。,200105302525200045,日本,2,200105,我的一个假期,65,70,57,56,57,291,C,
这是一种不公平的方法。,200105109525200681,日本,2,200105,由“三个和尚没水喝”想到的……,70,70,52,64,82,326,C,
这样很单纯的问题也可以看到经济学上的问题。,200105109525100751,日本,1,200105,由“三个和尚没水喝”想到的……,65,60,50,62,82,302,未参加,
让我们知道自然资源的重要性，就是{CD从}一个抬水的事情。,200105109525100789,日本,1,200105,由“三个和尚没水喝”想到的……,65,65,48,55,50,267,未参加,
一般比较[F較]富俗的家庭，妻子都不用工作，只担[F擔]当[F當]管理家事的责[F責]任。,200106570922250001,美国,2,200106,如何看待“妻子回家”,70,85,66,65,70,348,C,
我对近几年在中国都市出现的妇女的辞职回家的现象有不同的看法。,200106570919250009,加拿大,2,200106,如何看待“妻子回家”,65,70,71,35,51,278,未参加,
{CD由于}考试题目[BD，]“三个和尚没水喝”[BQ，]让我想起一个作家。[BC，],200102522522250004,缅甸,2,200102,由“三个和尚没水喝”想到的……,90,70,43,46,59,301,未参加,
但我觉得最重要的是为了解脱死者和家人的痛苦，不应该受到法律的制裁。,200205204525200086,日本,2,200205,如何看待“安乐死”,65,70,33,47,68,269,未参加,
绝对不要看亲人吃苦的样子。,200205204525100187,日本,1,200205,如何看待“安乐死”,65,70,44,58,56,279,未参加,
但是如果我得一种不治之症，感到很痛苦的话，我没有自信把原来的想法坚[F堅]持下去。,200205212525200026,日本,2,200205,如何看待“安乐死”,65,65,41,58,58,271,未参加,
我觉得如果中国法院认为这是{CJX}个安乐死，以后不能避免{CC免得}麻烦了。,200205209525200005,日本,2,200205,如何看待“安乐死”,75,80,74,88,77,385,B,
