错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
不管是{CC从}报纸，还是电视媒体上，我们每天都会看到人违规或是犯法，这是为什么呢？,200103533533250022,新加坡,2,200103,我对离婚问题的看法,85,75,87,72,96,407,B,
自七岁那年起，我就读了本地一所有名的小学，而且学习成绩很好，因此认识了很多朋友。,200110540540150011,印度尼西亚,1,200110,我的童年,75,90,66,44,63,332,C,
那年的雨季[B秀]好像特别长，那个放学回家{CQ的}午后也似乎特别凄[B姜]凉，还记得母亲红肿的眼睛[BQ，]手[B后]中拿着一封刚收到的通知单[BQ，]指着上面的一行字……其女劝留……悲声地告诉我，孩子，不是妈不带你走，是政府不批准。,200110540540250012,印度尼西亚,2,200110,我的童年,75,95,68,61,90,383,C,
哥哥们喜欢养鱼、养鸟，我也跟在他们的队伍中，所以至今我仍然喜欢饲养猫、狗、食鼠。,200110540540250117,印度尼西亚,2,200110,我的童年,75,85,41,51,76,321,未参加,
每次我都是玩到不亦乐乎，不愿回家，害我母亲常得拿着藤鞭逼我回家，当然也少不了挨骂。,200103680519201608,马来西亚,2,200103,我的童年,90,90,89,88,98,453,A,
亲[F親]爱的妈妈、爸爸：我希望你们在毛里求斯身体很好，日子也过得不错。,200104124730100430,毛里求斯,1,200104,一封写给父母的信,65,85,55,23,67,285,未参加,
我也许受不了整天在学校呢！,200105550523150031,韩国,1,200105,一封写给父母的信,65,65,44,25,42,225,未参加,
我马上快要大学毕业了。,200105550523250042,韩国,2,200105,一封写给父母的信,75,70,44,73,72,323,未参加,
五月十二日妈的女儿,200105550523250299,韩国,2,200105,一封写给父母的信,60,65,41,44,49,242,未参加,
平时我不容易说出心里的话。,200105550523250328,韩国,2,200105,一封写给父母的信,75,70,66,56,56,312,C,
爸爸，妈[F媽]妈[F媽]，我知道最近的经[F經]济不好，也知道你们[F們]的生意也不好，但你们[F們]不要管它[B他]，时[F時]间[F間]过去{CC过[F過]}的话[F話]{CJ？}一定会[F會]好的。[BC.],200105550523150520,韩国,1,200105,一封写给父母的信,80,65,60,35,38,266,未参加,
我还记得我上{CJX}在学离开家的时候，妈妈忍不住哭了起来，爸爸一句话也没有说。,200105550523250529,韩国,2,200105,一封写给父母的信,65,65,55,61,63,293,C,
去旅游的机会也确[F確]实不多。,200105212525100015,日本,1,200105,我的一个假期,75,70,75,75,74,358,B,
她们对每一个小摊{CJ-zy都}有兴趣，所以我和我朋友走在{CC着}她们的前边时常常找不到她们。,200105209525200056,日本,2,200105,我的一个假期,70,70,39,51,44,262,未参加,
所以，第一个学期完了的那天，母亲就那样说了。,200105215525100002,日本,1,200105,我的一个假期,65,65,67,70,74,325,C,
上{CQ个}寒假我和我{CQ的}日本同学一起去东北旅游。,200105302525100061,日本,1,200105,我的一个假期,65,80,44,75,76,328,未参加,
比如说，咱们做饭的时候怎么煮饭？,200105109525100691,日本,1,200105,由“三个和尚没水喝”想到的……,70,60,61,64,57,297,C,
我觉得“三个和尚……[BC…]”这个故事可以用在现在生活里。,200105109525100718,日本,1,200105,由“三个和尚没水喝”想到的……,65,60,57,53,77,295,未参加,
否则我们没有喝{CJX}水”[BQ。]听到这两{CC俩}个人的意见后第三个和尚说：[BC。]“我不同意你们的意见！,200105109525100732,日本,1,200105,由“三个和尚没水喝”想到的……,65,60,41,55,57,261,未参加,
而且先说出要喝水，[BC。]就会被另外的两个和尚小看。,200105109525100757,日本,1,200105,由“三个和尚没水喝”想到的……,65,55,57,58,55,272,未参加,
母亲爱好看书，耳濡[B儒]目染我也爱上书本，每天无书不欢，书本已成了我家的摆设。,200203533540250011,印度尼西亚,2,200203,记对我影响最大的一个人,85,80,79,77,95,409,B,
人情和法律，恰恰相反。,200205204525200037,日本,2,200205,如何看待“安乐死”,75,65,38,40,49,254,未参加,
当然治疗、[BC，]住院都需要钱的。,200205204525100063,日本,1,200205,如何看待“安乐死”,75,65,63,60,65,315,C,
他想选择“安乐死”的时候也{CJX}我会尊重他的意思。,200205201525200135,日本,2,200205,如何看待“安乐死”,85,80,38,42,42,280,未参加,
安乐死有两种情况，第一是这文章提出的得病的人愿意安乐死，这种情况我觉得不多。,200205201525100158,日本,1,200205,如何看待“安乐死”,75,70,60,76,51,321,C,
对我而言，我认为丈夫不应受到法律的制裁。,200205201529200182,泰国,2,200205,如何看待“安乐死”,80,80,77,51,63,343,C,
然后，日本的最高法院{CC2裁判所}做出{CC提出}了有关安乐死的判决{CC判例}。,200205215525100007,日本,1,200205,如何看待“安乐死”,80,65,88,83,84,388,B,
最后，父母要对孩子讲{CD得有}道理。,200210529529251008,泰国,2,200210,如何解决“代沟”问题,70,65,51,40,53,265,未参加,
“代沟”在目前的社会中，是一个很普遍的家庭问题，若我们把{CC1以}上一代与下代之间的生活环境[BQ、]年代和教育背景、[BC，]社会环境等[D而]加以分折，这个问题就会有一个明朗的答案。,200210540540150005,印度尼西亚,1,200210,如何解决“代沟”问题,80,70,67,76,64,347,C,
其实在我的观念{CC看法}里，长辈与晚辈的代沟问题会永远存在{CD的}。,200210540540250033,印度尼西亚,2,200210,如何解决“代沟”问题,75,70,84,89,88,395,B,
而晚辈也应该多关心长辈，尽做子女的义务，应多了解父母。[BC，],200210540540250079,印度尼西亚,2,200210,如何解决“代沟”问题,65,65,65,56,77,312,C,
做{CQ了}不对的事，应该{CD要}去批评{CC讲}他。,200210540540250114,印度尼西亚,2,200210,如何解决“代沟”问题,75,60,40,38,55,254,未参加,
由于教育程度不同，父母亲对子女的要求也不同。,200210540540250124,印度尼西亚,2,200210,如何解决“代沟”问题,70,60,59,62,77,313,C,
接下来[BQ，]我们可以{CJ+zy下一步地}走过去，跟别人一起生活。,200205109540201084,印度尼西亚,2,200205,如何面对挫折,70,60,45,38,48,246,未参加,
其实我觉得这问题很难回答。,200305533533250004,新加坡,2,200305,我最喜欢读的一本书,65,75,79,77,79,362,B,
这也是学汉语的一种方法。,200304131525200101,日本,2,200304,我学汉语是为了……,60,70,30,43,26,214,未参加,
”说实话，我的理由不只是这些。{CD从},200304131525200136,日本,2,200304,我学汉语是为了……,60,65,41,32,29,210,未参加,
如果我{CD在}当时选择了英文也会这么回答的，只是我选择的是中文而已。,200304131525100229,日本,1,200304,我学汉语是为了……,70,70,47,54,66,295,C,
应该不能{CC是}。,200305576525100003,日本,1,200305,静音环境对人体的危害,65,65,36,65,57,272,未参加,
噪声也是一样的。,200305576525100040,日本,1,200305,静音环境对人体的危害,65,60,50,54,80,292,未参加,
90年代变成了整天疲劳的老百姓的调节办法。,200405109616200700,德国,2,200405,吸烟对个人健康和公众利益的影响,85,65,48,54,55,296,C,
如今，在公共场所吸烟的人不像{CC2没有像}过去那样多。,200405109922201532,美国,2,200405,吸烟对个人健康和公众利益的影响,75,85,69,56,82,360,C,
因为吸烟者到处会扔抽完烟的烟头。,200405109547101837,哈萨克斯坦,1,200405,吸烟对个人健康和公众利益的影响,60,70,40,35,48,238,未参加,
众所周知，吸烟会影响到每个人的健康和利益。,200405109922200595,美国,2,200405,吸烟对个人健康和公众利益的影响,65,80,78,66,61,338,C,
从我的观点来看，吸烟是一个坏的习[L]惯。,200405109619101291,罗马尼亚,1,200405,吸烟对个人健康和公众利益的影响,55,60,46,46,57,245,未参加,
害了自己，把有所作为的生命浪费掉尚且不说，还害苦了家人[BQ，]{CJ-zhuy他们}得给你筹钱治病，天天往医院跑，劳心劳神。,200405217533200091,新加坡,2,200405,吸烟对个人健康和公众利益的影响,80,75,85,82,92,405,B,
但人们从来都没有重视{CC看重}这些词。,200405212540200003,印度尼西亚,2,200405,吸烟对个人健康和公众利益的影响,70,70,49,37,45,259,未参加,
这才能够使被罚者{CJ+zy能够}认罪[C]。,200405212540200109,印度尼西亚,2,200405,吸烟对个人健康和公众利益的影响,70,65,36,25,47,229,未参加,
就象其它嗜好一样，人们总有许多借口、理由为自己的嗜好欲望作种种的辩护。,200405522522150011,缅甸,1,200405,吸烟对个人健康和公众利益的影响,95,95,71,67,91,418,B,
所以我想抽烟是不好的习惯，既影响个人的身体健康[BQ，]又妨碍了别人。,200405522522250006,缅甸,2,200405,吸烟对个人健康和公众利益的影响,70,90,55,33,72,313,未参加,
人人都知道{CC2知}吸烟对人体健康的危害有许多[BQ，]但对公众的危害{CQ却}不[D意]在乎。,200405522522250015,缅甸,2,200405,吸烟对个人健康和公众利益的影响,75,65,41,49,49,266,未参加,
因为他们把那吸烟人呼{CC吸}出来的烟气吸到了{CJba}。,200405522522250015,缅甸,2,200405,吸烟对个人健康和公众利益的影响,75,65,41,49,49,266,未参加,
因为吸烟不仅是{CJ-sy危害}个人的健康[BQ，]也会影响公众的利益。,200405522522250025,缅甸,2,200405,吸烟对个人健康和公众利益的影响,70,65,44,47,49,261,未参加,
科学证明抽烟的人更容易得癌症。,200405209627200018,瑞士,2,200405,吸烟对个人健康和公众利益的影响,70,85,77,58,76,358,C,
跟父母天天接触，当然受他们的影响。,200505109525100037,日本,1,200505,父母是孩子的第一任老师,60,70,49,61,67,292,未参加,
很猛烈{CC强烈}地打球，很精彩[B采]。{CP我不是特别了解网球，但我看她就知道，这场比赛吸引了我，而吸引了所有人。P},200505109525200327,日本,2,200505,父母是孩子的第一任老师,70,65,58,48,59,286,C,
我弟弟很明显受父亲的不好的影响，[BC。]就是价值观念，我父亲出门就花{CJX}乱，自己想买什么就买什么。,200505109525200335,日本,2,200505,父母是孩子的第一任老师,55,60,37,65,64,262,未参加,
他的回答让我大吃一惊。,200505109525100453,日本,1,200505,父母是孩子的第一任老师,60,75,58,73,62,314,C,
因此，我看父母应该认真地{CC的}考虑他们对孩子的影响。,200505109525100692,日本,1,200505,父母是孩子的第一任老师,70,75,52,65,53,304,C,
父母给孩子很大的影响。,200505109525100710,日本,1,200505,父母是孩子的第一任老师,65,65,55,31,61,261,未参加,
我父母喜欢听音乐、[BC，]艺术、[BC，]运动，而且他们的性格都宽容{CC宽大}。,200505109525201105,日本,2,200505,父母是孩子的第一任老师,65,55,53,53,52,260,未参加,
受到溺受的孩子像{CC是}一个{CC种}皇帝一样，[BC。]就是小皇帝。,200505109525102027,日本,1,200505,父母是孩子的第一任老师,0,70,39,37,36,177,未参加,
所以，包括从小学生到大学生很多年轻人，孩子们他们都不会做{CD在}生活上最基本的事。,200505217525100047,日本,1,200505,父母是孩子的第一任老师,60,65,39,53,67,267,未参加,
最近在我们日本出现了青少年{CD引起}犯罪的问题。,200505217525100078,日本,1,200505,父母是孩子的第一任老师,75,45,54,67,58,281,未参加,
为什么呢？,200505217525100220,日本,1,200505,父母是孩子的第一任老师,50,60,46,53,61,250,未参加,
我妈妈很内向，{CD对}做{CJ+dy一个}事情[C]很消极，胆子又很小。,200505217525200233,日本,2,200505,父母是孩子的第一任老师,85,75,65,61,58,336,C,
作为一对父母，第一任老师的重要任务不可忽视。,200505204525100094,日本,1,200505,父母是孩子的第一任老师,70,80,63,67,65,335,C,
所[C]以一定要做个好父母。,200505204525200587,日本,2,200505,父母是孩子的第一任老师,45,70,46,53,52,248,未参加,
