错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
现在，她的丈夫已是一位名画家了。,200103533533250025,新加坡,2,200103,我对离婚问题的看法,75,85,77,75,70,375,B,
那是在1947年二月十五日。,200110540540150123,印度尼西亚,1,200110,我的童年,75,85,77,39,88,357,未参加,
我出生于[F於]一个较贫穷的家庭，兄弟姐妹十一人，我排行第二。,200110540540250132,印度尼西亚,2,200110,我的童年,65,70,52,49,92,314,未参加,
虽然生活艰苦，但父亲肩负一家生活的重[B得]担送我上学，以便长大后能为国家与民族贡献力量。,200110540540150141,印度尼西亚,1,200110,我的童年,60,95,41,39,85,310,未参加,
回到家里，才感到饥肠辘[B鹿]辘[B鹿]。,200110540540150142,印度尼西亚,1,200110,我的童年,70,90,36,51,90,330,未参加,
偶尔父亲答应了，我便欢天喜地地{CC的}上了车子；困[C]了，就在车上呼呼大睡。,200103680519201611,马来西亚,2,200103,我的童年,90,85,94,90,95,451,A,
课外时间我们搞有趣的活动，大家相处得{CC地}很和睦。,200104124510100275,朝鲜,1,200104,一封写给父母的信,80,90,68,73,81,387,B,
你们一定要多多保重！,200104124631200365,希腊,2,200104,一封写给父母的信,80,90,60,61,65,351,C,
我总是感谢您对我的恩情{CC爱情}，我再活一万年也不能报答这{CC其}恩情，您我从小到大{CC从我小到大}{CJX}从来没有在家里动过粗{CC3行过暴力}，说过骂人的话，这跟我周围朋友的父亲相比差异[B移]极大。,200105550523150007,韩国,1,200105,一封写给父母的信,75,80,74,56,72,348,B,
我的高中生活很愉快，同学们也对我特别好，并且像我一样从国外来的学生也很多，还有老师也像爸爸、妈妈一样关心我。,200105550523250014,韩国,2,200105,一封写给父母的信,85,75,79,63,65,359,B,
2001年5月12日在汉城可爱的女儿××,200105550523250018,韩国,2,200105,一封写给父母的信,65,65,33,42,42,231,未参加,
我真担心二老的健康。,200105550523150032,韩国,1,200105,一封写给父母的信,65,75,60,51,67,305,C,
因为我现在连一次也没写给你们信{CJX}。,200105550523250035,韩国,2,200105,一封写给父母的信,70,75,68,56,74,332,C,
一到5月就很想念你们。,200105550523250040,韩国,2,200105,一封写给父母的信,70,70,66,63,56,313,C,
我绝对不会忘纪你们对我的恩情{CC恩爱}。,200105550523250040,韩国,2,200105,一封写给父母的信,70,70,66,63,56,313,C,
再见。,200105550523150048,韩国,1,200105,一封写给父母的信,70,80,58,47,76,321,C,
最近经济情况不太好，[BC。]失业率越来越高，[BC。]大学生毕业以后不容易找到工作。,200105550523150056,韩国,1,200105,一封写给父母的信,70,65,58,54,74,307,C,
我爱你们！,200105550523150292,韩国,1,200105,一封写给父母的信,70,75,74,77,81,366,B,
姐姐呢？,200105550523150330,韩国,1,200105,一封写给父母的信,70,75,47,39,42,262,未参加,
我也对我的孩子做像你对我的那样子。,200105550523250353,韩国,2,200105,一封写给父母的信,65,70,38,44,56,259,未参加,
老爸您不用担心。,200105550523150530,韩国,1,200105,一封写给父母的信,70,60,68,63,51,297,C,
所以我有点心情{CJX}不好时，用音乐得到{CC受到}安{WWJ}感谢你们[BQ！],200105550523250527,韩国,2,200105,一封写给父母的信,70,65,60,35,58,274,未参加,
可是{CQ随着}时间的流逝{CC3越来越过}，我了解你们越来越多。,200105550523250529,韩国,2,200105,一封写给父母的信,65,65,55,61,63,293,C,
这是我的宝贝[B见]了。,200105212525200036,日本,2,200105,我的一个假期,65,70,57,77,74,329,C,
过了一会儿，回头四下再看矮壮小伙子，可能已经赶上山去{CJ-sy做}下一轮生意了。,200105215525200003,日本,2,200105,我的一个假期,75,80,65,58,72,341,C,
电话响{CC鸣}的时候尽量自己接，地板上有废纸时尽量{CC量}自己捡起来。,200105109525100496,日本,1,200105,由“三个和尚没水喝”想到的……,70,70,57,62,53,300,C,
她们慢慢发现自己的生活没有意义，很单调，甚至信心、[BC，]自尊心，这样的东西也失去{CQ了}[BD…]。,200105109525200508,日本,2,200105,由“三个和尚没水喝”想到的……,70,65,54,51,66,292,未参加,
做什么事情只有一个人没有别人的帮助的情况下，人不得不依靠自己的能力，所以用自己全部的力量来做这件事情。{CD反而},200105109525200729,日本,2,200105,由“三个和尚没水喝”想到的……,65,65,66,80,86,346,C,
过[F過]了不久，庙里又增加{CC添加}了一位僧人，第二位僧人[BD，]刚[F剛]到时[F時]因不太好意思，有时[F時]也跟着[F著]到山底下挑水。,200102522522250009,缅甸,2,200102,由“三个和尚没水喝”想到的……,70,80,69,54,64,327,C,
通过这个故事希望[C]大家能尽量发挥[F揮]互助合力的精神，为[B未]把团体[BQ、]社会[BQ，]甚至于国家搞得{CC的}更繁荣、强盛，使人类的生活更丰衣足食，这都是我们该有的认识。[BC，],200102522522150018,缅甸,1,200102,由“三个和尚没水喝”想到的……,90,85,38,31,53,294,未参加,
但又过了不久，那小小的庙里[F裡]又多了一位新人，是个[F個]胖光头[F頭]，是个[F個]不想做事的{CD样子}。,200102522522150026,缅甸,1,200102,由“三个和尚没水喝”想到的……,80,65,48,41,41,263,未参加,
到后来更变本加厉学人家逃课、[BC，]偷窃，在一次失手情况下，我被警方捉到，[BC。]被关进感化院里。,200203533533250012,新加坡,2,200203,记对我影响最大的一个人,80,70,64,62,64,330,C,
本来妻子的命运是死亡，可是现代医疗让她活下来，给她实在受不了的痛苦。,200205224525100013,日本,1,200205,如何看待“安乐死”,65,80,49,70,77,329,C,
随着近年来的医学发展，人们发现了“安乐死”[BQ。]对“安乐死”很多人提出不同的意见，但我基本上同意“安乐死”[BQ。]选择“安乐死”的目的是为了解脱死者和家人的痛苦。,200205224525100028,日本,1,200205,如何看待“安乐死”,65,75,44,72,65,308,未参加,
所以我希望中国法院不认为他犯了杀人罪。,200205201525200145,日本,2,200205,如何看待“安乐死”,80,80,49,58,46,305,C,
为了避免这个“万一”，还是放弃“万一”为好。,200205215525100007,日本,1,200205,如何看待“安乐死”,80,65,88,83,84,388,B,
这[F這]是一个发人深省{CC4发人深思}的问题，我为这[F這]一次的考试能有这[F這]么好的题目感到高兴，因为[F爲]几乎每一个家庭都存在着两代人之间的沟通问题。,200210529529251030,泰国,2,200210,如何解决“代沟”问题,70,80,78,76,86,380,B,
