错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
从[F從]小以来[F來]，我出生{CD了}后[F後]妈[F媽]妈[F媽]就{CD一}整天{CD已}忙着[B著]在我们[F們]家的饭[F飯]店的柜[F櫃]台里工作[BQ，]为[F為]了赚[F賺]钱[F錢]来[F來]把我们[F們]三兄{CD弟}妹{CD给[F給]}养大{CD的}。,200109529529151002,泰国,1,200109,我的童年,85,65,50,30,66,285,未参加,
他们几乎是清一色的印度教徒。,200110540540150015,印度尼西亚,1,200110,我的童年,75,90,74,65,90,388,B,
那时[F時]候我们可以自由选读以印尼文为主的国立小学或以汉语[F語]为主的华侨私立学校。,200110540540250014,印度尼西亚,2,200110,我的童年,75,90,74,75,92,400,B,
在充满争取独立[BD，]及如火如荼的革命运动中，充满火药味的童年是如何[D何]{CQ在}缺乏物质下坚强地活下去。,200110540540150141,印度尼西亚,1,200110,我的童年,60,95,41,39,85,310,未参加,
好处是这给我机会品尝店里的各种甜美的食品，如糖果及饼[F餅]干等等。,200103680519101602,马来西亚,1,200103,我的童年,80,85,61,47,76,343,C,
我唯有偷偷地瞒住家人把它[C]安顿在我家。,200103680519201606,马来西亚,2,200103,我的童年,85,85,64,70,74,373,B,
从来不了解，也不认为我会领悟到这句名言的意思。,200103680519101616,马来西亚,1,200103,我的童年,85,70,67,78,80,371,C,
现在我快要在一家合资公司工作{CQ了}，所以目前还没有回国的打算，但今年十月我一定回家。,200104124545100426,乌兹别克斯坦,1,200104,一封写给父母的信,70,80,47,39,49,275,未参加,
一般在韩国，每到5月8日给父母写信，送礼物和送上一朵康乃[B奶]馨[B新]以表达谢意。,200105550523250004,韩国,2,200105,一封写给父母的信,80,75,85,54,74,359,B,
我没有时间，所以只有{CJX}我给你打电话、寄[B奇]{CD到}礼物。,200105550523250353,韩国,2,200105,一封写给父母的信,65,70,38,44,56,259,未参加,
因为{CD对}我只有一位母亲{CC父母}{CD了}，是你。,200105550523250528,韩国,2,200105,一封写给父母的信,75,70,44,47,54,279,未参加,
丽江有明代的老街，我觉得很像我的故乡[F鄉]，日本。,200105212525200006,日本,2,200105,我的一个假期,70,80,60,68,68,336,C,
我喜欢当海风轻轻地吹的时候，抚摩着海面{CC2海水面}，在沙滩上的椰树，随着风{CD吹}摇来摇去，象少女的舞姿。,200105212540200009,印度尼西亚,2,200105,我的一个假期,70,90,77,68,92,390,B,
去年三月一日我去青秀山旅游。,200105212542200008,越南,2,200105,我的一个假期,85,80,65,46,74,343,C,
每天早上，我到图书馆[B管]去借一些书，有时在图书馆[B管]里面坐着写论文，有时我到花园{CQ里}去写，有时在家里写。,200105212540200043,印度尼西亚,2,200105,我的一个假期,65,75,44,44,66,281,未参加,
你想知道到底[B低]发[D发]生了一些什么事吗？,200105209520100025,蒙古国,1,200105,我的一个假期,75,55,55,46,52,268,未参加,
我最喜爱的花就是樱花。,200105209525200066,日本,2,200105,我的一个假期,75,75,65,58,68,331,C,
特别令我吃惊的事情就是他家真的很穷。,200105209525200018,日本,2,200105,我的一个假期,70,65,80,79,83,363,C,
我听到{CJcd听到听到}爸爸的话，给他讲一个{CC篇}故事。,200105201525200006,日本,2,200105,我的一个假期,65,70,55,75,70,321,C,
我们一边骑自行车，一边看景色。,200105201525200010,日本,2,200105,我的一个假期,70,85,82,72,90,391,B,
我们边吃边喝[BQ，]度过高兴的时间。,200105215525100004,日本,1,200105,我的一个假期,70,65,60,82,74,337,C,
爱休息、不爱工作；[BC。]爱快乐、不爱苦难。,200105109525200507,日本,2,200105,由“三个和尚没水喝”想到的……,65,70,50,71,73,315,C,
他们的生活{CJ-zy就会}有{CD了}规律。,200105109525200597,日本,2,200105,由“三个和尚没水喝”想到的……,65,70,61,55,57,294,C,
这种情况我生活上也有。,200105109525200597,日本,2,200105,由“三个和尚没水喝”想到的……,65,70,61,55,57,294,C,
不客气地说，就是比较笨。,200105109525200599,日本,2,200105,由“三个和尚没水喝”想到的……,70,70,48,62,53,291,C,
我觉得这样的人不少见，[BC。]可是{CC而且}结果是后悔，或者不明白自己买的原因。,200105109525200816,日本,2,200105,由“三个和尚没水喝”想到的……,65,60,59,58,79,304,C,
可是，从故事里得到的含义，并不一定都相同；也不一定每个人都会悟出它的含义。,200102522522250008,缅甸,2,200102,由“三个和尚没水喝”想到的……,85,90,67,58,86,382,C,
总觉得他们是虚伪的代表，喜欢装模作样的来摸摸我们头[F頭]说：“[BC┌]哎呀！,200203522522250009,缅甸,2,200203,记对我影响最大的一个人,85,80,79,77,91,405,B,
印象中的婆婆，拥[F擁]有客家人[BD，]刻苦耐劳又勤奋节[F節]俭的精神。,200203533533150024,新加坡,1,200203,记对我影响最大的一个人,80,65,52,56,68,309,C,
