错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
结婚的基础是应该建立在责任的理念上，这对家庭、社会甚至国家的稳定与否，在某[B谋]种程度上都会造成一定的影响！,200103533533150020,新加坡,1,200103,我对离婚问题的看法,85,65,75,49,57,320,C,
其实，双方的结合是需要很多的努力、容忍、关心和……{CD等等}，一旦这一切都消失了，空留下一个壳子又有何用呢？,200103533533250023,新加坡,2,200103,我对离婚问题的看法,75,80,67,72,76,361,B,
”,200110540540250140,印度尼西亚,2,200110,我的童年,65,85,30,56,81,307,未参加,
只因我自小父母早逝，与婆婆相依为命，所以并[F並]未能如一般人体验出“[BC‘]童年”[BC’]的真正{CC正真}含义{CC定义}。,200103680519201615,马来西亚,2,200103,我的童年,80,85,78,65,82,384,B,
您上次给我写信提到，她要上大学。,200104124545100107,乌兹别克斯坦,1,200104,一封写给父母的信,75,90,47,54,58,318,C,
对了[BQ，]爸爸您信中[B申]写的出差的事情是怎么回事？,200104124520200331,蒙古国,2,200104,一封写给父母的信,65,90,58,51,70,325,C,
我第一次拿到薪水，都给您和父亲买你们所想要的。,200105550523150007,韩国,1,200105,一封写给父母的信,75,80,74,56,72,348,B,
你们不要责备我了。,200105550523150028,韩国,1,200105,一封写给父母的信,65,70,41,47,67,276,未参加,
但是，我相信你们都会感觉到我心里多么爱你们，多么支技你们。,200105550523250042,韩国,2,200105,一封写给父母的信,75,70,44,73,72,323,未参加,
对不起，我也想帮助你们，但我现在{CD大}4年级要好好准备走入社会的队伍。,200105550523250043,韩国,2,200105,一封写给父母的信,70,70,58,58,63,307,C,
我就{CC该}写到这儿。,200105550523250329,韩国,2,200105,一封写给父母的信,75,70,52,44,58,288,未参加,
那，你们一定要健康嘛！,200105550523250339,韩国,2,200105,一封写给父母的信,65,70,63,32,56,272,未参加,
身体健[B建]康！,200105550523150345,韩国,1,200105,一封写给父母的信,65,70,47,54,45,267,未参加,
我{CD都}知道这[F這]样不好。,200105550523250349,韩国,2,200105,一封写给父母的信,70,65,52,54,65,292,C,
我好久没{CC3不见地}给你们写信。,200105550523250352,韩国,2,200105,一封写给父母的信,70,60,47,51,40,253,未参加,
我觉得{CQ是}永远不能了解的。[BC，],200105550523150467,韩国,1,200105,一封写给父母的信,70,60,49,47,47,258,未参加,
我喜欢当海风轻轻地吹的时候，抚摩着海面{CC2海水面}，在沙滩上的椰树，随着风{CD吹}摇来摇去，象少女的舞姿。,200105212540200009,印度尼西亚,2,200105,我的一个假期,70,90,77,68,92,390,B,
这次中国旅行给我带来了很深、[BC，]很好的印象。,200105212525100014,日本,1,200105,我的一个假期,75,70,57,56,70,317,C,
有悠久历[B厂]史的中国，我应该传达还不太认识中国的人民{CJ？}。,200105212525200031,日本,2,200105,我的一个假期,65,65,37,16,39,206,未参加,
这样，我比其他研究生忙得很{CJZR}。,200105224525200004,日本,2,200105,我的一个假期,65,70,60,61,70,312,C,
那次旅游，可以说{CJ-sy是}“接触少数民族之行”，因为我在旅途中认识了许多少数民族。,200105209525200062,日本,2,200105,我的一个假期,75,70,77,70,83,364,B,
自愿地担负起{CC并}辅导她自考日语的课程。,200105209525200065,日本,2,200105,我的一个假期,90,90,77,51,79,385,C,
另外，这次去西安让我度过了一个美好的假期。,200105209529100050,泰国,1,200105,我的一个假期,80,95,80,70,76,396,B,
多好啊！,200105201525200012,日本,2,200105,我的一个假期,70,80,50,65,52,307,C,
我们除了{CJ+sy去}西安以外，{CJ-zy还}去了太原、青岛和北京[BQ。]但是对我们来说，没什么，我们用这个假期来西安旅游非常满足了。,200105201525100046,日本,1,200105,我的一个假期,65,75,57,58,66,308,C,
这位女士{CJ-sy是}在北京长大的越南华侨，[BC。]所以我们用汉语交流。,200105201525200075,日本,2,200105,我的一个假期,65,80,60,51,50,294,C,
而且我们要对自己的能力有信心，也不要太依靠别人，因为别人常常靠不住，只有凭我们自己的能力才能保证我们未来的成功！,200105109540200100,印度尼西亚,2,200105,由“三个和尚没水喝”想到的……,70,80,63,64,75,342,C,
互相帮助，这句话听起来美，做起来烦对不对？,200105109525200507,日本,2,200105,由“三个和尚没水喝”想到的……,65,70,50,71,73,315,C,
如果他们三个和尚继续抬山下的水，一年之内就没有水了。,200105109525100802,日本,1,200105,由“三个和尚没水喝”想到的……,65,60,50,35,39,232,未参加,
我觉得非常小的事情也可以。,200105109525100859,日本,1,200105,由“三个和尚没水喝”想到的……,65,70,50,69,64,304,C,
另一方面，我{CQ的}情人倘若病情无法好转{CD的}，{CC。}他自愿安乐死的话，也许我为让他放松，请医生让{CC使}他解脱{CC解放}。,200205204525100005,日本,1,200205,如何看待“安乐死”,65,60,52,49,61,270,未参加,
当然他们感到非常难过{CC可怜}，但是家人也明明知道我们对患者怎么安慰也没有用，[BC。]医生们{CD也}怎么治疗也{CJX}患者还是治不好。,200205204525100068,日本,1,200205,如何看待“安乐死”,65,70,52,63,65,301,C,
所以说不定哪一个是好办法。,200205204525200075,日本,2,200205,如何看待“安乐死”,70,70,58,54,58,298,C,
我叔叔前年生病住院，[BC。]阿姨天天去看他好{CC1好发}照顾{CJ-by他}。,200205204525100178,日本,1,200205,如何看待“安乐死”,65,70,21,60,46,248,未参加,
比如说，要“安乐死”的话，办什么{CC怎么}手续、如果本人不能表达{CC回答}自己的意见，但家人要把他“安乐死”的话怎么办呢{CJba}？,200205204525100189,日本,1,200205,如何看待“安乐死”,65,75,46,74,63,310,C,
等等。,200205204525100189,日本,1,200205,如何看待“安乐死”,65,75,46,74,63,310,C,
丈夫只是{CC2只}救了自己的妻子！[BD！],200205204525100191,日本,1,200205,如何看待“安乐死”,65,65,58,54,54,280,C,
请看病人们！[BD！],200205204525100191,日本,1,200205,如何看待“安乐死”,65,65,58,54,54,280,C,
另一方面，我们也必须考虑怎么样才能使病人的痛苦减少。,200205212525200022,日本,2,200205,如何看待“安乐死”,75,65,83,81,75,366,B,
例如，在短文中的妻子得的是一种不治之症，这样才可以进行安乐死。,200205209525200029,日本,2,200205,如何看待“安乐死”,80,85,88,76,89,412,B,
这次，法院认为丈夫犯了故意杀人罪。,200205201525200133,日本,2,200205,如何看待“安乐死”,70,75,33,38,44,249,未参加,
对我而言，我认为丈夫不应受到法律的制裁。,200205201529200182,泰国,2,200205,如何看待“安乐死”,80,80,77,51,63,343,C,
当两代都知道[L]对方的兴趣在哪[B那]里，[BC、]那么两代[L]人就能找到对双方{CC两方}都感兴趣的话题{CC语题}来交流与沟通。,200210602801250018,澳大利亚,2,200210,如何解决“代沟”问题,85,70,76,76,66,364,B,
我看在特殊的情况下可以分清{CC分明}杀[F殺]人与[F與]为人解脱痛苦的不同。[BC？],200210512512250004,菲律宾,2,200210,如何看待“安乐死”,75,70,31,47,44,256,未参加,
现在的青年{CJ+zhuy少女们}都受到更高的教育，对金钱的看法不同，时常去旅行、[BC，]逛[B狂]街，买[F買]昂贵{CC高贵}有名的东西，玩电子游戏，对父母{WWJ},200210540540150016,印度尼西亚,1,200210,如何解决“代沟”问题,65,60,45,76,70,299,未参加,
有人说，听话的孩子，可是也有一句话：听孩子的话。,200210540540150073,印度尼西亚,1,200210,如何解决“代沟”问题,60,70,53,62,79,309,未参加,
社会进步了{CJX}多，他们{CD所}追求科学发展，{CP所以对我们这些老，化老思想都差异而不适[F適]宜现今时[F時]事了，P}就是说以前人们的思想比较诚实忠厚；对学问也不太重视，但现在的青年人，追求高科学业是他们最理想的前途，因此我们落后于{CC迟到了}晚辈{CQ了}[BQ，]对我们的教育也不适[F適]宜他们了。,200210540540250083,印度尼西亚,2,200210,如何解决“代沟”问题,60,60,26,40,44,212,未参加,
只要我努力求进[F進]，终[F終]有成功的一天；当[F當]我成功时，她从[F從]不忌妒我的成就，而能赞[F讚]扬[F揚]我的就是我的母亲[F親]{CJZR}，所以她便成为[F爲]我心目中对我影响最大的一个人。,200203522522210009,缅甸,2,200203,记对我影响最大的一个人,75,90,43,52,46,300,未参加,
总的来说，在社会上[BQ，]对这种人的待遇不那么好。,200205109523200979,韩国,2,200205,如何面对挫折,70,60,59,43,48,265,未参加,
我觉得一个人要知道他自己要什么，就尽力地{CC的}追求它。,200205109533200961,新加坡,2,200205,如何面对挫折,80,60,34,62,48,271,未参加,
祝，安康。,200205680519250004,马来西亚,2,200205,一封写给父母的信,85,85,81,69,86,401,B,
由此我发觉到，要了解《红》，也必须连带了解作者曹雪芹的身世{CC生世}，因为从评论中知道，《红》的故事和曹雪芹有着密切的关系，于是我萌生了要了解曹雪芹的欲望，凡与曹雪芹有关的书、[BC，]文章我都尽量一一阅读，不轻易放过。,200305533533150002,新加坡,1,200305,我最喜欢读的一本书,75,70,68,80,94,376,C,
里面描写的事物非常庞大，人间邪正的不同命运[BQ，]它正好给我们现代社会一种启示。,200305533519250020,马来西亚,2,200305,我最喜欢读的一本书,70,60,44,63,49,271,未参加,
其实，我从那时候起开始对中国感兴趣。,200304131525100006,日本,1,200304,我学汉语是为了……,75,65,74,49,68,318,C,
据称，市政府出台该措施是为了保持市容整洁，并帮助青少年养成良好习惯。,200405109542201535,越南,2,200405,吸烟对个人健康和公众利益的影响,70,65,55,39,46,261,未参加,
为了保护人民的健康，政府都出台{CC显出}了有关规定，在公共场所边走边吸烟的人将被罚款。[BC，],200405212540200057,印度尼西亚,2,200405,吸烟对个人健康和公众利益的影响,90,70,66,68,81,368,C,
吸烟[B因]{CJX}很多人认为是一件{CC个}不好的事，我也是这么认为的。,200405205529100089,泰国,1,200405,吸烟对个人健康和公众利益的影响,60,70,58,47,40,260,未参加,
如今，在公共场所，允许[C]抽烟的地方越来越少了。,200405522522250001,缅甸,2,200405,吸烟对个人健康和公众利益的影响,60,55,35,49,42,222,未参加,
“欲望”之中，吸烟是“王中之王”。,200405522522150011,缅甸,1,200405,吸烟对个人健康和公众利益的影响,95,95,71,67,91,418,B,
这祸害的“[BC「]烟”[BC」][BQ，]为何还要给它[B他]留下[BC「]空间遗地[BC」]？,200405522522150011,缅甸,1,200405,吸烟对个人健康和公众利益的影响,95,95,71,67,91,418,B,
你就忍心这样作[B做]践[B贱[F賎]]自己吗？,200405522522250012,缅甸,2,200405,吸烟对个人健康和公众利益的影响,85,95,74,70,75,395,B,
医生建议他不要抽烟。,200405522522250024,缅甸,2,200405,吸烟对个人健康和公众利益的影响,90,85,77,60,75,384,B,
如今，在公共场所，允许抽烟的地方越來越少了。,200405522522210006,缅甸,2,200405,吸烟对个人健康和公众利益的影响,65,90,44,49,51,290,未参加,
恐怕都是跟钱有关的问题……我只是希望以后会有所改变。,200405215608130017,波兰,1,200405,吸烟对个人健康和公众利益的影响,70,75,58,51,65,308,C,
如今根据某市政府{CD也}出台的一项规定，{CQ要}对吸烟者{CQ采取}最为严厉的惩罚措施，是为了保持市容整洁，并帮助青少年{CQ养}成良好的习惯。,200405271529200088,泰国,2,200405,吸烟对个人健康和公众利益的影响,70,80,49,44,51,284,未参加,
孩子们容易受到父母的影响。,200505109525100098,日本,1,200505,父母是孩子的第一任老师,70,80,53,67,64,324,C,
我家分工{CJcd}得{CC的}很清楚，爸爸在外面工作，妈妈在家里做饭、打扫[F掃]、洗衣服。,200505109525200220,日本,2,200505,父母是孩子的第一任老师,75,65,69,69,79,344,C,
在报纸上，经常看到批评这种行为的记载。,200505109525200330,日本,2,200505,父母是孩子的第一任老师,55,75,53,63,69,300,未参加,
如果我父亲[C]没有踢过足球，我也许不会{CC没有}踢。,200505109525100582,日本,1,200505,父母是孩子的第一任老师,65,70,44,58,61,284,未参加,
有一天，我对妈妈说{CD过}：“为什么我的爸爸常常不在家？,200505109525200720,日本,2,200505,父母是孩子的第一任老师,60,75,69,77,77,344,C,
父母的确[F確]是孩子的第一任老师。,200505109525201107,日本,2,200505,父母是孩子的第一任老师,90,85,66,64,88,390,C,
上述[C]四[C]个原则是{CJ+zhuy我}做{CC1当做}孩子的第一任老师[F師]的条件。,200505204525100156,日本,1,200505,父母是孩子的第一任老师,60,60,48,47,69,266,未参加,
与此相反[BQ，]父母在家庭里对孩子的祖父母好的话，孩[C]子很[C]自然地学会孝[C]顺的意义。,200505204525200171,日本,2,200505,父母是孩子的第一任老师,65,70,71,73,87,352,C,
我觉得从诞生到踏进社会的时期是对孩子们最重要的人生的一步父母的素质[B资]来决定{CJZR}。[BC.],200505204525200244,日本,2,200505,父母是孩子的第一任老师,55,65,48,51,61,262,未参加,
他们做父母的时候对孩子会给什么样的教育？,200505204525100477,日本,1,200505,父母是孩子的第一任老师,90,60,71,77,85,373,C,
第一，从爱好的角度来看，我从小学开始喜欢拍照、看小说，[BC、]{CP偶尔我爸叫[C]我一起去登山就很开心地跟他一起去，不管早上多么早起来。,200505204525100514,日本,1,200505,父母是孩子的第一任老师,75,85,52,49,65,319,未参加,
孩子{CD一}来到{CC出来}这个世界以后，每次看到的东西都是很陌生{CJsd}，他们非常好奇地看看，过了一段时间，通过{CC2与}上学得到或者说可以模仿。,200505204525200530,日本,2,200505,父母是孩子的第一任老师,75,70,41,65,67,307,未参加,
到了大约五时左右{CC右左}，我都会接我父亲回家。,200110801519150009,马来西亚,1,200110,我的一个假期,85,80,85,63,76,382,B,
因此，错过{CC2来不及}了报名期限。,200112576525200008,日本,2,200112,如何面对挫折,70,65,60,69,61,311,C,
老实说，我是个东京人，在生活中的一些习俗与家乡有所不同。,200112576525100027,日本,1,200112,如何面对挫折,65,55,52,53,53,260,未参加,
但一九九七年的暑假至今记忆犹新，而且很有可能成为我这辈子最难忘的一个假期。,200105271525100095,日本,1,200105,我的一个假期,75,90,70,87,94,410,B,
那时候我感觉那儿真像有仙人似的。,200105271525200071,日本,2,200105,我的一个假期,65,80,52,37,48,270,未参加,
他们对外国人又热情又亲切。,200105217525100050,日本,1,200105,我的一个假期,65,65,65,56,55,290,C,
我们终于发现了他是个骗子{CC骗人}，我们赶快回到北京站，可是我们的行李都被他拿走了。,200105217525200070,日本,2,200105,我的一个假期,65,75,52,63,59,301,C,
可是，结果发现{CD了}我脑垂体里有一个肿瘤。,200105204525200021,日本,2,200105,我的一个假期,65,75,57,63,50,297,C,
我们在北京呆{CC滞}了三天就回到{CQ了}上海。,200105204525100035,日本,1,200105,我的一个假期,70,80,70,46,72,328,C,
我除了{CJ-sy知道}那儿是苗寨的事实以外几乎不知道{CJ+sy有}什么，所以我首先去找寨子的中心广场。,200105204525200086,日本,2,200105,我的一个假期,70,75,57,65,70,326,C,
我一吃就想起家乡来了。,200105204525200091,日本,2,200105,我的一个假期,70,65,80,72,85,358,C,
这不是形式上的一句话。,200105550523250074,韩国,2,200105,一封写给父母的信,65,70,68,54,51,294,C,
女儿××敬上二00一年五月五日,200105550523250083,韩国,2,200105,一封写给父母的信,70,75,60,56,61,311,C,
