错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
人们常说：“家是个避风港”。,200103533533250022,新加坡,2,200103,我对离婚问题的看法,85,75,87,72,96,407,B,
离婚对双方也许是一种解脱，但难免在感情上造成创伤，这种创伤不是一朝一夕就能平复的。,200103533533250031,新加坡,2,200103,我对离婚问题的看法,80,90,90,70,83,408,B,
年复一年{CC一年复一复}，一班级又升上更高班，不断上进，偏而有一个年头，学校当局由{CC能}半年制转为一年制的教学方式，万般无奈，只好把上班级升到下班级，再把下班级，跳到上一个下班级，与上一个上班级组合成一班，如此一来，把半年制改成一年制，而我却有幸，当时处於下班级，，省了半年的时间与经费。,200110540540150008,印度尼西亚,1,200110,我的童年,65,80,66,58,85,342,C,
要玩可以，但不要玩得太过份，甚至{CC何况}忘了吃饭{CC进食}，这对身体是有害的。,200110540540150142,印度尼西亚,1,200110,我的童年,70,90,36,51,90,330,未参加,
打电[F電]话[F話]给老朋友们[F們]，大家都赞[F贊]成我的提议[F議]，一致[B直]通过[F過]到罪地名胜[F勝]“慕拉开[F開]”沙漠度假。,200111512512250002,菲律宾,2,200111,我的一个假期,70,75,65,58,74,331,C,
我的童年，回忆童年的生活时，我都打从心底里笑出来，因为我的童年有着许多美好的回忆。,200103680519101603,马来西亚,1,200103,我的童年,80,80,75,72,85,384,B,
大多数时候我都是手忙脚乱的，既怕被鸭子们啄了小手，又怕跌倒弄个满身烂泥。,200103680519201612,马来西亚,2,200103,我的童年,85,85,86,83,93,427,A,
亲爱的父母：我已经好久没有给你们写过信{CQ了}。,200104124635200229,俄罗斯,2,200104,一封写给父母的信,70,70,63,58,65,314,C,
2001年4月15日儿子：×××,200104124513100382,柬埔寨,1,200104,一封写给父母的信,70,70,41,49,49,267,未参加,
对了差一点忘了。,200104124520200378,蒙古国,2,200104,一封写给父母的信,70,85,58,49,54,308,C,
下月我一定要回家，那时候我肯定找到工作了。,200105550523150028,韩国,1,200105,一封写给父母的信,65,70,41,47,67,276,未参加,
我为此很对不起你们。,200105550523250026,韩国,2,200105,一封写给父母的信,70,75,74,73,70,351,B,
可是我努力学习，那么{CQ会}有前途[BD。]我一点儿也不怕。,200105550523250047,韩国,2,200105,一封写给父母的信,70,70,38,49,61,276,未参加,
吃饭的时候我想知道你们吃了没有或你们吃了什么菜。,200105550523250051,韩国,2,200105,一封写给父母的信,70,70,47,49,49,273,未参加,
三年前，爸爸的厂倒闭以后，我们都吃了不少苦，但我觉得年轻时吃点苦没有什么受不了的，请爸爸不要担心。,200105550523250296,韩国,2,200105,一封写给父母的信,75,70,58,73,65,330,C,
不过我还是孩子，[BC．]要做的事情，要买的东西，要去的地方等等[BD…]很多。[BC．],200105550523250465,韩国,2,200105,一封写给父母的信,60,75,38,49,51,259,未参加,
那么今天到这儿。,200105550523250529,韩国,2,200105,一封写给父母的信,65,65,55,61,63,293,C,
关于工作、学习、恋爱，[BC、]话题不尽。,200105212525200027,日本,2,200105,我的一个假期,70,75,52,61,57,304,C,
我非常感动。,200105212525200037,日本,2,200105,我的一个假期,70,75,47,61,55,297,C,
当然也有路中途的话无法回家的原因。,200105209525100005,日本,1,200105,我的一个假期,70,70,70,65,72,335,C,
到现在也{CJX}那时候的种种情景很清楚。,200105209525100005,日本,1,200105,我的一个假期,70,70,70,65,72,335,C,
苏州又是个水乡。,200105201525200010,日本,2,200105,我的一个假期,70,85,82,72,90,391,B,
六月初，我们一听到锦标赛的消息，就安排了针对性的集训。,200105209525100026,日本,1,200105,我的一个假期,80,75,80,75,98,399,B,
于是，多和朋友、别人交流{CC8交流朋友、[BC，]别人}，采取别人不同的方法{CC看法}。,200105201525200015,日本,2,200105,我的一个假期,60,65,52,61,57,278,未参加,
全人类为{CQ了}社会可持续发展必须注意并{CC而}反省此点，建成一个与自然共生的“共生型社会”。,200105109525100475,日本,1,200105,由“三个和尚没水喝”想到的……,60,70,52,62,70,299,未参加,
三个和尚{CD的}吃亏就在于他们都想不靠自己的劳动沾光。{CP要具体地想一想，我想到的事，比如说婚姻，现代日本的女性当中，有些人想全依靠丈夫，自己不想工作，[BC。]想去做喜欢的事情{CC5爱好},200105109525200508,日本,2,200105,由“三个和尚没水喝”想到的……,70,65,54,51,66,292,未参加,
人不能自私地过，{CJ-zy应}先考虑别人。,200105109525200728,日本,2,200105,由“三个和尚没水喝”想到的……,65,55,52,53,66,273,未参加,
这样，他们三个人所拥有的能力如何呢？,200105109525100751,日本,1,200105,由“三个和尚没水喝”想到的……,65,60,50,62,82,302,未参加,
但是，短文里的三个和尚都希望别人去山下抬水，反而没有水喝了。,200105109525100859,日本,1,200105,由“三个和尚没水喝”想到的……,65,70,50,69,64,304,C,
但是，指导我们的老师说：[BQ“]各自有各自的责任，[BC。]没有什么理由的话不能放弃自己的责任。,200105109525200856,日本,2,200105,由“三个和尚没水喝”想到的……,70,70,59,80,68,335,C,
母亲！,200203533533250021,新加坡,2,200203,记对我影响最大的一个人,90,80,50,64,86,365,C,
