错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
之前我是说我们最终还是必须考核最终的效果的。,200103533533150002,新加坡,1,200103,我对离婚问题的看法,90,70,42,30,39,264,未参加,
娇生惯养[F養]的我，仗着外婆的宠爱常常与父母逗[B門]嘴，与弟弟妹妹吵架。,200110540540250018,印度尼西亚,2,200110,我的童年,70,90,63,63,79,358,C,
童年时代，我除了用功学习，报答父母亲和姐姐哥哥无微不至的关怀，也很喜欢{CC幸福}和村里周围的小朋友玩，玩得很痛快时，就会忘记吃饭{CC进食}。,200110540540150142,印度尼西亚,1,200110,我的童年,70,90,36,51,90,330,未参加,
啊！,200111512512250002,菲律宾,2,200111,我的一个假期,70,75,65,58,74,331,C,
我在中国的生活很好，从我回到中国来，到现在我一直没遇到什么困难或问题。,200104124538200134,伊朗,2,200104,一封写给父母的信,80,65,47,44,45,269,未参加,
身体状况{CC健康}如何？,200104124510100278,朝鲜,1,200104,一封写给父母的信,85,75,74,68,79,373,B,
让爸爸放心地{CC的}休息。,200104124506100419,巴基斯坦,1,200104,一封写给父母的信,75,85,58,51,65,327,C,
2001年4月15日儿子：×××,200104124513100382,柬埔寨,1,200104,一封写给父母的信,70,70,41,49,49,267,未参加,
哈哈，每天在家里见面还说您们{CC您}好，觉得有点奇怪。,200105550523150003,韩国,1,200105,一封写给父母的信,70,70,60,63,61,312,C,
我的汉语日益提高。,200105550523250026,韩国,2,200105,一封写给父母的信,70,75,74,73,70,351,B,
我们也帮妈[F媽]妈[F媽]{CD的}工作。,200105550523250298,韩国,2,200105,一封写给父母的信,70,75,38,61,56,289,未参加,
养成这种性格的原因也许是我的姐姐。,200105550523250325,韩国,2,200105,一封写给父母的信,75,80,63,65,74,348,C,
我才体会到这个社会很难适应，经济独立是很困难的事。,200105550523250329,韩国,2,200105,一封写给父母的信,75,70,52,44,58,288,未参加,
