错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
只要两个人肯努力去做，不找借口，不挑剔，既使有什么纠纷，也会大事化小，小事化无。,200103533533250011,新加坡,2,200103,我对离婚问题的看法,80,75,62,32,70,310,未参加,
那时，刚[F剛]好是下雨天，而我家又在比较偏僻的乡村，要走一段路才能到大街搭车去城市。,200110540540250037,印度尼西亚,2,200110,我的童年,70,75,36,32,81,283,未参加,
我的童年没什么特别的，但因受到父亲的影响，我对学习很有兴趣，至到现在我还喜欢读书。,200110540540250140,印度尼西亚,2,200110,我的童年,65,85,30,56,81,307,未参加,
我有先天性的缺陷，我的双耳听觉程度只有正常人的一半，即[B既]中等弱听。,200103680519201605,马来西亚,2,200103,我的童年,85,85,15,80,85,345,未参加,
你们工作忙不忙？,200104124520200255,蒙古国,2,200104,一封写给父母的信,65,85,52,44,65,301,未参加,
亲爱的爸爸，妈妈：[BC．]前几天是我们的父母节。,200105550523150015,韩国,1,200105,一封写给父母的信,75,75,71,54,65,330,C,
2001、5、12××。,200105550523250026,韩国,2,200105,一封写给父母的信,70,75,74,73,70,351,B,
我周围毕业以后成为待业青年的人很多。,200105550523250328,韩国,2,200105,一封写给父母的信,75,70,66,56,56,312,C,
这封信好像[B象]是第一次给你们写的。,200105550523250341,韩国,2,200105,一封写给父母的信,70,55,38,39,49,235,未参加,
我坐在这个小亭子里，一直都想杜甫这位伟大的人。,200105209627100063,瑞士,1,200105,我的一个假期,65,60,34,46,63,251,未参加,
对他们{CJ-sy是}没想到的事，但是对我来说，{CJ-sy是}当然的事。,200105201525200015,日本,2,200105,我的一个假期,60,65,52,61,57,278,未参加,
我在上高中三年级的时候的暑假之际，提前决定了假期期间{CC之间}的计划，因为暑假有两{CC二}个月的时间，要是没有计划[B画]，两{CC二}个月的时间一下子过去{CC2过}，一点也没什么收获{CJZR}，这样的情况也会发生的。,200105215525100001,日本,1,200105,我的一个假期,65,65,57,56,70,297,C,
他们去山底用水桶把水带回来时，都出了很多汗，[BC。]这是因为那天的天气很热。,200105109525100485,日本,1,200105,由“三个和尚没水喝”想到的……,75,65,70,75,77,349,B,
谁也不想死”。,200105109525200685,日本,2,200105,由“三个和尚没水喝”想到的……,65,60,41,66,48,263,未参加,
再这了一会儿，一个和尚已经忍不住了。,200105109525100757,日本,1,200105,由“三个和尚没水喝”想到的……,65,55,57,58,55,272,未参加,
但从上级的心理上看来的话，我想后者比较好。,200105109525200747,日本,2,200105,由“三个和尚没水喝”想到的……,70,60,48,44,64,271,未参加,
大家都{CD有}想拿点东西，爸爸要报纸，妈妈要喝茶，爷爷要吃桔子，奶奶要眼镜，哥哥去厕所，妹妹要饼干。,200105109525200809,日本,2,200105,由“三个和尚没水喝”想到的……,70,70,73,66,82,349,C,
他们好{WWJ},200105109525100850,日本,1,200105,由“三个和尚没水喝”想到的……,65,60,52,64,84,308,未参加,
当初只想到可以兼顾家庭又不会有工作压力与负担，就当起“孩子王”来了。,200203533533250003,新加坡,2,200203,记对我影响最大的一个人,90,85,76,70,82,400,B,
并不是医生，而是{CC就是}本人或其家属。,200205204525100002,日本,1,200205,如何看待“安乐死”,65,60,63,51,44,266,未参加,
因为安乐死也是一种杀人的行为，不允[B愿]许把人的生命这么容易结束{CJba}。,200205204525200036,日本,2,200205,如何看待“安乐死”,65,65,52,56,54,276,未参加,
越爱他越难回答或做出选择。,200205204525200080,日本,2,200205,如何看待“安乐死”,75,75,60,72,70,342,B,
我希望快制定[BQ.]我认为安乐死是不得不承认的。,200205204525100142,日本,1,200205,如何看待“安乐死”,70,65,27,47,35,230,未参加,
但这个方法也有问题。,200205204525100144,日本,1,200205,如何看待“安乐死”,60,75,38,58,35,252,未参加,
认可安乐死的话，必须要患者本人的意志。,200205212525100040,日本,1,200205,如何看待“安乐死”,70,65,49,70,58,298,C,
按照这个案子，[BC、]本人认为案子里帮助妻子自杀的丈夫应该受到法律的制裁，[BC、]{CQ而且}也不觉得法院的判决{CC判刑}是无情的。,200205209525100073,日本,1,200205,如何看待“安乐死”,65,60,60,38,49,255,未参加,
如果他想帮他妻子从痛苦里摆脱出来的话，[BC、]可以给她吃药{CC投要}减少痛苦。,200205209525100073,日本,1,200205,如何看待“安乐死”,65,60,60,38,49,255,未参加,
其实，要解决代沟的问题并不难，最重要的是，两代人都要放下自己的想法，好好听听对方是怎么说的。,200210602801250019,澳大利亚,2,200210,如何解决“代沟”问题,80,85,84,89,93,425,A,
社会各阶[B楷]层有各层次的关系，例如：父母与子女的[L]关系，老师与学生之关系，老板与职[F職]员之关系等等，每种关系上都具有重要的责任。[BC、],200210529529151015,泰国,1,200210,如何解决“代沟”问题,90,60,51,62,70,323,未参加,
在这种情况下父母往往会说儿女不听话或不孝顺，[BC。]而儿女则觉得父母不了解他们，不爱他们，甚至[B致]认为不为他们着想{CC作想}。,200210529529151016,泰国,1,200210,如何解决“代沟”问题,85,80,78,62,84,382,B,
但是后来新时代的青年们由于[F於]大多数都要升学[BQ，]忙于[F於]学业[F業][BQ，]很少有时间来与父母畅谈[BQ，]而且那些有家庭了的子女们各奔[B分]东西[BQ，]忙于[F於]打工干[F幹]活[BQ，]也很少抽[F拨]出时间与父母详谈。,200210529529151020,泰国,1,200210,如何解决“代沟”问题,70,65,48,38,39,246,未参加,
这是现代家庭面临的问题。,200210529529151025,泰国,1,200210,如何解决“代沟”问题,75,65,67,73,62,329,C,
首先，长辈要多了解为什么晚辈的有些想法和做法与过去的传统不同。,200210529529151028,泰国,1,200210,如何解决“代沟”问题,95,80,87,84,93,435,A,
总之，代沟问题是我们的社会各种问题的重中之重{CC当务之急}，万万不能轻心大意。,200210540540150044,印度尼西亚,1,200210,如何解决“代沟”问题,70,60,65,71,82,333,C,
这样，孩子也就不再排斥我们的话，关机睡觉去了。,200210540540250070,印度尼西亚,2,200210,如何解决“代沟”问题,80,65,76,86,84,379,B,
还有我们应该接受新事物，[BC。]不要太守旧{CC老旧}、[BC，]保守，[BC。]应该适当地{CC的}跟{CD得}上潮流。,200210540540250094,印度尼西亚,2,200210,如何解决“代沟”问题,60,95,42,58,82,327,未参加,
这样，上一代的才能“跟上时代”。,200210540540150103,印度尼西亚,1,200210,如何解决“代沟”问题,60,65,76,80,91,355,C,
在这里我想写一些我和女儿[F兒]沟通的经[C]验[C]：有一天我初一的女儿[F兒]向我要一台电脑{CD了}[BQ。]什么是电脑、[BC？]电脑的用处我一点都不了解，我问了几个朋友他们都说用途很多，他们也家家都有。,200210540540250121,印度尼西亚,2,200210,如何解决“代沟”问题,70,65,48,43,50,262,未参加,
我认为，我们应该更多地面对挫折，不怕困难。[BC，],200205109615100787,捷克,1,200205,如何面对挫折,80,90,81,82,82,410,B,
遇到挫折是每个人在生活中避免不了的。,200205109627100813,瑞士,1,200205,如何面对挫折,75,65,48,43,75,293,未参加,
中华人民共和国的迅速发展给世界上各个国家一个{CJ-dy学习}的榜样。,200205109610101141,法国,1,200205,如何面对挫折,75,70,53,65,62,314,C,
很多时候在假期里，看见朋友一同出去玩，而我却一个人待在家里练琴、上补习班时，心里真不好受。,200205680519250002,马来西亚,2,200205,一封写给父母的信,80,75,78,67,92,383,B,
写这封信{CD的当儿}，我是想告诉您们我已经长大了，不要再把我当着小孩般呵护和操心。,200205680519250029,马来西亚,2,200205,一封写给父母的信,80,80,60,65,76,353,C,
不过，为了避免{CC避}伤害到儿女{CC子儿}，辜负丈夫，她最后选择与李查分手。,200305533533150043,新加坡,1,200305,我最喜欢读的一本书,70,65,68,51,79,319,C,
或者去中国旅游看一看与众不同的景点，[BC。]才能了解到他们的祖先留下来的遗迹。,200304131525200077,日本,2,200304,我学汉语是为了……,70,75,59,43,52,288,C,
没有语言，我们很难跟不太熟悉的公司[BD、]{CD公司}{CD不能}交往。,200304131525100121,日本,1,200304,我学汉语是为了……,75,65,44,38,74,283,未参加,
我特别喜欢去旅游。,200304131525200104,日本,2,200304,我学汉语是为了……,60,65,53,60,74,295,未参加,
我看电视时听到外国语的声音，我跟着它说话。,200304131525200136,日本,2,200304,我学汉语是为了……,60,65,41,32,29,210,未参加,
这种感觉我第一次体会{CC2尝过}[D的]。,200304131525200138,日本,2,200304,我学汉语是为了……,65,75,30,35,49,241,未参加,
吵死了！,200305576525200013,日本,2,200305,静音环境对人体的危害,65,65,44,41,46,245,未参加,
