错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
第一，我认为爱情是可以靠时常在一起生活培养起来的。,200103533533250011,新加坡,2,200103,我对离婚问题的看法,80,75,62,32,70,310,未参加,
有多少父母就因为不顾一切，由于名利与地位的差距而提{CJ-buy出}离婚，而他们的下一代却因为父母的离异，而导致[B至]逃学、[BC，]无人照顾、[BC，]留落街头，这样{CD造成}对社会不利。[BC，],200103533533250032,新加坡,2,200103,我对离婚问题的看法,80,85,70,49,68,346,C,
头发越来越少，可对童年的回忆却越来越浓！,200110540540150134,印度尼西亚,1,200110,我的童年,80,95,68,65,81,384,C,
因为您已经老了，干不了体力活儿，让哥哥做[B作]那些比较费力气的活儿吧。,200104124545100107,乌兹别克斯坦,1,200104,一封写给父母的信,75,90,47,54,58,318,C,
他的家离我家很近。,200104124510100275,朝鲜,1,200104,一封写给父母的信,80,90,68,73,81,387,B,
我在这里身体很好，最近我又胖了一公斤呢，但你们放心我会跟朋友们去锻[B段]练身体的。,200104124513100382,柬埔寨,1,200104,一封写给父母的信,70,70,41,49,49,267,未参加,
[BD。],200105550523250005,韩国,2,200105,一封写给父母的信,70,70,38,42,54,262,未参加,
谢谢，爸爸[BD、]妈妈。,200105550523250046,韩国,2,200105,一封写给父母的信,70,65,52,61,56,290,C,
前几天，我开始了{CJX}打工。,200105550523250051,韩国,2,200105,一封写给父母的信,70,70,47,49,49,273,未参加,
爸爸、妈[B姆]妈[B姆]，您们过得怎么样？,200105550523250057,韩国,2,200105,一封写给父母的信,70,70,79,68,70,345,C,
首先{CC初步}我现在住在深圳，所以{CJ-sy有}深圳的名胜古迹{CJX}看一看的打算，但到深圳的旅客也太多了。,200105212525200031,日本,2,200105,我的一个假期,65,65,37,16,39,206,未参加,
我们老师也是很好的人。,200105224525200013,日本,2,200105,我的一个假期,65,75,42,61,57,287,未参加,
不久前，我认识了一位年仅21岁{CQ的}残疾姑娘。,200105209525200065,日本,2,200105,我的一个假期,90,90,77,51,79,385,C,
老百姓的主要交通工具就是自行车。,200105201525200077,日本,2,200105,我的一个假期,70,75,44,39,50,267,未参加,
到北京站时，到处都是人，人山人海，我们怕坐不上火车。,200105302525200045,日本,2,200105,我的一个假期,65,70,57,56,57,291,C,
人们常说多一个人就多一个主意，可没想到多一个{CQ人}也就多一个问题。,200105109529200478,泰国,2,200105,由“三个和尚没水喝”想到的……,85,75,70,64,79,365,B,
{CJ-zhuy}由“三个和尚没水喝”使我想到人有时候为了占别人的便宜反而{CQ让}自己受到伤害。,200105109525100697,日本,1,200105,由“三个和尚没水喝”想到的……,70,55,61,60,75,305,C,
所以他们应该商量{CJ-buy一下}。{CP我想到的方法之一。每个人有自己的构。如果没有了水、那[BD，]自己抬水喝。P},200105109525200695,日本,2,200105,由“三个和尚没水喝”想到的……,65,65,36,55,50,255,未参加,
我不想去。,200105109525200782,日本,2,200105,由“三个和尚没水喝”想到的……,75,70,70,69,59,332,C,
可是，要是自己的丈夫真的在外面另找新对[F對]象而丟下家不理，那妻子便惨[F慘]得很了。,200106570922250001,美国,2,200106,如何看待“妻子回家”,70,85,66,65,70,348,C,
我高中毕业以后，{CJ+zhuy我}继续学习{CJX}{CQ到}曼德勒大学。,200203522522150029,缅甸,1,200203,记对我影响最大的一个人,65,60,14,27,26,175,未参加,
为什么婆婆对我影响最大呢？,200203533533150024,新加坡,1,200203,记对我影响最大的一个人,80,65,52,56,68,309,C,
近年来，我国把安乐死视为一种难题。,200205204525200047,日本,2,200205,如何看待“安乐死”,65,60,41,60,68,277,未参加,
我觉得各位的价[F價]值观，应该被尊敬，现代社会当中有这种题目的意识{CC意思}很重要。,200205204525100074,日本,1,200205,如何看待“安乐死”,65,60,49,51,42,250,未参加,
首先，“安乐死”是可取的因为我觉得每个人都有权利{CC权力}选择[F擇]自己的生活并保持自己生命的尊严。,200205204922200186,美国,2,200205,如何看待“安乐死”,75,75,85,88,96,409,B,
如果这件事发生在古代的话[BQ，]任何人都了解他的心情，而且支持他勇敢{CC敢}的行动。,200205204525100190,日本,1,200205,如何看待“安乐死”,65,55,33,65,37,237,未参加,
医院人不让{CC认}他们“安乐死”所以没办法去自杀{CJ+zxy的人们}。,200205204525100191,日本,1,200205,如何看待“安乐死”,65,65,58,54,54,280,C,
人与[F與]人之间[F間]的关[F關]系[F係]是很微妙的。,200210602801250020,澳大利亚,2,200210,如何解决“代沟”问题,75,75,56,73,82,351,C,
身为他人的子女，[BC。]我们应该孝顺和服从他们。,200210801519250002,马来西亚,2,200210,如何解决“代沟”问题,85,70,70,67,68,351,B,
所以万事都以花钱来寻找途径，完全不要与家人妥协，下等家庭也因为经济能力差，也没有花时间去培养，寻找问题的由来，一直抱着以后会有好转的观念，迟迟不把事情当一回事儿。,200210540540150005,印度尼西亚,1,200210,如何解决“代沟”问题,80,70,67,76,64,347,C,
这是现代社会的普遍现象。,200210540540150086,印度尼西亚,1,200210,如何解决“代沟”问题,75,80,59,58,73,336,C,
他们根[B更]本不知道以前的世界是怎样的{CD形象}？,200210540540250111,印度尼西亚,2,200210,如何解决“代沟”问题,60,75,42,62,64,289,未参加,
最重要的是要强调{CC抓住}道德上的教育，{CD如何}{CD怎样}做人的准则，譬如{CD在}中华文化中优秀的品质{CC特质}{CD指出的}，如：勤俭节约、刻苦耐劳，尊师重教，谦让淡己[BD，]等等。,200210540540150128,印度尼西亚,1,200210,如何解决“代沟”问题,65,65,62,73,75,324,C,
。,200203522522110015,缅甸,1,200203,记对我影响最大的一个人,60,60,14,21,30,167,未参加,
我男朋友的妈妈是一个例子。,200205109542200302,越南,2,200205,如何面对挫折,75,75,84,73,77,374,B,
”听到母亲的这番话，我因为惭[B残]愧而低着头，不敢看她的眼睛。,200205109513200400,柬埔寨,2,200205,如何面对挫折,95,90,84,84,93,445,A,
可是虽然我住在成都，但是我今年月底还{CJ+zy能}参加普通话水平考试，并获得了一级乙等。,200205109610101141,法国,1,200205,如何面对挫折,75,70,53,65,62,314,C,
如此一道简单的问候语，但我似乎不曾向您们亲切地问候过，始终难以启齿。,200205680519250028,马来西亚,2,200205,一封写给父母的信,80,65,68,77,72,350,C,
母亲节是意义深重的大日子，商家赚钱的好时机，送{CC要}些什么样的礼物，才显地珍贵？,200205680519250028,马来西亚,2,200205,一封写给父母的信,80,65,68,77,72,350,C,
回想起来以往的种种和所作所为，我有着万般的歉意和后悔。,200205680519250029,马来西亚,2,200205,一封写给父母的信,80,80,60,65,76,353,C,
我最喜欢的一本书{CJ-sy是}《红楼梦》。,200305533533250008,新加坡,2,200305,我最喜欢读的一本书,70,65,79,84,92,376,C,
因为和我所崇尚的以人为本位的儒家思想不同，《圣经》是一本以神为本位，从神启示而来的{CJ+dy一本}书。,200305533533250033,新加坡,2,200305,我最喜欢读的一本书,75,80,90,75,85,396,B,
