错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
父母这时并[F並]没有当场骂我，而用科学的道理来劝告我。,200110540540150142,印度尼西亚,1,200110,我的童年,70,90,36,51,90,330,未参加,
童年，那磨灭不了的记忆……我的童年就在一个小渔村里度[B渡]过。,200103680519201609,马来西亚,2,200103,我的童年,85,75,64,80,85,381,B,
每天到下午{CQ都}有课，但我不会感到累，因为都是幸[B辛]亏你们我有了在中国学习的机[B计]会。,200104124538200134,伊朗,2,200104,一封写给父母的信,80,65,47,44,45,269,未参加,
我最近很忙，因为我快要毕业了，所以要忙的事比以前更多了。,200104124520200319,蒙古国,2,200104,一封写给父母的信,70,65,47,49,85,302,未参加,
到中国{CD的}以后也是，让我上汉族学校你们整天惦记着我，是不是被人挨打{CJbei}，会不会放弃{CD适应}{CQ而}回家。,200105550523150015,韩国,1,200105,一封写给父母的信,75,75,71,54,65,330,C,
现在完全习惯了我一个人住，可是最近更想妈妈，爸爸[BD…]。,200105550523250018,韩国,2,200105,一封写给父母的信,65,65,33,42,42,231,未参加,
我已经26岁{CQ了}，但不挣[F掙]钱，还要继续读书，上个月我跟您商量有关学习方面{CQ的}问[B门]题时，您不骂我，还是支持我上学。,200105550523250021,韩国,2,200105,一封写给父母的信,65,65,63,56,61,294,C,
您别担心，一年后，我一定会找到一份好的工作，独立生活。,200105550523250021,韩国,2,200105,一封写给父母的信,65,65,63,56,61,294,C,
我还记得我考上该考试的时候多么高兴得合不上嘴的你们的样子{CJZR}。,200105550523250023,韩国,2,200105,一封写给父母的信,65,70,58,65,76,320,C,
爸爸，妈妈！,200105550523250037,韩国,2,200105,一封写给父母的信,65,75,47,58,56,288,C,
近来龟尾的天气怎么样？,200105550523250047,韩国,2,200105,一封写给父母的信,70,70,38,49,61,276,未参加,
已经过去了{CJX}5月8号的父母节，爸爸，妈妈你们都还好吗？,200105550523250061,韩国,2,200105,一封写给父母的信,65,65,47,32,42,235,未参加,
可是你们要记[B纪]得还有我们四兄弟！,200105550523250336,韩国,2,200105,一封写给父母的信,60,65,55,42,47,252,未参加,
