错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
如果双方真的没有感情，当初就不要结婚，这会使到双方的心理受伤害{CJjy}，也包括双方的家人。,200103533533250008,新加坡,2,200103,我对离婚问题的看法,80,75,70,44,57,317,C,
在结婚之前没有深入了解对方，而踏上婚姻的旅途的夫妻都会因为爱情基础建立得{CC的}不稳固而离婚。,200103533533250010,新加坡,2,200103,我对离婚问题的看法,80,85,72,68,90,389,B,
我在乌汶华侨[F僑]公学学汉语，从幼儿到{CD第}六年级，那时候用注音符号，用繁体字写。,200109529529251003,泰国,2,200109,我的童年,65,80,34,35,24,226,未参加,
有一次我上数学，[BC。]老师让我和同学们在课堂上做作业，[BC。]我怎么算和想也想不出来，心里很着急[BQ，]很{CC而}害怕。,200109529529251005,泰国,2,200109,我的童年,70,75,39,49,61,283,未参加,
这跟{CC对}我丝毫无缘。,200110540540150022,印度尼西亚,1,200110,我的童年,80,85,44,44,83,330,未参加,
所以，我很感谢上天安排{CD让}我在这美满的家庭里出世、长大。,200110540540250021,印度尼西亚,2,200110,我的童年,90,90,82,68,81,409,A,
依稀记得小时候我{CD喜欢}在我家附近的一片大草地上玩的情景。,200110540540250035,印度尼西亚,2,200110,我的童年,70,65,66,61,83,331,C,
同时也培养了我们惜富{CY}和勤俭的美德。,200110540540250131,印度尼西亚,2,200110,我的童年,70,90,68,73,90,384,C,
现在{CC目前}我不想学习的时候回忆那时{CQ的}情景而努力学习。,200105550523250010,韩国,2,200105,一封写给父母的信,75,60,74,61,76,332,C,
我对你们非常努力给我良好的教育环境和机会{CJ-wy表示感谢}。,200105550523250013,韩国,2,200105,一封写给父母的信,65,60,63,44,51,266,未参加,
但是每次把那封信{CQ都}不能{CJX}给你们。,200105550523250035,韩国,2,200105,一封写给父母的信,70,75,68,56,74,332,C,
我还清楚地记得。,200105550523250035,韩国,2,200105,一封写给父母的信,70,75,68,56,74,332,C,
你们觉得也是吧？,200105550523150292,韩国,1,200105,一封写给父母的信,70,75,74,77,81,366,B,
亲爱的父亲、母亲[BQ：]严寒的冬天已经过去了。,200105550523150293,韩国,1,200105,一封写给父母的信,80,70,77,73,79,369,B,
首先[BQ，]爸爸！,200105550523250340,韩国,2,200105,一封写给父母的信,75,65,44,47,49,267,未参加,
你们是永远在我们的心目中的{CD了}。,200105550523250342,韩国,2,200105,一封写给父母的信,70,70,55,61,42,286,C,
你想知道到底[B低]发[D发]生了一些什么事吗？,200105209520100025,蒙古国,1,200105,我的一个假期,75,55,55,46,52,268,未参加,
旅行社的服务员告诉我们：“这里[L]不但{CC虽}夏天不热，冬天也不冷，所以人们都叫{CJ-by它}“春城”。,200105209541100030,约旦,1,200105,我的一个假期,65,75,37,28,46,238,未参加,
其次是假期{CC之间}必须要做的活动，天天运动呀，游[F遊]泳呀，旅游等[BQ，]这是特别严格的{CC地}要求。[BC，],200105215525100001,日本,1,200105,我的一个假期,65,65,57,56,70,297,C,
如果在文章里{CD写着}的三个和尚想出轮[B论]流工作制，那肯定可以节省{CC省略}劳动、提高工作效率。,200105109525200822,日本,2,200105,由“三个和尚没水喝”想到的……,75,65,84,77,91,379,B,
我想到最后{CD为止}看他的笑容，[BC。]不管遇到什么病。,200205204525100038,日本,1,200205,如何看待“安乐死”,65,55,33,49,51,235,未参加,
近年来，我国把安乐死视为一种难题。,200205204525200047,日本,2,200205,如何看待“安乐死”,65,60,41,60,68,277,未参加,
不用说{CC别提说}，在患者本人与他的亲人的希望与要求之下{CJs}，医生帮助他的“死亡”。,200205204525200047,日本,2,200205,如何看待“安乐死”,65,60,41,60,68,277,未参加,
还有，由于宗教、生活习惯的关系，每个国家有每个国家的对安乐死的看法。,200205204525200097,日本,2,200205,如何看待“安乐死”,65,85,71,58,82,351,C,
故意杀人罪是成立的，[BC。]丈夫的杀人行为是很明确的。,200205204525100113,日本,1,200205,如何看待“安乐死”,75,70,77,70,63,344,B,
“安乐死”这个词，以前从来{CQ没}听说过但是近年对这个词熟悉多了。,200205204525200155,日本,2,200205,如何看待“安乐死”,60,70,58,63,77,313,C,
因为在{CC对}这个问题上宗教的因素{CJ-sy影响}非常大。,200205204525100168,日本,1,200205,如何看待“安乐死”,75,85,60,65,70,348,C,
我希望法院再仔细考虑{CD到}这件事的背景而且关心一般人的反应。,200205204525200165,日本,2,200205,如何看待“安乐死”,75,70,69,56,70,329,C,
再说，人的生命更不应该由他人来控制。,200205212525100023,日本,1,200205,如何看待“安乐死”,75,65,66,79,89,361,C,
我们想来想去，最终决定解除{CC止断}他的痛苦。,200205212542100044,越南,1,200205,如何看待“安乐死”,65,55,71,38,80,291,未参加,
如果我快死的时候，就要安慰之中看祖先{CJ？}。,200205224525100028,日本,1,200205,如何看待“安乐死”,65,75,44,72,65,308,未参加,
法律有时也应顾及讲得过去的人情，否则，将会有更多的人痛不欲生。,200205209519100027,马来西亚,1,200205,如何看待“安乐死”,95,90,94,76,87,441,A,
我认为如果病人得了不治之症，十分痛苦的话，我也帮助他自杀。,200205201525200040,日本,2,200205,如何看待“安乐死”,65,70,38,60,58,277,未参加,
“你，死之前做好准[F準]备吧！,200205201525100155,日本,1,200205,如何看待“安乐死”,80,85,69,65,70,363,C,
首先对这个事情应该考虑病人的心情。,200205201525100170,日本,1,200205,如何看待“安乐死”,75,65,16,49,51,243,未参加,
代沟[F溝]，是指两[F兩]代人在生活方式、生活态[F態]度，以及价值观[F觀]念等方面的差异[F異]。,200210602801250023,澳大利亚,2,200210,如何解决“代沟”问题,75,75,76,80,79,375,B,
由于父母们忙于赚钱[L]，无暇与子女们相处，[BC。]所以不知道子女们有什么问题与想法。,200210801519150010,马来西亚,1,200210,如何解决“代沟”问题,70,75,81,78,73,366,B,
又有人说{CC话}，与上辈之间的沟通与交流非常困难。,200210801519250006,马来西亚,2,200210,如何解决“代沟”问题,70,70,78,71,64,341,C,
代沟问题[BQ，]即父母与子女两代人之间存在的{CC了}在行为方式、生活态度以及价值观念等方面的或多或少的差异。,200210540540150044,印度尼西亚,1,200210,如何解决“代沟”问题,70,60,65,71,82,333,C,
青年人对老年人的看法有一点儿改变，也许有一些是从西方{CC3西洋文化}传进来的。,200210540540150072,印度尼西亚,1,200210,如何解决“代沟”问题,60,70,48,69,44,276,未参加,
以致这代的年青人天不怕地不怕。,200210540540250108,印度尼西亚,2,200210,如何解决“代沟”问题,70,65,59,47,48,275,未参加,
父母与子女之间在行为方式、生活态度以及价值观念等方面存在差异。,200210540540250114,印度尼西亚,2,200210,如何解决“代沟”问题,75,60,40,38,55,254,未参加,
但对我影响最大的人是×××。,200203522522110008,缅甸,1,200203,记对我影响最大的一个人,70,70,31,35,41,235,未参加,
我现在应该退步还是坚强地{CC的}往前走？,200205109636201062,乌克兰,2,200205,如何面对挫折,70,70,65,51,64,308,C,
为了学业离家将近{CC过}半年了。,200205680519250013,马来西亚,2,200205,一封写给父母的信,75,85,70,65,84,372,B,
因为它是上帝的话[F話]语[F語]，是真理，是生命的道。,200305533533250040,新加坡,2,200305,我最喜欢读的一本书,75,75,71,77,83,371,B,
孙悟空可称为书中的灵魂人物，因为有了他的存在，带动整个故事的曲折与高潮。,200305533533250046,新加坡,2,200305,我最喜欢读的一本书,70,70,38,70,88,324,未参加,
我在日本的时候，我不太喜欢日本。,200304131525100141,日本,1,200304,我学汉语是为了……,65,70,44,38,57,260,未参加,
像开车那样{CQ的}大噪声对人体健康有害{CD的}。{CP那我们追求静音的环境去{CD很},200305576525200022,日本,2,200305,静音环境对人体的危害,65,65,41,60,68,283,未参加,
因为我们对这样的情况不太习惯。,200305576525200031,日本,2,200305,静音环境对人体的危害,65,65,44,68,63,289,未参加,
在这样环境中人们才发现：“啊，平日里自己生活的环境那么令人烦恼[B脑]，没有声音多么好！,200305576525100043,日本,1,200305,静音环境对人体的危害,65,65,71,68,74,327,C,
人们去公共场[F場]所是要享受社会的福利{CC利益}，不是要去吸二手烟[BQ、]得{CJ+dy二手烟的}癌症。{CJsd},200405109922100688,美国,1,200405,吸烟对个人健康和公众利益的影响,65,70,71,56,61,309,C,
每个人都知道吸烟对他们的健[B建]康和公众利益的影响非常不好[BQ，]但是随着社会的发展[BQ，]吸烟者越来越多[BQ，]连女性也更多了。,200405109540200810,印度尼西亚,2,200405,吸烟对个人健康和公众利益的影响,75,70,55,52,55,296,未参加,
可对我来说，这个措施保护的更加重要的一方面是每{CQ个}人的自由。,200405109922200805,美国,2,200405,吸烟对个人健康和公众利益的影响,70,95,69,62,59,348,C,
无论那些烟民，还是被动吸烟者都{CJX}心里非常清楚吸烟对人的身体健康有多大的危[B威]害。,200405109520200966,蒙古国,2,200405,吸烟对个人健康和公众利益的影响,90,65,74,64,79,363,C,
所以这一新规定并没有什么不妥。,200405109922201277,美国,2,200405,吸烟对个人健康和公众利益的影响,85,95,81,68,86,411,B,
如果有人一边走一边抽烟，他就会被罚款得很严厉{CC严格}。,200405109633200264,意大利,2,200405,吸烟对个人健康和公众利益的影响,55,80,51,35,50,257,未参加,
这样就造成了不想吸烟的人士也被迫要吸入“二手烟”，那是多么[B末]不公平啊！,200405212634100024,英国,1,200405,吸烟对个人健康和公众利益的影响,90,90,60,56,90,384,C,
瘾君[B群]子们若独自吸烟，还只等于慢性自杀，对别人无害。,200405522522250032,缅甸,2,200405,吸烟对个人健康和公众利益的影响,90,95,97,95,100,475,A,
由于这个问题涉及到私人生活和个人权利，这种措施在社会上引起越来越多人的关注，它成为茶余饭后人们所讨论的热门话题。,200405209627200018,瑞士,2,200405,吸烟对个人健康和公众利益的影响,70,85,77,58,76,358,C,
而且在公共场所边走边抽烟的人也将被罚款这一项新的规定，实在是迄今为止对吸烟者最严厉的惩罚措施。,200405209605200101,保加利亚,2,200405,吸烟对个人健康和公众利益的影响,80,80,66,49,70,337,C,
我[C]为了不辜负她的期待，我一定会学好汉语。,200505109525100180,日本,1,200505,父母是孩子的第一任老师,70,85,53,40,64,304,未参加,
人有更丰富的心理活动。,200505109525200282,日本,2,200505,父母是孩子的第一任老师,50,50,51,48,62,239,未参加,
总是只有我母亲一个人。,200505109525200327,日本,2,200505,父母是孩子的第一任老师,70,65,58,48,59,286,C,
我父亲[C]因为被公司派{CJ-buy去}了外地，母亲[C]几乎一个人教育我。,200505109525200441,日本,2,200505,父母是孩子的第一任老师,70,80,60,54,69,323,C,
在社会上，最基本{CD上}的人际关系就是[BD“]父母和孩子的关系。,200505109525100530,日本,1,200505,父母是孩子的第一任老师,65,50,58,38,48,240,未参加,
所以父母作为孩子的老师，[BC。]应该当一个好老师。,200505109525100709,日本,1,200505,父母是孩子的第一任老师,85,65,69,79,66,353,C,
他们比我多活了二十多年，我不能{CJX}用一辈子的时间{CQ也}学好。,200505109525100728,日本,1,200505,父母是孩子的第一任老师,70,55,60,44,51,264,未参加,
上了高中以后，我的学习压力很大。,200505109525200949,日本,2,200505,父母是孩子的第一任老师,60,85,64,62,85,345,C,
所以我的人生观念受父母的人生观念很大的影响。,200505204525200121,日本,2,200505,父母是孩子的第一任老师,55,70,31,51,56,247,未参加,
妈妈边做边教我做的方法，蔬[C]菜的特点{CC特长}，放{CJ+buy到}调味的时间等等。[BC.],200505204525200431,日本,2,200505,父母是孩子的第一任老师,65,50,29,41,52,218,未参加,
就是我觉得父母亲想教的事。,200505204525100541,日本,1,200505,父母是孩子的第一任老师,60,60,39,37,52,230,未参加,
所以他们很有好奇心。,200505204525200577,日本,2,200505,父母是孩子的第一任老师,60,65,54,61,61,284,未参加,
