错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
这句话，应该出现于民国初年或更早期间。,200103533519250014,马来西亚,2,200103,我对离婚问题的看法,80,85,77,70,100,406,B,
（但我想必须经过一段正常的心理辅导[BQ。]）[BD。]离婚对孩子的成长的确影响很大，但没有快乐、美满的家庭，社会问题会更严重。,200103533533250023,新加坡,2,200103,我对离婚问题的看法,75,80,67,72,76,361,B,
我转学到泰文学校读初中，中文只能{CD在}晚间课余在家里自习。,200109529529151004,泰国,1,200109,我的童年,70,85,42,32,81,302,未参加,
时间过得真快，不知不觉得今日我已是一个四十出头{CD年龄}的中年妇[F婦]女{CQ了}。,200110540540250017,印度尼西亚,2,200110,我的童年,70,85,71,63,76,357,C,
最后，就是到了洛山机。,200111512512150008,菲律宾,1,200111,我的一个假期,75,70,52,56,68,310,C,
童年的玩伴是我的哥哥与小我两岁的弟弟。,200103680519201605,马来西亚,2,200103,我的童年,85,85,15,80,85,345,未参加,
当时我的心情特别激动。,200104124510100278,朝鲜,1,200104,一封写给父母的信,85,75,74,68,79,373,B,
现在你们怎么样？,200104124547100232,哈萨克斯坦,1,200104,一封写给父母的信,75,65,63,39,65,294,未参加,
我很喜欢罗马的主要原因是，我是信天主教的，教皇对天主教教徒来说，可以说有一定的意义。,200105610616150201,德国,1,200105,我的一个假期,80,80,57,49,83,341,未参加,
再见！,200105550523150002,韩国,1,200105,一封写给父母的信,70,65,68,56,79,324,C,
”爸！,200105550523150034,韩国,1,200105,一封写给父母的信,65,75,52,37,56,272,未参加,
不过，你们相[B想]信[B心]我吧。,200105550523250041,韩国,2,200105,一封写给父母的信,70,70,49,49,67,293,未参加,
那再给你您们[D给]我的信息吧。{CP一路平安，P},200105550523150049,韩国,1,200105,一封写给父母的信,75,85,63,61,47,324,C,
如果我在那里一定给您们一朵花。,200105550523150330,韩国,1,200105,一封写给父母的信,70,75,47,39,42,262,未参加,
身体建康，长命百岁{CC长寿百命}。,200105550523250329,韩国,2,200105,一封写给父母的信,75,70,52,44,58,288,未参加,
我真爱你们。,200105550523250331,韩国,2,200105,一封写给父母的信,70,75,47,44,47,272,未参加,
好久没跟他打电话。,200105550523150462,韩国,1,200105,一封写给父母的信,65,65,47,37,61,259,未参加,
但是你们两位却[B卻]连一次的不平都没抱怨{CC2抱}过，连一次的吭声都没发出过{CC出来}。,200105550523150499,韩国,1,200105,一封写给父母的信,85,85,41,68,70,344,未参加,
并祝身体健康！,200105550525150516,日本,1,200105,一封写给父母的信,70,80,38,44,63,285,未参加,
随后的日子我每天都出去散步，一可陪我外婆，二使我留下了对桂林的思念。,200105212525200047,日本,2,200105,我的一个假期,70,80,80,63,79,362,C,
我经过这个，理解人的心，人应该怎样对待人。,200105209525100059,日本,1,200105,我的一个假期,70,70,67,65,66,326,C,
安排去年的旅游{CC游旅}时，我一直想海，所以我坐飞机刚到贝尔格莱[B拉]得时，第二天带着{CC来}南斯拉夫的朋友又坐飞机去黑山共和国。,200105209635100041,俄罗斯,1,200105,我的一个假期,75,75,52,35,37,264,未参加,
想起来还没去过的地方，[BC。]例如，云南、[BC，]桂林、[BC，]大连等等。,200105201525200014,日本,2,200105,我的一个假期,60,70,52,54,57,278,未参加,
看也好，吃也好，使我们充分满足了。,200105201525200075,日本,2,200105,我的一个假期,65,80,60,51,50,294,C,
没有{CC不是}。,200105109525200597,日本,2,200105,由“三个和尚没水喝”想到的……,65,70,61,55,57,294,C,
洗衣服怎么洗？,200105109525100691,日本,1,200105,由“三个和尚没水喝”想到的……,70,60,61,64,57,297,C,
我们的态度跟那三个和尚很像[B象]很自私，可是我们那时候只是小孩子{CD们}，还不懂事儿。,200105109616100722,德国,1,200105,由“三个和尚没水喝”想到的……,70,65,48,44,50,263,未参加,
凡事[B是]自己努力去做，天下没有不可能的事。,200102522522250024,缅甸,2,200102,由“三个和尚没水喝”想到的……,85,50,50,46,55,272,未参加,
他曾言道，佛教是一门很高深的哲学与哲理，而其教义是很合乎逻辑的。,200203533533150023,新加坡,1,200203,记对我影响最大的一个人,95,65,74,79,88,393,B,
决定自己的命运不是自己的最后权利吗？,200205204525100002,日本,1,200205,如何看待“安乐死”,65,60,63,51,44,266,未参加,
不管{WWJ},200205204525200006,日本,2,200205,如何看待“安乐死”,65,55,41,51,42,236,未参加,
我想这个时候病人或他的家人选择死而把人工呼吸器摘下也可以。,200205212525200008,日本,2,200205,如何看待“安乐死”,75,75,85,74,82,381,B,
有的国家已经修改法律{CC4改法}而赞同安乐死。,200205209525100017,日本,1,200205,如何看待“安乐死”,70,70,52,54,49,283,C,
在这个现实的生活中，万事都需要考量。,200205209519100027,马来西亚,1,200205,如何看待“安乐死”,95,90,94,76,87,441,A,
最受不了的可能是患者吧。,200205209525200035,日本,2,200205,如何看待“安乐死”,85,80,80,79,84,401,B,
这个女医生为了减少这个患者的痛苦，想尽办法，用各种各样的方法来安慰这个患者。,200205201525200127,日本,2,200205,如何看待“安乐死”,80,85,66,63,72,360,C,
首先对这个事情应该考虑病人的心情。,200205201525100170,日本,1,200205,如何看待“安乐死”,75,65,16,49,51,243,未参加,
其次[BD，]是病人本人要在见[F見]证[F證]人下表示自己因极[F極]度痛苦、[BC，]授权[F權]別人为[F爲]他施行“安乐[F樂]死”。,200210543919150006,加拿大,1,200210,如何看待“安乐死”,70,80,84,93,91,408,B,
所以就很难管教，我的看法是要两代人来{WWJ},200210529529251014,泰国,2,200210,如何解决“代沟”问题,70,60,17,36,48,216,未参加,
但是后来新时代的青年们由于[F於]大多数都要升学[BQ，]忙于[F於]学业[F業][BQ，]很少有时间来与父母畅谈[BQ，]而且那些有家庭了的子女们各奔[B分]东西[BQ，]忙于[F於]打工干[F幹]活[BQ，]也很少抽[F拨]出时间与父母详谈。,200210529529151020,泰国,1,200210,如何解决“代沟”问题,70,65,48,38,39,246,未参加,
孩子有了家庭，还是他自己住比较[F較]好，减少摩[B摸]擦[B察]{CD的事}，少了麻烦[F煩][D的]事，家和万事兴。,200210540540150002,印度尼西亚,1,200210,如何解决“代沟”问题,65,65,20,51,15,200,未参加,
我也不要关心那么多，因为要什么东西，我父母都一定给我的，[BC。]所以，我就变成{CQ了}很懒而且{CC2而}不努力的学生。,200210540540250003,印度尼西亚,2,200210,如何解决“代沟”问题,75,60,23,36,46,226,未参加,
孩子有孩子自己的天地，他们现[F現]在所处{CD在}的环境和社会风气，肯定和我们做父母的{CD在}年轻时的境况截然不同。,200210540540150036,印度尼西亚,1,200210,如何解决“代沟”问题,75,90,76,84,91,410,B,
符合时代发展把子女当成朋友[BQ，]多{CD接近}了解他们所面[F臨]的困难，不光[B关]在学业上，人事上、[BC，]社会上应尽力与他们共同寻找解决的途经。,200210540540150038,印度尼西亚,1,200210,如何解决“代沟”问题,70,85,73,73,70,363,B,
据我看过上段的短文来看，“代沟”就是关于长辈{CC前辈}与晚辈的沟通关系。,200210540540250077,印度尼西亚,2,200210,如何解决“代沟”问题,75,60,73,60,59,313,C,
还有就是在课程方面加一门功课[BQ，]那就是公民知识。{CP对老人来讲，可通过电视时时播出现在的新{CC后},200210540540150113,印度尼西亚,1,200210,如何解决“代沟”问题,65,70,78,65,75,339,C,
每个人{CD过}一辈子都会遇到挫折和困难，所以我认为如果人从小就慢慢发展他们的心理承受能力，到成人的时候有很多好处。,200205109801200398,澳大利亚,2,200205,如何面对挫折,90,85,51,58,64,345,C,
我认为[BQ，]当遇到困难和{CJ+sy受}挫折{CQ时}，应该冷静地想问题在哪{CC那}，不应将责任和怨言{CC惋言}推到别人身上[BQ，]要勇敢{CQ地}面对现实，承认和了解失误之处。,200205109919200622,加拿大,2,200205,如何面对挫折,85,85,76,67,77,385,B,
初到这里，真有点不习惯，毕竟是大都会，生活节奏与我们乡下相比确实有很大的不同。,200205680519250012,马来西亚,2,200205,一封写给父母的信,80,70,78,65,82,365,C,
不管前路有多难走，我还是会继续努力的，您老人家也不必为我担心。,200205680519250025,马来西亚,2,200205,一封写给父母的信,85,75,62,69,76,359,B,
没办法，谁叫我现处在这个“与世隔绝”的穷乡呢！,200205680519250032,马来西亚,2,200205,一封写给父母的信,85,75,68,75,92,387,B,
由于是文学考试必修书，所以不敢掉以轻心，认[C]认[C]真真地读完原著，仔仔细细地写了读书报告。,200305533533250008,新加坡,2,200305,我最喜欢读的一本书,70,65,79,84,92,376,C,
因为我在高中时选了专门学英语的课，世界上的共通语言是英语，所以当时的我这么想:[BC，][BD“]要找到理想的工作，得学好英语。,200304131525200044,日本,2,200304,我学汉语是为了……,65,70,33,41,49,244,未参加,
我学汉语不仅了解中国的文化历史，我认为将来汉语在各个[B各]方面{CQ都}有很大的好处，这会{CC是}对自己，自己的未来带来很大的利益。,200304131525100095,日本,1,200304,我学汉语是为了……,70,70,56,54,60,298,C,
还有中国有丰富的人力资源。,200304131525100098,日本,1,200304,我学汉语是为了……,65,75,53,30,24,234,未参加,
我学习汉语的目的确实{CC2实在}在于这个方面。,200304131525100121,日本,1,200304,我学汉语是为了……,75,65,44,38,74,283,未参加,
回自己的国家以后，我们也保持联系。,200304131525100167,日本,1,200304,我学汉语是为了……,60,80,65,71,80,343,C,
另一个感觉是恐怖感，比如闭着眼睛要跑五百米，你敢不敢跑呢？,200305576525100023,日本,1,200305,静音环境对人体的危害,70,60,36,30,66,247,未参加,
所以口头表达是社会生活中最基本的条件。,200305576525100040,日本,1,200305,静音环境对人体的危害,65,60,50,54,80,292,未参加,
另外，从以[L]前到现在烟草带来的利益不少{CC2不是很少}。,200405109542201535,越南,2,200405,吸烟对个人健康和公众利益的影响,70,65,55,39,46,261,未参加,
至于帮助青少年养成良好的习惯呢，[BC、]这方面所起的作用或多或少也要知道。[BC，],200405109922101414,美国,1,200405,吸烟对个人健康和公众利益的影响,55,80,66,52,68,307,未参加,
但除了带来一些暂时欢乐的感觉，它什么{CJ-zxy好处}都没有。,200405212542200001,越南,2,200405,吸烟对个人健康和公众利益的影响,75,75,66,58,70,334,C,
吸烟者呼出[B也]的烟和从烟头冒[Pmào]出来的烟比吸烟者吸进{CC吸引}的烟对人体有三倍多的害处[L]{CJbi}。,200405224922200080,美国,2,200405,吸烟对个人健康和公众利益的影响,75,65,47,37,47,258,未参加,
为了不抽烟的公民{CJ-zxy的健康}[BQ，]某市政府规定{CD了}，不允许{CC任序}吸烟者在公共场所抽烟，只可以在政府规定之处抽烟。,200405224922200080,美国,2,200405,吸烟对个人健康和公众利益的影响,75,65,47,37,47,258,未参加,
所以我们不要交上不良少年。,200405522522150007,缅甸,1,200405,吸烟对个人健康和公众利益的影响,80,80,60,63,63,338,C,
”可是大部分人还是觉得这种规定是好的，特别是因为有人过敏。,200405206626200131,瑞典,2,200405,吸烟对个人健康和公众利益的影响,70,70,58,39,63,288,未参加,
最近根据某市政府的一段消[C]息说[F說]在公共场所边走边抽烟的人将被罚款，那咱们[F們]來谈谈{CC淡淡}这项[F項]规定的{CJX}严厉[B历]惩罚措施。,200405610610150002,法国,1,200405,吸烟对个人健康和公众利益的影响,60,40,30,25,56,188,未参加,
一般来说，父亲是用严肃的方法来教孩子的老师，而母亲是用温柔的方法来教孩子的老师。,200505109525100019,日本,1,200505,父母是孩子的第一任老师,65,55,53,50,71,276,未参加,
我以前在一本日本的权威杂志上看到过，大学教授的孩子们跟一般家庭的孩子比起来，大学教授的孩子们的成绩[B积]比较好。,200505109525100098,日本,1,200505,父母是孩子的第一任老师,70,80,53,67,64,324,C,
幸好她有能力自己找自己喜爱的事干。,200505109525200220,日本,2,200505,父母是孩子的第一任老师,75,65,69,69,79,344,C,
我跑步，我是个第二名。P},200505109525200327,日本,2,200505,父母是孩子的第一任老师,70,65,58,48,59,286,C,
但是我不能自已认识{CC认[C]可}自己的错误。P},200505217525200049,日本,2,200505,父母是孩子的第一任老师,65,80,46,47,63,289,未参加,
按上面的看法，应该说[BD：]“父母不但是孩子的第一任老师，而且是孩子的一生中最重要的、最{CJX}影响力大的老师”。,200505217525100184,日本,1,200505,父母是孩子的第一任老师,70,80,52,65,78,335,C,
