错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
“[BC「]离婚”[BC」]二字，开[F開]口要讲并[F並]不难[F難]，但往往背后[F後]所藏着{CQ的}隐忧[F憂]非一般人所能处理的。{CJsd},200103533533150016,新加坡,1,200103,我对离婚问题的看法,95,80,75,51,83,380,C,
那时四岁的我也像别的幼童一样，不能安静地{CC的}坐在饭桌边吃。,200110540540250017,印度尼西亚,2,200110,我的童年,70,85,71,63,76,357,C,
我妈说，小时候我真离不开哥哥。,200110540540250020,印度尼西亚,2,200110,我的童年,65,85,36,39,54,269,未参加,
直到我到另一座大城市里去读[B诚]华校高中时，我的人生观{CJ-wy才改变了}，也就是改变{CQ了}我对父母的看法。,200110540540150122,印度尼西亚,1,200110,我的童年,70,90,55,70,72,350,C,
妈妈不在时，我可说是妈妈的得力助手呢！,200103680519201607,马来西亚,2,200103,我的童年,90,85,50,47,80,349,未参加,
信里你写了你在担心我，我已经说过了几次不用担心我。,200104124545100427,乌兹别克斯坦,1,200104,一封写给父母的信,65,80,60,44,70,307,C,
最近的天气越来越炎热，好象快要到夏天了。,200105550523150002,韩国,1,200105,一封写给父母的信,70,65,68,56,79,324,C,
忽然想起来，{CP去年十一月我找到现在韩业航空公司的工作时，非常喜欢{CD的}你们的声音和面容。[BC．],200105550523150017,韩国,1,200105,一封写给父母的信,60,65,44,49,54,255,未参加,
您总是一个严格的父亲。,200105550523250325,韩国,2,200105,一封写给父母的信,75,80,63,65,74,348,C,
当时爸爸总是说绝对不能入海兵陆战队{CD了}，但是我不听你的话，硬着头皮入{CC当}了陆战队{CD了}。,200105550523150334,韩国,1,200105,一封写给父母的信,75,75,63,75,81,359,B,
我有信心啊！,200105550523250352,韩国,2,200105,一封写给父母的信,70,60,47,51,40,253,未参加,
今天写到这儿。,200105550525150516,日本,1,200105,一封写给父母的信,70,80,38,44,63,285,未参加,
寒假大概有两个月。,200105209525100055,日本,1,200105,我的一个假期,65,70,34,63,57,275,未参加,
我来到{CD了}南京之前，首先在北京学习了一年半的汉语。,200105209525200013,日本,2,200105,我的一个假期,70,65,80,65,72,338,C,
上下一套[D牙]牙齿泡在杯子里，以前从来没见过这样的东西，我吓坏了，大声地喊，然后哭了。,200105201525200088,日本,2,200105,我的一个假期,80,90,87,72,83,407,B,
这四年的每一个假期的旅行一定会成为很难忘的回忆。,200105215525100011,日本,1,200105,我的一个假期,65,70,65,58,72,316,C,
但是依靠别人，吃了甜头后，就懒了。,200105109525200604,日本,2,200105,由“三个和尚没水喝”想到的……,65,70,63,75,66,325,C,
{CQ到}山底下挑水是很辛苦的事。,200105109525200695,日本,2,200105,由“三个和尚没水喝”想到的……,65,65,36,55,50,255,未参加,
三十多岁了，要复习备考得不容易，但为了他，我不怕辛苦，我努力地学习，只求能实现他的愿望。,200203533533250020,新加坡,2,200203,记对我影响最大的一个人,85,85,81,77,95,418,B,
我们应该继续{CC继承}考虑这个“安乐死”的问题。,200205204525100144,日本,1,200205,如何看待“安乐死”,60,75,38,58,35,252,未参加,
但那位请丈夫帮助自杀（安乐死）的妻子的死是跟这个完全不同。,200205212525200008,日本,2,200205,如何看待“安乐死”,75,75,85,74,82,381,B,
