错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
如果双方真的没有感情，当初就不要结婚，这会使到双方的心理受伤害{CJjy}，也包括双方的家人。,200103533533250008,新加坡,2,200103,我对离婚问题的看法,80,75,70,44,57,317,C,
我认为当事情发生时，若两人能面对面坐下来商量与讨论，总能理出一个结论，让大事化小，小事化无。,200103533519250030,马来西亚,2,200103,我对离婚问题的看法,80,85,70,56,87,372,B,
这些礼节[F節]，都是在强[F強]调[F調]人生婚姻的重要性。,200103533533150024,新加坡,1,200103,我对离婚问题的看法,70,75,52,25,66,277,未参加,
中国人虽然廖廖{CQ无几}但在族群的日常生活里都用土音很重的广西话{CC调}相互沟[F溝]通。,200110540540150015,印度尼西亚,1,200110,我的童年,75,90,74,65,90,388,B,
通过这一个假期的训练与进修，我学到了很多东西。,200111512512250003,菲律宾,2,200111,我的一个假期,80,95,87,75,98,430,B,
也提高了我的个人素质。,200111512512250003,菲律宾,2,200111,我的一个假期,80,95,87,75,98,430,B,
吃的也不要担心{CC人}。,200105550523250026,韩国,2,200105,一封写给父母的信,70,75,74,73,70,351,B,
妈妈！,200105550523250027,韩国,2,200105,一封写给父母的信,75,65,52,56,65,300,C,
现在爸爸得了肠癌，妈妈的心里{CC心情}特别痛苦。,200105550523250335,韩国,2,200105,一封写给父母的信,70,70,49,44,54,275,未参加,
我用钱{CJX}完了。,200105550523150530,韩国,1,200105,一封写给父母的信,70,60,68,63,51,297,C,
来中国后我已经过了两次春节{CQ了}，第一次过春节时，我一个人去云南旅游。,200105212525200006,日本,2,200105,我的一个假期,70,80,60,68,68,336,C,
我在那里第一次吃了地地道道的上海菜。,200105212525200010,日本,2,200105,我的一个假期,65,75,77,75,90,369,B,
我从日本来到中国，一转眼已经六年多了。,200105224525100021,日本,1,200105,我的一个假期,65,65,70,77,74,335,C,
今年寒假的时候，我去云南旅游了。,200105209525100055,日本,1,200105,我的一个假期,65,70,34,63,57,275,未参加,
随着我{CQ的}长大，我的生活方式也变{CQ了}。,200105201525200012,日本,2,200105,我的一个假期,70,80,50,65,52,307,C,
今年我是大学四年级，所谓{CC2所谓说}[BD，]可以享受最后的学生生活{CC之内}的假期。,200105201525200015,日本,2,200105,我的一个假期,60,65,52,61,57,278,未参加,
第二次来中国的目的是参加北京大学对外{CD教}汉语的短期班[BQ，]学习一个月的汉语。,200105201525200016,日本,2,200105,我的一个假期,65,65,55,65,61,295,C,
我看到各种各样{CC各种保样}的新奇的水果，而且马上可以吃，所以不时地{CC的}闻到水果的气味，听到人们的笑声。,200105302525200046,日本,2,200105,我的一个假期,65,70,67,51,50,289,C,
想想，如果全国的人都有这不好的想法，总觉得这件事不该我做，那件事应该他做，那我们的国家又能让谁来建设呢！,200105109516200593,老挝,2,200105,由“三个和尚没水喝”想到的……,85,75,79,75,86,392,B,
最重要的问题不是有没有水，而是有没有独立心。,200105109525200597,日本,2,200105,由“三个和尚没水喝”想到的……,65,70,61,55,57,294,C,
”他们俩好像对二休的话很感兴趣，[BC、]问他：[BQ“]是什么样子？,200105109525200704,日本,2,200105,由“三个和尚没水喝”想到的……,75,65,73,53,86,339,C,
我觉得这就是人的真实，比方说，大家喜欢的偶像，受大家的尊敬的老师们和政治家们，都毕竟是普通人{CC3个人}，每个人都有跟普通人一样的性质。,200105109525100742,日本,1,200105,由“三个和尚没水喝”想到的……,70,65,57,75,95,348,C,
可是，有了人却{CC也}没有容器{CJX}足够的{CC地}抬的话，也不能让所有人满足。,200105109525100751,日本,1,200105,由“三个和尚没水喝”想到的……,65,60,50,62,82,302,未参加,
所以我们去其他的水比较丰富的地方抬水，怎么样？[BQ”],200105109525100789,日本,1,200105,由“三个和尚没水喝”想到的……,65,65,48,55,50,267,未参加,
房间里乱七八糟了。,200105109525200809,日本,2,200105,由“三个和尚没水喝”想到的……,70,70,73,66,82,349,C,
我想，男女平等是在工作上不可以轻视{CJsd}。,200106570525250015,日本,2,200106,如何看待“妻子回家”,65,65,58,70,54,296,C,
这个故事告诉我们[F們]，不论[F論]在哪种{CC个}情况下，大家都应该[F該]齐心协[F協]力地去做好每件事情[BQ。]如果[BD，]有误[F誤]解的地方，大家都应该坐下来[F來][BQ，]面对面地{CC的}谈[F談]清楚。,200102522522250020,缅甸,2,200102,由“三个和尚没水喝”想到的……,70,85,57,66,88,358,C,
愿你将来的前途一片光明，我真心祝福你。,200203533533250022,新加坡,2,200203,记对我影响最大的一个人,90,85,71,66,77,386,B,
还有，由于宗教、生活习惯的关系，每个国家有每个国家的对安乐死的看法。,200205204525200097,日本,2,200205,如何看待“安乐死”,65,85,71,58,82,351,C,
否则的话，将来我们肯定{CQ会}有{CJ+buy了}{CJ+dy更深刻的}更难解决的问题。,200205204525100177,日本,1,200205,如何看待“安乐死”,65,65,44,56,58,272,未参加,
人有选择活的权利，也有选择死的权利。,200205204525200188,日本,2,200205,如何看待“安乐死”,65,70,69,58,61,309,C,
但[BD，]如果病人自己愿意采取安乐死而死去，这就是对他最大的拯救。,200205212525200016,日本,2,200205,如何看待“安乐死”,80,80,44,63,70,329,未参加,
还有一些需要我们思考的是，生长在农村的人民大都比较贫穷，有时连解决三年{CC岁}温饱都成问题。,200205209519100027,马来西亚,1,200205,如何看待“安乐死”,95,90,94,76,87,441,A,
他不是一个医生[BQ，]也不是上帝。,200205209525100073,日本,1,200205,如何看待“安乐死”,65,60,60,38,49,255,未参加,
自杀有很多办法可不好受。,200205201525200008,日本,2,200205,如何看待“安乐死”,80,80,69,63,68,352,C,
法律不符合时代的要求，那就成为死的东西。,200205201525100162,日本,1,200205,如何看待“安乐死”,80,70,58,81,54,333,C,
但还有些人说，安乐死太不人道，虽然他一句话也不能说，但他{CJ+zy仍}确实活着。,200210543525250002,日本,2,200210,如何看待“安乐死”,70,75,78,62,91,365,C,
如有可能[BQ，]还要跟他们解释为什么这样的新东西会进入我们的社会，并谈论你自己的看法。,200210801801250005,澳大利亚,2,200210,如何解决“代沟”问题,75,90,76,78,91,404,B,
这些可供我们参考，我们对孩子们的教导是否得法，孩子对我们有什么意见？,200210540540250035,印度尼西亚,2,200210,如何解决“代沟”问题,65,85,70,73,73,356,B,
通过学校和家庭的教育让孩子懂我们为什么而活？,200210540540150044,印度尼西亚,1,200210,如何解决“代沟”问题,70,60,65,71,82,333,C,
