错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
这是以证明——离婚对个人、对社会都会产生极为恶劣的雪球效应之影响。,200103533519250014,马来西亚,2,200103,我对离婚问题的看法,80,85,77,70,100,406,B,
我想应该是的，[BC）]因为，他们十分（其实应该是万分）地{CC的}爱我。,200109529529151009,泰国,1,200109,我的童年,80,75,67,42,72,327,C,
爸爸妈妈在家里开了一个小店，卖米、糖、油之类的东西。,200110540540250001,印度尼西亚,2,200110,我的童年,70,95,49,63,72,342,C,
我是1957年正月[D份]出生于印尼泪水市{CJsd}。,200110540540250017,印度尼西亚,2,200110,我的童年,70,85,71,63,76,357,C,
一九八九年那一个下午，林家六个孩子亲眼目睹那艘[B叟]渔船被大海吞没。,200103680519201609,马来西亚,2,200103,我的童年,85,75,64,80,85,381,B,
只要我不“出游”，洗手间的门就得牢牢地锁上。,200103680519201611,马来西亚,2,200103,我的童年,90,85,94,90,95,451,A,
可想而知，我学英文总比华文多，回家后就说大量咬字不清的英文。,200103680519201617,马来西亚,2,200103,我的童年,80,80,80,75,93,400,B,
我还有很多书要看，很多课程要复习，这一次考试我还会让你们为我感到骄傲[Pjiaoao]！,200104124631200365,希腊,2,200104,一封写给父母的信,80,90,60,61,65,351,C,
反正下个星期我给你们打电话。,200104124520200378,蒙古国,2,200104,一封写给父母的信,70,85,58,49,54,308,C,
大女儿——×××2001.5.12,200105550523250014,韩国,2,200105,一封写给父母的信,85,75,79,63,65,359,B,
请[F請]您等待{CC等候}一年吧！,200105550523250021,韩国,2,200105,一封写给父母的信,65,65,63,56,61,294,C,
我什么都好[BQ，]就是担心二老，儿远在汉城时[B实]常想起二老，儿不孝，不能在爸妈身边，等事不忙时，我去看望[B忘]爸妈。,200105550523150032,韩国,1,200105,一封写给父母的信,65,75,60,51,67,305,C,
爸爸您曾经对我说过{CD了}“有意志者，什么事都能做得到”[BQ，]我把您的这句话放在心上，从今天开始更加努力学习了。,200105550523250037,韩国,2,200105,一封写给父母的信,65,75,47,58,56,288,C,
吃的、[BC，]住的、[BC、]学习{CD的}都很好。,200105550523250039,韩国,2,200105,一封写给父母的信,65,75,66,49,65,307,C,
我毕业后，跟我的兄弟姐妹一样{CD向}你{CJX}孝顺。,200105550523150055,韩国,1,200105,一封写给父母的信,70,70,55,47,67,297,未参加,
最近经济情况不太好，[BC。]失业率越来越高，[BC。]大学生毕业以后不容易找到工作。,200105550523150056,韩国,1,200105,一封写给父母的信,70,65,58,54,74,307,C,
西边靠海，东边有山，自然资源十分丰富，而且名胜古迹也很多，{CJ-sy是}历史悠久的城市。,200105212525200037,日本,2,200105,我的一个假期,70,75,47,61,55,297,C,
放假之前也揣测到跟朋友过日子好快乐，但实际上跟朋友见了面比放假之前{CD的}想像{CQ得}还要快乐{CC4快乐得还多}，差得太远。,200105212525100046,日本,1,200105,我的一个假期,70,75,34,61,68,297,未参加,
但是刚开始集训不久，我们就碰到了几个问题。,200105209525100026,日本,1,200105,我的一个假期,80,75,80,75,98,399,B,
他们想了半天，终于想到了一个新的办法。,200105109525100789,日本,1,200105,由“三个和尚没水喝”想到的……,65,65,48,55,50,267,未参加,
其实[F實]，如[B若]果丈夫再{CJX}不深爱[F愛]妻子的话，无[F無]论[F論]在什[B甚]么[F麼]情况[D底]下，妻子亦都会[F會]遭到抛弃[F棄]。,200106570919250003,加拿大,2,200106,如何看待“妻子回家”,75,90,77,76,77,389,B,
那时我还是一个十岁左右的小女孩。,200203522522250021,缅甸,2,200203,记对我影响最大的一个人,85,95,76,73,93,418,B,
