错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
在家庭生活中应该要{CQ有}责任感，你娶了她，或你嫁了他[B她]，更或许你们生下了你们的儿女，只顾生而不顾养育，这样{CC这种}你们就没有责任感，这个社会也不会平衡。,200103533533250012,新加坡,2,200103,我对离婚问题的看法,80,80,75,70,61,358,B,
）,200103533533250023,新加坡,2,200103,我对离婚问题的看法,75,80,67,72,76,361,B,
爸爸、[BC，]妈妈、[BC，]五个哥哥和我。,200110540540250017,印度尼西亚,2,200110,我的童年,70,85,71,63,76,357,C,
我赶紧走入屋内，然后上锁。,200103680519201608,马来西亚,2,200103,我的童年,90,90,89,88,98,453,A,
×××2001年四月十五日,200104124510100275,朝鲜,1,200104,一封写给父母的信,80,90,68,73,81,387,B,
虽然现在还达不到习惯[B观]的程度，但我每天为此感到高兴。,200105550523250027,韩国,2,200105,一封写给父母的信,75,65,52,56,65,300,C,
我爱你！,200105550523250050,韩国,2,200105,一封写给父母的信,65,70,36,42,49,248,未参加,
真对不起！,200105550523250299,韩国,2,200105,一封写给父母的信,60,65,41,44,49,242,未参加,
去年哥哥生孩子以后[BQ，]{CP哥哥一直[B真]说我“你对父母一定很孝顺吧！,200105550523150467,韩国,1,200105,一封写给父母的信,70,60,49,47,47,258,未参加,
爸！,200105550523250469,韩国,2,200105,一封写给父母的信,65,70,49,70,63,303,C,
您身体没事吧[B把]？,200105550523150530,韩国,1,200105,一封写给父母的信,70,60,68,63,51,297,C,
我去年暑假去了吐鲁番，参加了“吐鲁番一日游”。,200105212525100005,日本,1,200105,我的一个假期,70,85,70,68,81,366,B,
安林海总给我一种深沉、[BC，]神秘[B密]和恬静的感觉。,200105212540200009,印度尼西亚,2,200105,我的一个假期,70,90,77,68,92,390,B,
1999年暑{CC夏}假是我最忙的{CJ-zxy假期}。,200105224525200004,日本,2,200105,我的一个假期,65,70,60,61,70,312,C,
要{CC有}受伟大的历史的影响，那{CJ-zhuy旅游}就是一个好机会。,200105209525100033,日本,1,200105,我的一个假期,70,65,50,54,44,269,未参加,
所以，我想做别人不做的事情，而且做引人注目的事情，就是走路到青森去。,200105209525100059,日本,1,200105,我的一个假期,70,70,67,65,66,326,C,
第三天去了有鲁迅故居附近{CJX}的文化街。,200105201525200011,日本,2,200105,我的一个假期,70,70,72,68,63,331,C,
没办法我们再去别的地方了。,200105201525200011,日本,2,200105,我的一个假期,70,70,72,68,63,331,C,
那天天气很好，又想起来{CD了}去南方旅行。,200105201525200014,日本,2,200105,我的一个假期,60,70,52,54,57,278,未参加,
反过来说，天天没有要做{CQ的}事的人就没有假日。,200105201525200044,日本,2,200105,我的一个假期,70,60,65,84,63,327,C,
人的懒性大家都有，和尚也不例外。,200105109525100742,日本,1,200105,由“三个和尚没水喝”想到的……,70,65,57,75,95,348,C,
上面所讲的道理并不是指{CC指出}做事的时候要光想自己的利益，一点儿也不关注别人，相反，互相帮助是个人的{CJX}成功一半儿。,200105109635100792,俄罗斯,1,200105,由“三个和尚没水喝”想到的……,75,70,68,60,61,323,C,
然后三个和尚互相帮助挑水。,200105109525100807,日本,1,200105,由“三个和尚没水喝”想到的……,55,70,48,49,64,270,未参加,
这样的话，我们会实现理想的社会生活。,200105109525200841,日本,2,200105,由“三个和尚没水喝”想到的……,70,65,57,66,61,305,C,
第二个和尚到来后，他们就你靠我，我靠你。,200102522522150021,缅甸,1,200102,由“三个和尚没水喝”想到的……,80,55,28,50,66,265,未参加,
过[F過]了不久[BQ，]那庙里[F裏]又多了一个[F個]小光头[F頭]。,200102522522150026,缅甸,1,200102,由“三个和尚没水喝”想到的……,80,65,48,41,41,263,未参加,
但对我而言，从一个同龄朋友的身上领悟到{CD对}自己往后的做人格言，期峰可说是我的一名“恩师良友”了。,200203533533250009,新加坡,2,200203,记对我影响最大的一个人,85,80,74,83,93,408,B,
由于[F於]得到婆婆{CQ的}疼爱、[BC，]细心照顾[F顧]，自小在良好环境长大，使我拥[F擁]有美好的人生经历。,200203533533150024,新加坡,1,200203,记对我影响最大的一个人,80,65,52,56,68,309,C,
自己可以选择自己离开{CC去世}的时间——所谓“安乐死”——是非常自然的事。,200205204525100103,日本,1,200205,如何看待“安乐死”,65,80,60,76,72,341,C,
当然局限于{CC上}以后没有{CJ-dy生存}可能性的人。,200205209525100016,日本,1,200205,如何看待“安乐死”,75,70,33,58,54,279,未参加,
这是因为自杀是个人的问题，所以不能让另外一个人替自己决定，不能给别人这个极其困难{CC严重}的决定，负担太重。,200205209610200099,法国,2,200205,如何看待“安乐死”,75,65,35,58,44,264,未参加,
过去人们对安乐死的意识很淡薄，但随着医疗技术的提高，人民的意识也有很大的改变。,200205201525200062,日本,2,200205,如何看待“安乐死”,70,85,55,51,70,323,未参加,
第一是患者的病情。,200205201525200091,日本,2,200205,如何看待“安乐死”,75,80,44,72,70,332,未参加,
医生在她口腔、鼻子插了好几条呼吸管子。,200205201519200130,马来西亚,2,200205,如何看待“安乐死”,90,85,77,74,84,407,B,
每件事不能{CC2不利于}用客观{CD的}去判断。P},200205215606200008,比利时,2,200205,如何看待“安乐死”,80,65,58,42,58,291,C,
因此，要解决[F決]代沟问[F問]题[F題]，首先要多从[F從]別人的角度{CD處}想，但最重要的就是多沟通。,200210602801250020,澳大利亚,2,200210,如何解决“代沟”问题,75,75,56,73,82,351,C,
关于“安乐死”[BQ，]一直到现在{CJ-zy已经}通过各种媒体被讨论过这个话题{CJX}了{CJbei}。,200210543525250005,日本,2,200210,如何看待“安乐死”,65,60,76,71,57,312,C,
就以我家来说[F說]，我们是一个三代同堂的家庭，我的父母亲[F親]都已届八十岁高龄[C]，我的两个儿[F兒]子，大的上大学四年级，小的读中学三年级。,200210529529251030,泰国,2,200210,如何解决“代沟”问题,70,80,78,76,86,380,B,
孝敬父母是每位子女必须[F須]做到{CJsd}，我们联[C]想到，自幼至长[F長]大成人，父母是多么疼自己儿[F兒]女，给受好的教育{CJjy}，希望儿[F兒]女成才，能够站立在这小小的[L]世界上，做个好公民。,200210529529151034,泰国,1,200210,如何解决“代沟”问题,70,65,53,47,46,267,未参加,
作为[F為]现[F現]代的父母或子女都必须[F須]时[F時]时[F時]体谅对方。[BC，],200210540540250017,印度尼西亚,2,200210,如何解决“代沟”问题,70,80,81,73,79,373,B,
在不快乐[F樂]的婚姻中生活又怎能说[F說]是好办[F辨]法呢？,200210540540250075,印度尼西亚,2,200210,如何解决“代沟”问题,65,65,65,54,55,288,C,
然而，在社会上也有不少{CJ+dy一部分}青年人只为了一些小小{CJcd}事情而放弃学问，放弃家庭，放弃美好的生活。,200205109542200302,越南,2,200205,如何面对挫折,75,75,84,73,77,374,B,
后来我也学他那样。[BC，],200205109529200401,泰国,2,200205,如何面对挫折,85,60,67,60,70,330,C,
但我们长大了，成熟了，也就是将困难和挫折当成了生活中不可分割的一部分[B份]，去承受、[BC，]去适应、[BC，]去战胜它们。,200205109801100490,澳大利亚,1,200205,如何面对挫折,85,75,84,89,91,416,A,
我只好认命。[BC，],200205109529200871,泰国,2,200205,如何面对挫折,80,65,70,54,66,323,C,
话又说回来，抱着积极思维去应付困难{CJ+sy是}谈何容易{WWJ},200205109540101097,印度尼西亚,1,200205,如何面对挫折,70,60,67,51,55,288,未参加,
譬如，我认得一些同学[BQ，]学了几年的汉语[BQ，]考了汉语水平考试，但最终{CC终于}没有通过{CJ+dy那次}考试。,200205109610101076,法国,1,200205,如何面对挫折,80,80,65,71,57,345,B,
最近，吉隆坡的天气非常热，请你们提醒大家{CD记得}要多喝点水，知道吗？,200205680519250006,马来西亚,2,200205,一封写给父母的信,65,80,46,71,80,330,C,
末[B未]了，就此搁笔。,200205680519150023,马来西亚,1,200205,一封写给父母的信,90,80,70,75,88,398,B,
很[L]久没回家见你们两位老人家，真要说声十分{CC无限}的抱歉[B谦]。,200205680519150033,马来西亚,1,200205,一封写给父母的信,85,65,57,67,74,337,C,
当时的我，有事无事就往书堆里钻[BQ，]什么书都看，但最爱看的还是那一整套的连环图画集——[BQ《]红楼梦[BQ》]。,200305533533250008,新加坡,2,200305,我最喜欢读的一本书,70,65,79,84,92,376,C,
