错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
不知是什么原因，也许是因为我排最小[D的]吧，全家大小都很疼我。,200110540540250017,印度尼西亚,2,200110,我的童年,70,85,71,63,76,357,C,
所以，我很感谢上天安排{CD让}我在这美满的家庭里出世、长大。,200110540540250021,印度尼西亚,2,200110,我的童年,90,90,82,68,81,409,A,
我出生于印尼的苏岛棉兰埠的一个中等家庭里，[BC、]上有父母和祖母的养育，从小多病的我慢慢成长起来，顺利读到小学三年级。,200110540540250107,印度尼西亚,2,200110,我的童年,60,80,60,58,70,315,C,
小时候，由于少年不知愁滋味，便天真烂漫地以为，人生最大的乐趣莫过于有一班契合的朋友，每天嘻嘻哈哈地{CC的}过日子。,200103680519201604,马来西亚,2,200103,我的童年,85,90,83,83,100,437,A,
但我这个你们的儿子[B字]克服了一切的困难，[BC．]终[B冬]于高中毕业{CC业毕}了。[BC，],200105550523150015,韩国,1,200105,一封写给父母的信,75,75,71,54,65,330,C,
爸妈：近几天天气比较暖和，有时很热，我觉得夏天快到了。,200105550523150025,韩国,1,200105,一封写给父母的信,70,65,77,68,67,333,C,
我突然写给你们一封信，[BC。]其实是今天考的汉语考试题目。,200105550523150029,韩国,1,200105,一封写给父母的信,65,70,47,58,58,284,C,
那时我不能了解父母对我的家{CJ-zxy所做的一切}。,200105550523150048,韩国,1,200105,一封写给父母的信,70,80,58,47,76,321,C,
我觉得很难过。,200105550523250050,韩国,2,200105,一封写给父母的信,65,70,36,42,49,248,未参加,
上次爸爸对我说对不起时，我有多难过，爸知道吗？,200105550523250296,韩国,2,200105,一封写给父母的信,75,70,58,73,65,330,C,
你们知道吗？,200105550523250329,韩国,2,200105,一封写给父母的信,75,70,52,44,58,288,未参加,
现在也是我读大学的一个城市了。,200105224525200005,日本,2,200105,我的一个假期,80,70,87,70,87,384,B,
在日本的生活紧张得很。,200105224525200026,日本,2,200105,我的一个假期,70,70,52,54,46,280,C,
除了这些活动以外，我还喜欢的是去旅游。,200105201525200012,日本,2,200105,我的一个假期,70,80,50,65,52,307,C,
”于是我下了决心，[BC。]来到了中国。,200105201525200037,日本,2,200105,我的一个假期,70,70,67,70,61,326,C,
我们首先到客厅吃越南传统菜喝酒。,200105201525200075,日本,2,200105,我的一个假期,65,80,60,51,50,294,C,
我{CD的}这几年来，留下了最深刻的印象的假期是去年的暑假。,200105302525200045,日本,2,200105,我的一个假期,65,70,57,56,57,291,C,
传说古时候，在一座高山上的一座庙里[BD，]有一个和尚，他每天都要到山底下自己挑水喝。[BC，],200102522522250019,缅甸,2,200102,由“三个和尚没水喝”想到的……,85,90,76,77,97,421,B,
