错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
从此以后我[D也]出人头地，当了一个很出名的赛车手，所以不见得没有母爱的人会变坏，但我很想念母亲的那份母爱。,200110540540150011,印度尼西亚,1,200110,我的童年,75,90,66,44,63,332,C,
”我就干脆地{CC的}说：“很有意思！,200110540540250027,印度尼西亚,2,200110,我的童年,75,90,63,58,61,341,C,
我的童年是不富裕{CC2富}的，但是我们在精神上{CJ+sy过得}相当愉快，父母很爱护[F護]我们，我们有什么解决不了{CQ的}事{CJ-zhuy他}也给{CJ-zxy我们}帮助。,200110540540250107,印度尼西亚,2,200110,我的童年,60,80,60,58,70,315,C,
一直到现在，童年的记忆犹新，仿佛就像[B象]昨日的事。,200103680519201618,马来西亚,2,200103,我的童年,90,85,56,60,76,364,C,
不过，我在中国也学到了、[BC，]体会到了生活中的很多困难及我在自己国家不懂{CC认}的规律和道理。,200104124605200375,保加利亚,2,200104,一封写给父母的信,75,85,52,58,72,335,C,
但是我也不用这样做[B作]，因为他以为我是{CD一名}红衣主教的一个小组的{CD一个}成员。,200105610616150201,德国,1,200105,我的一个假期,80,80,57,49,83,341,未参加,
从{CC在}入高中时离开父母以后，{CD一直}我一个人生活下来，有时很想念你们，有时由于没有你们的干涉感到高兴。,200105550523250040,韩国,2,200105,一封写给父母的信,70,70,66,63,56,313,C,
离家到北京学习已经过了三个月了。,200105550523150048,韩国,1,200105,一封写给父母的信,70,80,58,47,76,321,C,
哥～还在原单位工作吧！,200105550523250052,韩国,2,200105,一封写给父母的信,70,75,41,49,63,287,未参加,
可是，你们知道吗？,200105550523250331,韩国,2,200105,一封写给父母的信,70,75,47,44,47,272,未参加,
我永远[F遠]爱你。,200105550523250340,韩国,2,200105,一封写给父母的信,75,65,44,47,49,267,未参加,
请你们等一段时间.你们还是信我吧？,200105550523250354,韩国,2,200105,一封写给父母的信,65,70,41,54,54,270,未参加,
我想度假{CC2度假期}是一个很好的事情。,200105212525100023,日本,1,200105,我的一个假期,70,70,75,54,59,316,C,
”我心里想[BD“]杭州[BD”]也没去过，现在的杭州的气候、[BC，]景色很美，值得一看，还有以前看过的小说中发现的[BD“]绍兴的[BD”][BQ“]咸[B通]享[BQ”]酒店，[BC。]也很想去。,200105212525200031,日本,2,200105,我的一个假期,65,65,37,16,39,206,未参加,
因为老师是个开放的人，所以我们班有轻松{CC随便}的气[F氣]氛。,200105224525200013,日本,2,200105,我的一个假期,65,75,42,61,57,287,未参加,
主要目的是在哈尔滨看冰灯。,200105302525100061,日本,1,200105,我的一个假期,65,80,44,75,76,328,未参加,
总等着另外{CC2别}两个人。,200105109529200478,泰国,2,200105,由“三个和尚没水喝”想到的……,85,75,70,64,79,365,B,
要证明这个现象啊，我们就可以注意一些我们周围的人。,200105109540100683,印度尼西亚,1,200105,由“三个和尚没水喝”想到的……,85,65,50,51,84,324,未参加,
三个人生活在一起就应该互相照顾，不光是抬水问题还有做饭、[BC，]打扫房间、[BC，]洗衣服等。,200105109525100697,日本,1,200105,由“三个和尚没水喝”想到的……,70,55,61,60,75,305,C,
因为他们都希望别人去山下抬水，每个人都这么想当然谁都不会去。,200105109520200854,蒙古国,2,200105,由“三个和尚没水喝”想到的……,70,70,57,49,70,304,未参加,
就是因为这个真理，才有组合[L]公司，公司之间合作的形式{CC形状}产生{CC发生}，而且也会再发展{CC发生}下去的。{CJsd},200102522522150015,缅甸,1,200102,由“三个和尚没水喝”想到的……,85,90,43,68,82,364,未参加,
好可爱，这是×××的第二个女儿[F兒]吧！,200203522522250009,缅甸,2,200203,记对我影响最大的一个人,85,80,79,77,91,405,B,
她是年轻{CC青年}小姐。,200203522522250011,缅甸,2,200203,记对我影响最大的一个人,65,55,28,44,44,218,未参加,
现[F現]在想起来，当时他是寂寞的，可能是传统{CQ的}他不善于表达对儿女的爱。,200203533533250014,新加坡,2,200203,记对我影响最大的一个人,80,70,81,79,86,386,B,
于是，他为了解脱他的永远也不能治的痛苦而结束自己的生命。,200205204525100044,日本,1,200205,如何看待“安乐死”,70,70,52,45,58,283,未参加,
每个人都有命，命不能给别人的{CJsd}。,200205204525100066,日本,1,200205,如何看待“安乐死”,50,55,27,47,35,193,未参加,
但[BD，]如果亲眼看到，在这世界上最爱的母亲，那样痛苦的样子，我也不愿意为了自己的任性，让他承受下去。,200205204525200080,日本,2,200205,如何看待“安乐死”,75,75,60,72,70,342,B,
现在只能说，我们应该从各种各样的角度来看{CQ和}判断一件一件{CQ与}“安乐死”有关案件。,200205204525200165,日本,2,200205,如何看待“安乐死”,75,70,69,56,70,329,C,
安乐死对得了不治{CQ之}病的人来说，能决定自己的命运。,200205201525200034,日本,2,200205,如何看待“安乐死”,65,65,58,72,75,319,C,
我的对安乐死的看法是肯定的,200205215525100001,日本,1,200205,如何看待“安乐死”,75,75,77,56,72,345,B,
因为老一辈大多数受到东方文化的教育，故与[C]西方文化有所冲突。,200210529529151024,泰国,1,200210,如何解决“代沟”问题,75,60,78,86,75,360,C,
我们[F們]老一辈的就{CD是}要设[F設]法去理解下一代的生活习[F習]惯[F慣]。,200210540540150009,印度尼西亚,1,200210,如何解决“代沟”问题,75,75,76,62,82,360,B,
每{CQ当}发现[F現]不对之处[F處]就要耐心教育{CC辅导}，举例说明{CJ+sy是}不对的地方。,200210540540150038,印度尼西亚,1,200210,如何解决“代沟”问题,70,85,73,73,70,363,B,
看到她眼圈通红，说话声也已带着哽咽声，我只好拉着她的手，安慰道：“老妈，你别太激动，现在社会不同了，节约本来是好的，但他们可能工作太忙有他们的想法。,200210540540250061,印度尼西亚,2,200210,如何解决“代沟”问题,75,60,65,76,73,335,C,
在家庭里，若一对夫妇思想观念不同，对一切事物的看法、[BC，]处理事物的态度及措施就完全不一样。,200210540540250132,印度尼西亚,2,200210,如何解决“代沟”问题,65,60,48,49,59,264,未参加,
老师对我的人生影响真的很大，我的愿望就是能变成像老师那样的好老师。,200203522522210004,缅甸,2,200203,记对我影响最大的一个人,85,80,55,73,84,370,C,
比如说，除了我一个人要照顾自己以外，我在外国的时候还要学新的语言跟别人交流，要不然就无法跟当地人谈话，甚至无法在超市买东西。,200205109801200398,澳大利亚,2,200205,如何面对挫折,90,85,51,58,64,345,C,
当然，偶尔一次两{CC半}次朋友或亲人愿意协助，也并非不可，但首先自己不要有依赖性，尤其是养成习惯更是令人厌烦。,200205109540200600,印度尼西亚,2,200205,如何面对挫折,85,90,67,73,77,388,B,
敬爱的爸妈：[BC，]现在这里好冷，有多冷呢？,200205680519150022,马来西亚,1,200205,一封写给父母的信,85,75,73,75,69,369,B,
小时候，父亲开了一家{CC片}小书店，由于经济不景气，{CJ-dy书}店倒闭了，剩下的书刊杂[F雜]志[C]都搬回家里[D里[F裡]]，塞到各个角落。,200305533533250008,新加坡,2,200305,我最喜欢读的一本书,70,65,79,84,92,376,C,
从李先生的自传里，我看到了一个伟大的政治人物在政治舞[B午]台上如何呼风唤雨，我也看了一个伟人人性的一面！,200305533533150053,新加坡,1,200305,我最喜欢读的一本书,80,70,77,73,92,382,B,
随着改革开放的深入，中国在世界贸易中的位置越来越重要。,200304131525100121,日本,1,200304,我学汉语是为了……,75,65,44,38,74,283,未参加,
但除了“跟外国人交往”之外，根本找不到其他的理由。,200304131525100229,日本,1,200304,我学汉语是为了……,70,70,47,54,66,295,C,
