错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
对这种玩世不恭的人，社会应对他们加以指责，{CD以}让他们知道，“[BC「]离婚”[BC」]不是他俩人的事，而是社会走向进步的绊[B拌]脚石。,200103533533150016,新加坡,1,200103,我对离婚问题的看法,95,80,75,51,83,380,C,
婚姻既然是人生重要[C]大事，怎可轻[F輕]易提出离婚呢？,200103533533150024,新加坡,1,200103,我对离婚问题的看法,70,75,52,25,66,277,未参加,
那时他已到了上幼儿园的年龄，但我绝不让哥哥去上学。,200110540540250020,印度尼西亚,2,200110,我的童年,65,85,36,39,54,269,未参加,
我两个姐姐都斯文，都喜欢裁剪手工，我小时我不愁没有好衣服穿。[BC，],200110540540250117,印度尼西亚,2,200110,我的童年,75,85,41,51,76,321,未参加,
由于他懂得查阅通书，知道如何解签，于是他的高瘦又添了点仙风道骨的味道。,200103680519201619,马来西亚,2,200103,我的童年,80,90,80,93,98,436,B,
上大学以后自己感到有点不好意思向父母说心事不容易{CJZR}。,200105550523250004,韩国,2,200105,一封写给父母的信,80,75,85,54,74,359,B,
自从离开家的那天，我没有一天不想念家。,200105550523250026,韩国,2,200105,一封写给父母的信,70,75,74,73,70,351,B,
别哭，[BC。]爷爷在天上看着我们保护我们。,200105550523250050,韩国,2,200105,一封写给父母的信,65,70,36,42,49,248,未参加,
爸，妈[BQ，]我还想写很多{CC多少}话，可是考试时间快要到了。,200105550523150056,韩国,1,200105,一封写给父母的信,70,65,58,54,74,307,C,
昨天晚上弟弟给我打电话以后，我知道了妈妈{CD的}腰疼严重，{CD所以}{CQ和}住院的事情。,200105550523150059,韩国,1,200105,一封写给父母的信,75,65,47,51,56,281,未参加,
但[BD，]有一次放假的时候，我不能和他们一起度过假期。,200105212540200043,印度尼西亚,2,200105,我的一个假期,65,75,44,44,66,281,未参加,
刚开始走路的时候，我发现了很多不方便的事情。,200105209525100059,日本,1,200105,我的一个假期,70,70,67,65,66,326,C,
第二次来中国的目的是参加北京大学对外{CD教}汉语的短期班[BQ，]学习一个月的汉语。,200105201525200016,日本,2,200105,我的一个假期,65,65,55,65,61,295,C,
他们是我心中最“美”的人。,200105215525200003,日本,2,200105,我的一个假期,75,80,65,58,72,341,C,
所以他们高兴地到山底下去了。,200105109525100485,日本,1,200105,由“三个和尚没水喝”想到的……,75,65,70,75,77,349,B,
后来又来了一个和尚，两个人可以抬水，两个人抬水比一个人挑水容易多了。,200105109525200507,日本,2,200105,由“三个和尚没水喝”想到的……,65,70,50,71,73,315,C,
他对两个和尚说：“[BC[]我们这样下去的话有可能会干死的。,200105109525100757,日本,1,200105,由“三个和尚没水喝”想到的……,65,55,57,58,55,272,未参加,
大家之间的感觉越来越紧张。,200105109525200809,日本,2,200105,由“三个和尚没水喝”想到的……,70,70,73,66,82,349,C,
对这种情况有各种各样的看法。,200106570525250015,日本,2,200106,如何看待“妻子回家”,65,65,58,70,54,296,C,
{CD由于}考试题目[BD，]“三个和尚没水喝”[BQ，]让我想起一个作家。[BC，],200102522522250004,缅甸,2,200102,由“三个和尚没水喝”想到的……,90,70,43,46,59,301,未参加,
总[F總]之，每个人都有自己的梦想、偶像。,200203522522250030,缅甸,2,200203,记对我影响最大的一个人,75,75,28,31,41,240,未参加,
