错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
从小我身体很瘦，但是也很高。,200109529529251013,泰国,2,200109,我的童年,70,65,22,16,37,196,未参加,
同时也培养了我们惜富{CY}和勤俭的美德。,200110540540250131,印度尼西亚,2,200110,我的童年,70,90,68,73,90,384,C,
因此，在我进入小学之前，我几乎是在家里或幼稚园度日的。,200103680519201605,马来西亚,2,200103,我的童年,85,85,15,80,85,345,未参加,
妈妈疼。,200103680519201614,马来西亚,2,200103,我的童年,85,85,91,75,85,416,A,
年纪尚小的我，却要被她无故地{CC的}毒打，偶尔被罚晒太阳，[BC、]一两天还得挨{CD肚}饿[F餓]。,200103680519201615,马来西亚,2,200103,我的童年,80,85,78,65,82,384,B,
我亲爱的父母，我很想你们，希望尽早有时间能见到你们。,200104124635200229,俄罗斯,2,200104,一封写给父母的信,70,70,63,58,65,314,C,
妈，你最近身体怎么样？,200104124520200255,蒙古国,2,200104,一封写给父母的信,65,85,52,44,65,301,未参加,
我觉得，在这里读书比在家里{CD还是}更有意思。,200104124545100427,乌兹别克斯坦,1,200104,一封写给父母的信,65,80,60,44,70,307,C,
对我来说最重要的，最爱的人{CD们}就是你您们！,200105550523150049,韩国,1,200105,一封写给父母的信,75,85,63,61,47,324,C,
请您不要得病。,200105550523250340,韩国,2,200105,一封写给父母的信,75,65,44,47,49,267,未参加,
本来由于我们的语言不同，我们之间会产生说[B话]话懂不懂的问题。,200105212525100017,日本,1,200105,我的一个假期,70,75,72,63,68,337,C,
这次去香港{CD的}不是为了旅游，而是为了提款。[BC，],200105212525200040,日本,2,200105,我的一个假期,70,70,67,70,81,346,C,
去年{CD的}六月末放暑假的时候我回美国{CJX}去过。,200105209922200028,美国,2,200105,我的一个假期,70,75,77,42,61,314,C,
我们的婚礼一点都不豪华，人少但是特别亲密。,200105209922200028,美国,2,200105,我的一个假期,70,75,77,42,61,314,C,
这使我感到很困难。,200105209525100026,日本,1,200105,我的一个假期,80,75,80,75,98,399,B,
我不知不觉哭着{CC得}对家人说：“对不起，我什么都不能做了。,200105201525200050,日本,2,200105,我的一个假期,70,70,57,54,41,280,未参加,
根据他{CQ的}体力水平，一天能{CC会}走{CC1走路}{CQ的}距离约二十公里，到农村的朋友那儿喝水至少得两天十二个小时，可是现在没有饮[F飲]料，只是靠粮[F糧]食，不容易走{CC得}到农村。,200105109525100706,日本,1,200105,由“三个和尚没水喝”想到的……,60,55,45,64,57,262,未参加,
要这样的情况{CJX}解决{CC决解}的话，应该{CQ在}那个集团中决定领导。,200105109525100708,日本,1,200105,由“三个和尚没水喝”想到的……,60,55,54,62,55,267,未参加,
我想写的可能是{CJX}对中国人{CQ来说}比较难听的。,200105109525100843,日本,1,200105,由“三个和尚没水喝”想到的……,65,60,27,51,50,236,未参加,
”。,200105109525100862,日本,1,200105,由“三个和尚没水喝”想到的……,65,65,66,58,61,299,C,
可是，留在家中，操持家务[F務]，也未尝[F嘗]不是{CD一件}人生快乐[F樂]幸福的一个[F個]经[F經]验[F驗]吧！,200106570919250003,加拿大,2,200106,如何看待“妻子回家”,75,90,77,76,77,389,B,
）{WWJ},200203533540250013,印度尼西亚,2,200203,记对我影响最大的一个人,80,80,55,60,79,346,C,
