错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
我认为这种看法是归年轻一代的。,200103533533150002,新加坡,1,200103,我对离婚问题的看法,90,70,42,30,39,264,未参加,
我小时候经常去我的好朋友家玩，他名为小希。,200110540540150011,印度尼西亚,1,200110,我的童年,75,90,66,44,63,332,C,
最终，让我从童年中体会出另一番[B翻]滋味。,200103680519201606,马来西亚,2,200103,我的童年,85,85,64,70,74,373,B,
女儿[F兒]××敬上二零零一年四月十五日,200104124801200035,澳大利亚,2,200104,一封写给父母的信,75,90,77,75,85,396,B,
再见！,200104124510100275,朝鲜,1,200104,一封写给父母的信,80,90,68,73,81,387,B,
2001年4月15日儿子：×××,200104124513100382,柬埔寨,1,200104,一封写给父母的信,70,70,41,49,49,267,未参加,
前几天是“父母节”，我为了向你们表示感谢，我用我的零用钱买了一些小礼物。,200105550523150002,韩国,1,200105,一封写给父母的信,70,65,68,56,79,324,C,
请原谅。,200105550523150015,韩国,1,200105,一封写给父母的信,75,75,71,54,65,330,C,
我现在很好。,200105550523150034,韩国,1,200105,一封写给父母的信,65,75,52,37,56,272,未参加,
现在想起来我去年{CQ在}中国留学的时候，常常给你们写信。,200105550523250352,韩国,2,200105,一封写给父母的信,70,60,47,51,40,253,未参加,
那天，我一大早就起床，一直哭着说，“我也想去游乐园！,200105550523250469,韩国,2,200105,一封写给父母的信,65,70,49,70,63,303,C,
当时的风景非常美，使我有一种说不出[D口]的感觉。,200105212540200009,印度尼西亚,2,200105,我的一个假期,70,90,77,68,92,390,B,
我是1998年8月末从日本来的。,200105224525200026,日本,2,200105,我的一个假期,70,70,52,54,46,280,C,
但是刚开始集训不久，我们就碰到了几个问题。,200105209525100026,日本,1,200105,我的一个假期,80,75,80,75,98,399,B,
除了这些景点之外，我还去了回民街。,200105209529100050,泰国,1,200105,我的一个假期,80,95,80,70,76,396,B,
”我感到{CD了}已经不仅仅地交流了{CJ？}。,200105201525200050,日本,2,200105,我的一个假期,70,70,57,54,41,280,未参加,
他们很兴奋地说：[BQ“]当然没看过，我们和尚，一{CD舍}入空门就不能看女的，在脑子里也不可以想。,200105109525200704,日本,2,200105,由“三个和尚没水喝”想到的……,75,65,73,53,86,339,C,
举这个例子好像不是太符合“三个和尚……[BC…]”的故事。,200105109525100718,日本,1,200105,由“三个和尚没水喝”想到的……,65,60,57,53,77,295,未参加,
第三个和尚也跟其它两个人的情况一样，只想自己的情况。,200105109525200775,日本,2,200105,由“三个和尚没水喝”想到的……,60,50,39,35,46,210,未参加,
