错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
对于离婚会从而影响社会稳定的论点我是不认同的。,200103533533250017,新加坡,2,200103,我对离婚问题的看法,80,75,87,77,79,389,B,
[BD？]就从我记事说起吧！,200109529529151009,泰国,1,200109,我的童年,80,75,67,42,72,327,C,
但常为了买不到心爱的玩具，晚上带进梦境，在下意识中达到自己的愿望，醒来时，哦，原来是黄梁一梦。,200110540540150004,印度尼西亚,1,200110,我的童年,70,85,60,58,88,353,C,
半年以后，慢慢赶[F趕]上了，写作{CC所写}也及格了，各门功课也赶[F趕]上了。,200110540540250107,印度尼西亚,2,200110,我的童年,60,80,60,58,70,315,C,
因此，在我进入小学之前，我几乎是在家里或幼稚园度日的。,200103680519201605,马来西亚,2,200103,我的童年,85,85,15,80,85,345,未参加,
我唯有偷偷地瞒住家人把它[C]安顿在我家。,200103680519201606,马来西亚,2,200103,我的童年,85,85,64,70,74,373,B,
你们的女儿××2001年4月15日,200104124538200134,伊朗,2,200104,一封写给父母的信,80,65,47,44,45,269,未参加,
再激动了顾虑了我的心{CJ？}[BQ。]天下没有不经人的路嘛。,200105550523150001,韩国,1,200105,一封写给父母的信,65,60,58,44,58,268,未参加,
我以[B一]前去过那边，但我当时还不了解中国古代历史，学好了夏[B复]殷周这三个朝代以后{CC以来}[BQ，]就能把那时候的大概的情况懂得过来{CJba}。,200105610610150211,法国,1,200105,我的一个假期,85,80,44,23,37,262,未参加,
妈妈，您肯定不放心我了。,200105550523250009,韩国,2,200105,一封写给父母的信,65,70,60,68,56,305,C,
您已经老了，多保重{CC保持}身体。,200105550523150034,韩国,1,200105,一封写给父母的信,65,75,52,37,56,272,未参加,
那是因为我们的关系如朋友{CD之间}般太亲近。,200105550523250035,韩国,2,200105,一封写给父母的信,70,75,68,56,74,332,C,
你们保重吧。,200105550523250051,韩国,2,200105,一封写给父母的信,70,70,47,49,49,273,未参加,
可是，你们知道吗？,200105550523250331,韩国,2,200105,一封写给父母的信,70,75,47,44,47,272,未参加,
”我不能回答没考上{CC考不上}的事。,200105550523250355,韩国,2,200105,一封写给父母的信,70,75,74,47,49,304,C,
您今年五十六岁，前几天又退休了。,200105550523150517,韩国,1,200105,一封写给父母的信,70,70,47,44,47,266,未参加,
到家了，我常常跟我父母出门，陪他们聊天儿。,200105212540200003,印度尼西亚,2,200105,我的一个假期,75,65,57,46,57,287,未参加,
但是我认为这次假期对我还是很有意义的。,200105224525200006,日本,2,200105,我的一个假期,70,70,77,75,81,361,C,
到现在也{CJX}那时候的种种情景很清楚。,200105209525100005,日本,1,200105,我的一个假期,70,70,70,65,72,335,C,
我恢复原来的自己，亦拿到了很多宝物，就是知识。,200105209525200037,日本,2,200105,我的一个假期,70,85,67,61,66,341,C,
第三，这次留学期间{CC之内}，我让{CC给}我的父母担心，{CQ有}负担，所以抱着感谢的意思想{CJ-zy和他们}{CD在}一起去旅行。,200105201525200015,日本,2,200105,我的一个假期,60,65,52,61,57,278,未参加,
曾经我在日本工作过十年。,200105201525200037,日本,2,200105,我的一个假期,70,70,67,70,61,326,C,
