错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
從那时起我就与妈妈分担工作，早上到药店处理营[F營]业[BQ，]下午上课，不知不[L]觉地过了初中。,200110540540150003,印度尼西亚,1,200110,我的童年,70,80,41,47,70,298,未参加,
我的童年就在这[F這]平凡的环境成长[F長]到现在[BQ，]好像看电影一样回想过去万事变迁{CC迁变}，我相信童年是一个难忘的回忆{CC一面}。,200110540540150003,印度尼西亚,1,200110,我的童年,70,80,41,47,70,298,未参加,
我虽“[BC「]顽劣”[BC」]，但因学业成绩很好，为此我感到妈妈似乎较疼爱我{CJZR}！,200110540540150004,印度尼西亚,1,200110,我的童年,70,85,60,58,88,353,C,
有一天，我们参加了一个比赛，我获得等一{CJX}奖，[BC。]高兴得不得了。,200110540540250020,印度尼西亚,2,200110,我的童年,65,85,36,39,54,269,未参加,
我出生于印尼的苏岛棉兰埠的一个中等家庭里，[BC、]上有父母和祖母的养育，从小多病的我慢慢成长起来，顺利读到小学三年级。,200110540540250107,印度尼西亚,2,200110,我的童年,60,80,60,58,70,315,C,
我很有幸能度[B渡]过这一段童年生活，这{CQ为}进一步度[B渡]过青年直{CC在}至现在的中年生活打下了一个坚实的基础。,200110540540150142,印度尼西亚,1,200110,我的童年,70,90,36,51,90,330,未参加,
父亲、母亲，你们好！,200104124545100426,乌兹别克斯坦,1,200104,一封写给父母的信,70,80,47,39,49,275,未参加,
现在我知道你们多为我着想{CC想着}。,200105550523250005,韩国,2,200105,一封写给父母的信,70,70,38,42,54,262,未参加,
你们也希望{CC想象}这样的情况吧。,200105550523150028,韩国,1,200105,一封写给父母的信,65,70,41,47,67,276,未参加,
自从离开家的那天，我没有一天不想念家。,200105550523250026,韩国,2,200105,一封写给父母的信,70,75,74,73,70,351,B,
在这样的情况下，只有不懈地努力学习，才能找一份好工作。,200105550523250043,韩国,2,200105,一封写给父母的信,70,70,58,58,63,307,C,
前几天，上课时{CC中}我学过一篇散文。,200105550523150048,韩国,1,200105,一封写给父母的信,70,80,58,47,76,321,C,
如[B若]果继续{CJX}腰疼严重，{CQ就}不能走路{CQ了}。,200105550523250047,韩国,2,200105,一封写给父母的信,70,70,38,49,61,276,未参加,
我的留学生活很有趣，而且我很满足。,200105550523250343,韩国,2,200105,一封写给父母的信,65,80,58,51,54,296,C,
虽然还要很多{CC多少}钱和时间[BQ，]但经过这种过程的话，会让我生活更稳定更富裕。,200105550523150462,韩国,1,200105,一封写给父母的信,65,65,47,37,61,259,未参加,
但是事实上还有些人穿中山服。,200105212525100015,日本,1,200105,我的一个假期,75,70,75,75,74,358,B,
因为，到那儿我就看到了穿得十分漂亮的少数民族，我兴奋得连坐长途汽车的疲劳也忘掉了。,200105209525200062,日本,2,200105,我的一个假期,75,70,77,70,83,364,B,
因为[F為]她的腿曾受车[F車]祸[F禍]的影响，故走路时[F時]很吃力也不方便。,200105209625200057,葡萄牙,2,200105,我的一个假期,65,80,80,63,98,374,C,
我已经不知道{CQ在}那里到底呆了多久，但我却记住那里优美的风景。,200105209627100063,瑞士,1,200105,我的一个假期,65,60,34,46,63,251,未参加,
不仅是最后的活动，而且是最好玩的就是我妈妈开的生日晚会。,200105209922200028,美国,2,200105,我的一个假期,70,75,77,42,61,314,C,
我看了他们到现在{CQ还}保留往日的文化习俗，很感动。,200105209525200010,日本,2,200105,我的一个假期,80,75,82,72,90,390,B,
但是生活在80年代的北京的那两年，是永远忘不了的。,200105201525200016,日本,2,200105,我的一个假期,65,65,55,65,61,295,C,
我通过G老师的这件事，才悟出了这个道理。,200105201525100041,日本,1,200105,我的一个假期,65,80,75,70,68,346,B,
我那次去旅行的目的是看很多名胜古迹。,200105201525200053,日本,2,200105,我的一个假期,65,70,70,72,61,324,C,
所以，自{CQ从}读了这个故事，再加上我自己的事，我觉得，凡事大家应该互相帮助，不该养成自私、自利的习惯。,200105109516200593,老挝,2,200105,由“三个和尚没水喝”想到的……,85,75,79,75,86,392,B,
我是个{CJ+zy十分}被父母娇惯的孩子。,200105109525200602,日本,2,200105,由“三个和尚没水喝”想到的……,70,75,68,71,86,359,C,
他们都希望别人去山下抬水。,200105109525200603,日本,2,200105,由“三个和尚没水喝”想到的……,70,70,57,80,79,344,C,
这个方法也要好好{CC十分}地商量。,200105109525200695,日本,2,200105,由“三个和尚没水喝”想到的……,65,65,36,55,50,255,未参加,
结果，来山下抬水的人多了，没有水喝了。,200105109525200719,日本,2,200105,由“三个和尚没水喝”想到的……,65,65,66,53,84,317,C,
我们{CJ-zy应该}好好考虑这一点。,200105109525200725,日本,2,200105,由“三个和尚没水喝”想到的……,65,70,70,58,66,315,C,
我认为我们人类现在要做的是所有国家团结起来一起解决问题。,200105109525200736,日本,2,200105,由“三个和尚没水喝”想到的……,65,65,84,73,86,357,C,
为什么[BD，]只有女性在家里做家务、教育孩子呢？,200106570525250002,日本,2,200106,如何看待“妻子回家”,65,75,41,51,44,263,未参加,
自从有了个伴，挑水也一起去{CC走}了，两{CC二}个和尚挑了枝竹子当扁担，把水桶盛满水后挑起，有说有笑的，上山的路变得比以前平坦得多了。,200102522522150027,缅甸,1,200102,由“三个和尚没水喝”想到的……,90,90,43,64,82,367,未参加,
丈夫也每天照顾妻子太辛苦，也看到妻子的样子更辛苦。,200205204525200006,日本,2,200205,如何看待“安乐死”,65,55,41,51,42,236,未参加,
生命{CC人命}是上帝{CC天帝}给我们的，所以不许人类决定他人的死，[BC。]这也是一种意见。,200205204525200047,日本,2,200205,如何看待“安乐死”,65,60,41,60,68,277,未参加,
我认为在有一定相关的规定下，是可以采取的。,200205204525100133,日本,1,200205,如何看待“安乐死”,80,70,83,88,87,398,B,
安乐死还{CJ-sy需要}进行很多讨论。{CD为了},200205204525100138,日本,1,200205,如何看待“安乐死”,75,80,66,63,65,340,C,
最后，只是我个人的意[B义]见，要是我患了不治之症，我愿[F願]意接受一切痛苦，而不是用“[BC‘]安乐死”[BC’]来结束我的一生，我愿[F願]和病魔抗争到底，我觉得那样才是我的人生。,200205204525200162,日本,2,200205,如何看待“安乐死”,90,75,91,74,87,411,B,
人对生命这个东西也有不同的看法了。,200205212540200021,印度尼西亚,2,200205,如何看待“安乐死”,80,65,80,60,75,348,C,
有可能，他只{CQ是}很害怕对家人变成一个负担[Pfùdan]。,200205212616200059,德国,2,200205,如何看待“安乐死”,80,65,44,29,51,257,未参加,
可是我还觉得{CC2觉}，安乐死是不可以的。,200205224525100038,日本,1,200205,如何看待“安乐死”,75,50,60,40,39,248,未参加,
但是，我反对“安乐死”这个措施。,200205209525200011,日本,2,200205,如何看待“安乐死”,70,70,49,74,70,321,C,
二是不可缺少本人和家人的委托，[BC。]尤其本人的意志最重要。,200205209525200095,日本,2,200205,如何看待“安乐死”,65,80,63,63,63,322,C,
这篇文章的事情{CQ对}每个人{CQ来说}不能说{CQ是}不可能的事，我非常理解这位女人的心理[B里]。,200205201525100158,日本,1,200205,如何看待“安乐死”,75,70,60,76,51,321,C,
我小时候我爷爷因为癌症而去世了。,200205201525200175,日本,2,200205,如何看待“安乐死”,80,80,55,56,65,328,C,
老辈人要把自己的观念改变{CJba}，接受{CC2接纳}新的生活方式，对晚辈别太[D过]严格管制。,200210529529151025,泰国,1,200210,如何解决“代沟”问题,75,65,67,73,62,329,C,
孩子的专长而为他着想，因为孩子是生活在现实的世界里，他所接触的一切是和他有密切关系的，他当然会自己选择应该做什么工作或将来应该怎样按排生活{CC生日}，他自有主张。P},200210540540250014,印度尼西亚,2,200210,如何解决“代沟”问题,70,70,65,58,79,330,C,
人生的根本哲学{CC4本哲}切切不可忘记，“代沟”也自然而逝。,200210540540150050,印度尼西亚,1,200210,如何解决“代沟”问题,70,70,56,67,86,337,C,
但回头想想能到这里学习汉语是不容易的，而有这样得天独厚{CC独得天厚}的学习环境也是个好机会，怎么能这样动不动就放弃呢？[BC。],200205109513100399,柬埔寨,1,200205,如何面对挫折,70,60,67,65,75,322,C,
生活的道路上的确是摆满{CQ了}各种各样的挫折、阻拦。,200205109634200788,英国,2,200205,如何面对挫折,80,80,87,84,70,393,B,
20，胡菊路55100，吉隆坡亲爱的爸、妈：我来到吉隆坡求学的日子不知不觉已过了两个月，现在已开始能适应这里的生活了。,200205680519250011,马来西亚,2,200205,一封写给父母的信,80,75,70,73,78,367,B,
一路上，我们有说有笑，似乎把考试的事给忘得一干二净。,200205680519250016,马来西亚,2,200205,一封写给父母的信,75,75,54,59,72,325,C,
而{CJ-sy具有}更讽刺的是，那些由{CC以}汉族统治之朝代，却有大量之昏君、[BC，]色鬼、[BC，]神经变态者，但因他们都是汉人而少受正统学究们之批判。[BQ],200305533533150015,新加坡,1,200305,我最喜欢读的一本书,80,65,77,77,85,372,B,
《圣经》也告诉我人的价值，人的本位，让我更了解{CC认识}自己，所以《圣经》也包括了人的哲学。,200305533533250033,新加坡,2,200305,我最喜欢读的一本书,75,80,90,75,85,396,B,
古代[D时]中国是一个{CJX}亚州最大的国家，从前{CC2从经}日本人从中国人学习文化。,200304131525100098,日本,1,200304,我学汉语是为了……,65,75,53,30,24,234,未参加,
亲身感觉到中国以后的我比{WWJ},200304131525200102,日本,2,200304,我学汉语是为了……,60,60,74,52,82,310,未参加,
这样一来，我就有了十几个中国朋友。,200304131525100167,日本,1,200304,我学汉语是为了……,60,80,65,71,80,343,C,
