错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
我想应该是的，[BC）]因为，他们十分（其实应该是万分）地{CC的}爱我。,200109529529151009,泰国,1,200109,我的童年,80,75,67,42,72,327,C,
有巴黎[W2PBALI]更胜[W2PLUS]的美誉。,200110540540150015,印度尼西亚,1,200110,我的童年,75,90,74,65,90,388,B,
我记得我四岁那年，就是我刚上幼稚班时，因那时爸爸的生意还不太兴隆，所以家庭经济比较苦，妈妈为了省钱就不雇[B顾]请佣人。,200110540540250017,印度尼西亚,2,200110,我的童年,70,85,71,63,76,357,C,
女孩子们爱不释手的娃娃或家家酒，我一概不碰。,200103680519201611,马来西亚,2,200103,我的童年,90,85,94,90,95,451,A,
对了，我忘了一个消息{CJX}告诉{CD给}你们。,200104124510100278,朝鲜,1,200104,一封写给父母的信,85,75,74,68,79,373,B,
爸妈，你们不要担心。,200104124513100382,柬埔寨,1,200104,一封写给父母的信,70,70,41,49,49,267,未参加,
您们{CC您}{CD得}健康。,200105550523150003,韩国,1,200105,一封写给父母的信,70,70,60,63,61,312,C,
爸妈，你们{CC你}的女儿在外地努力学习，请你们以后别担心。,200105550523250010,韩国,2,200105,一封写给父母的信,75,60,74,61,76,332,C,
那时我不能了解父母对我的家{CJ-zxy所做的一切}。,200105550523150048,韩国,1,200105,一封写给父母的信,70,80,58,47,76,321,C,
爸爸妈妈，你们相信我吧！,200105550523250060,韩国,2,200105,一封写给父母的信,80,70,49,58,51,298,C,
你们千万别忘了身体健康是最重要的。,200105550523250060,韩国,2,200105,一封写给父母的信,80,70,49,58,51,298,C,
那时我知道了父母节，可是我不好意思给你们打电话。,200105550523150333,韩国,1,200105,一封写给父母的信,65,65,41,44,36,235,未参加,
您是我一生的标准。,200105550523250340,韩国,2,200105,一封写给父母的信,75,65,44,47,49,267,未参加,
当然我也不认为{CC3不是不想}广州的空气好，但是，特地来广州留学，不知道自己周围的情况，这不是很遗憾的事情吗？,200105212525200036,日本,2,200105,我的一个假期,65,70,57,77,74,329,C,
他一边走一边跟我们讲，他是在哪里出生的、[BC，]上学的。,200105224525200005,日本,2,200105,我的一个假期,80,70,87,70,87,384,B,
趁这个好机会，我去中国各个地方旅游[BQ，]了解中国。,200105209525100055,日本,1,200105,我的一个假期,65,70,34,63,57,275,未参加,
