错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
每个[F個]人都有童年的时候，我也不例外。,200110540540250018,印度尼西亚,2,200110,我的童年,70,90,63,63,79,358,C,
爸爸很注意我们兄妹俩的教育，让我们读最好的学校，在家也常常和我们谈天，讲一些做人的道理。,200110540540250021,印度尼西亚,2,200110,我的童年,90,90,82,68,81,409,A,
有外公的疼爱，（外婆是外公来印尼后再娶的，原[B元]配还在家乡，后来[B业]才申请出来。,200110540501250129,中国,2,200110,我的童年,80,90,68,49,92,374,C,
总是觉得，人们生活过得好好的，为什么还需要一大堆的理论让自己[B‘]烦恼[B脑][BD’]？,200103680519101616,马来西亚,1,200103,我的童年,85,70,67,78,80,371,C,
关于这一点[BQ，]爸妈，你们不用担心。,200104124941200137,玻利维亚,2,200104,一封写给父母的信,75,70,38,25,47,244,未参加,
我等待{CC等到}你们的消息。,200104124630200404,西班牙,2,200104,一封写给父母的信,65,75,38,37,49,251,未参加,
多保重。,200105550523150032,韩国,1,200105,一封写给父母的信,65,75,60,51,67,305,C,
爸，你常常问我，“你到底喜不喜欢我？,200105550523250050,韩国,2,200105,一封写给父母的信,65,70,36,42,49,248,未参加,
他们很耐心地看我写的字，教我几句简单的汉语，请我吃饭，带我去玩儿，对我来说这些都是难忘的而且{CC2并}很美的回忆。,200105212525100014,日本,1,200105,我的一个假期,75,70,57,56,70,317,C,
既不会说当地话，也不太了解当地的风俗习惯。,200105212525100023,日本,1,200105,我的一个假期,70,70,75,54,59,316,C,
哈尼族穿得比较朴素，而彝族穿得非常艳丽，她们的背心绣得很精致，很{CC真}引人注目。,200105209525200062,日本,2,200105,我的一个假期,75,70,77,70,83,364,B,
寒假中最愉快的是过元旦。,200105209525200014,日本,2,200105,我的一个假期,65,70,80,75,72,348,C,
除了这些活动以外，我还喜欢的是去旅游。,200105201525200012,日本,2,200105,我的一个假期,70,80,50,65,52,307,C,
通过跟他们互相交流，我了解到很多情况。,200105201525200053,日本,2,200105,我的一个假期,65,70,70,72,61,324,C,
