错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
问[F問]个不停，有时[F時]候问[F問]到大人不能答。,200109529529251008,泰国,2,200109,我的童年,70,70,70,61,83,342,C,
我是家中唯一的女孩，上面有六个哥哥。,200110540540250012,印度尼西亚,2,200110,我的童年,75,95,68,61,90,383,C,
父爱、母爱{CC母亲}，我可说都未曾真正体验过。,200110540540150122,印度尼西亚,1,200110,我的童年,70,90,55,70,72,350,C,
由于音乐课时讲话，而刚巧又遇到凶恶的音乐老师，结果当天就被罚写“我以后不敢再讲话”五百次！,200103680519201604,马来西亚,2,200103,我的童年,85,90,83,83,100,437,A,
从来不了解，也不认为我会领悟到这句名言的意思。,200103680519101616,马来西亚,1,200103,我的童年,85,70,67,78,80,371,C,
所以我也想再学一门外语，或者其它的一些知识是最合适的，但是我又怕给你们增加负担。,200104124635200229,俄罗斯,2,200104,一封写给父母的信,70,70,63,58,65,314,C,
我是大女儿，××。,200105550523250013,韩国,2,200105,一封写给父母的信,65,60,63,44,51,266,未参加,
因为你们常常对我说，“××，你是我家的大女儿。,200105550523250013,韩国,2,200105,一封写给父母的信,65,60,63,44,51,266,未参加,
尊敬的爸爸{CC爸}：爸身体还好吗？,200105550523150032,韩国,1,200105,一封写给父母的信,65,75,60,51,67,305,C,
我快要毕业了，毕业后我能找{CQ到}好的工作{CC工业}。,200105550523250040,韩国,2,200105,一封写给父母的信,70,70,66,63,56,313,C,
亲爱的父母[BQ：]妈[BQ、]爸[BQ，]我是××[BQ，]妈爸的老三。,200105550523250043,韩国,2,200105,一封写给父母的信,70,70,58,58,63,307,C,
很{CC好}不容易{CD了}吧。,200105550523250043,韩国,2,200105,一封写给父母的信,70,70,58,58,63,307,C,
但我毕业以后一定进{CC入}好的公司。[BC.],200105550523250354,韩国,2,200105,一封写给父母的信,65,70,41,54,54,270,未参加,
但[BD，]有一次放假的时候，我不能和他们一起度过假期。,200105212540200043,印度尼西亚,2,200105,我的一个假期,65,75,44,44,66,281,未参加,
另外，很多名胜古迹里保存了一大批石刻。,200105209525200010,日本,2,200105,我的一个假期,80,75,82,72,90,390,B,
安排去年的旅游{CC游旅}时，我一直想海，所以我坐飞机刚到贝尔格莱[B拉]得时，第二天带着{CC来}南斯拉夫的朋友又坐飞机去黑山共和国。,200105209635100041,俄罗斯,1,200105,我的一个假期,75,75,52,35,37,264,未参加,
看完了之后我感到{CJ-sy有}成就感。,200105201525200083,日本,2,200105,我的一个假期,70,80,50,49,61,300,未参加,
问题在第三个和尚身上吗？,200105109525200507,日本,2,200105,由“三个和尚没水喝”想到的……,65,70,50,71,73,315,C,
第二个和尚叫王和尚，他的身体是很棒{CJsd}。,200105109525100735,日本,1,200105,由“三个和尚没水喝”想到的……,75,55,63,75,73,326,C,
