错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
离婚不只对孩子造成重大的心理影响，[BC。]对夫妻双方打击更大。,200103533533250010,新加坡,2,200103,我对离婚问题的看法,80,85,72,68,90,389,B,
第一，我认为爱情是可以靠时常在一起生活培养起来的。,200103533533250011,新加坡,2,200103,我对离婚问题的看法,80,75,62,32,70,310,未参加,
其实你去想想看，以前同你一起同甘共苦[B同]的谁{CJs}，是谁又在你背后默默支持你、鼓励你，等到今日你有地位、有钱、有势的时候，就忘记了以前，这叫没有道德观念。,200103533533250012,新加坡,2,200103,我对离婚问题的看法,80,80,75,70,61,358,B,
从那时起，我才开始懂得金钱的价值，[BC。]一直到现在．[BC，]我妈妈早已康复了，我呢，也从那次时候的遭遇得到了启发，从此，知道了金钱的价值。,200109529529151009,泰国,1,200109,我的童年,80,75,67,42,72,327,C,
在日本军国主义者用大炮侵略印度尼西[F亞]的年代里，我爸爸被日寇逮捕，我还小不懂事，一位住在我隔壁的大姐名叫婷婷告诉我说：我爸是英雄好汉，他从澳大利亚[L]回印度尼西亚[F亞]以后就组织救灾[F災]会还把衣服以及自己买[F買]来的药品寄到中国去抗日。,200110540540250019,印度尼西亚,2,200110,我的童年,65,85,44,42,85,311,未参加,
我上有两[F兩]个[F個]姐姐，一个[F個]哥哥，下有两[F兩]个[F個]弟弟。,200110540540250023,印度尼西亚,2,200110,我的童年,70,95,63,47,74,342,C,
一九四八年出生于印度尼西[B亞]亚[F亞]苏门答腊岛[F島]上的一个小镇上。,200110540540150122,印度尼西亚,1,200110,我的童年,70,90,55,70,72,350,C,
十一月一日万圣[F聖]节的早晨，街道、[BC，]邻里间都比往常冷清许[F許]多。,200111512512250007,菲律宾,2,200111,我的一个假期,85,85,90,61,98,414,B,
当时也并不十分明白那是怎么一回事。,200103680519201619,马来西亚,2,200103,我的童年,80,90,80,93,98,436,B,
亲[B新]爱的爸爸、妈妈：爸爸、妈妈[BQ，]你们好！,200105550523250014,韩国,2,200105,一封写给父母的信,85,75,79,63,65,359,B,
我们都有能力来赡养{CC抚养}你们两位。,200105550523150025,韩国,1,200105,一封写给父母的信,70,65,77,68,67,333,C,
祝你们身体健康你们的女儿，××2001年4月15日,200105550523250039,韩国,2,200105,一封写给父母的信,65,75,66,49,65,307,C,
您总是一个严格的父亲。,200105550523250325,韩国,2,200105,一封写给父母的信,75,80,63,65,74,348,C,
我就{CC该}写到这儿。,200105550523250329,韩国,2,200105,一封写给父母的信,75,70,52,44,58,288,未参加,
您非常不喜欢晚睡晚起。,200105550523250340,韩国,2,200105,一封写给父母的信,75,65,44,47,49,267,未参加,
作为父母{CD的}很吃力……[BD。]父母不能选择自己的孩子。,200105550523250349,韩国,2,200105,一封写给父母的信,70,65,52,54,65,292,C,
我以前看过一次您满脸{CC脸满}{CD地}的皱纹，我一看就不知不觉地流下了眼泪。,200105550523150517,韩国,1,200105,一封写给父母的信,70,70,47,44,47,266,未参加,
并祝身体健康！,200105550525150516,日本,1,200105,一封写给父母的信,70,80,38,44,63,285,未参加,
我们马上把照相机拿出来拍照拍照{CJcd}。,200105212540200001,印度尼西亚,2,200105,我的一个假期,80,80,80,70,74,376,B,
现在我尊敬他们。,200105212525100005,日本,1,200105,我的一个假期,70,85,70,68,81,366,B,
这次暑假，虽然不是去看什么名胜[B声]古迹，但我觉得在这次假期里，我获得不少知识，和朋友们的感情也更加密切。,200105212540200009,印度尼西亚,2,200105,我的一个假期,70,90,77,68,92,390,B,
但谁想到才坐半个小时司机就叫我们下车了。,200105212540200041,印度尼西亚,2,200105,我的一个假期,75,75,65,63,48,316,C,
首先，我们一家人还有几个人来到离首都150多公里远{CC远处}的自然温泉医疗院。,200105209520100025,蒙古国,1,200105,我的一个假期,75,55,55,46,52,268,未参加,
每个职员有自己的岗位，应该把工作干好，因为责任是自己来承担的。,200105109614200377,荷兰,2,200105,由“三个和尚没水喝”想到的……,75,80,59,60,82,347,C,
如果{CJ-sy拥有}充分的钱，我们似乎可以得到任何{CC什么}东西、[BC，]任何{CC什么}服务。,200105109525200822,日本,2,200105,由“三个和尚没水喝”想到的……,75,65,84,77,91,379,B,
因此，我想，妇女辞职回家是个人的自由选择。,200106570525150004,日本,1,200106,如何看待“妻子回家”,65,85,52,74,77,343,C,
所以我想这个趋向是很好的现象。,200106570525250005,日本,2,200106,如何看待“妻子回家”,65,80,58,58,58,307,C,
因此做为[F為]新世纪[F紀]的中国人[L]应[F應]把这[F這]些恶[F惡]习[F習]赶[F趕]走，要做一个[F個]勤劳[F勞]而不怕艰[F艱]难[F難]困苦的好青年[D人]，应[F應]从[F從]现[F現]在就培养[F養]{CJ-dy好}的习[F習]惯[F慣]。,200102522522250009,缅甸,2,200102,由“三个和尚没水喝”想到的……,70,80,69,54,64,327,C,
他们愿意牺牲自己，那[BD；]我呢？,200205204525200036,日本,2,200205,如何看待“安乐死”,65,65,52,56,54,276,未参加,
从别人家{CC3人家}借来钱，用这钱来维持他的生命。,200205204525100063,日本,1,200205,如何看待“安乐死”,75,65,63,60,65,315,C,
我认为这个丈夫对妻子的想法意见重视。,200205204525200086,日本,2,200205,如何看待“安乐死”,65,70,33,47,68,269,未参加,
