错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
对这种玩世不恭的人，社会应对他们加以指责，{CD以}让他们知道，“[BC「]离婚”[BC」]不是他俩人的事，而是社会走向进步的绊[B拌]脚石。,200103533533150016,新加坡,1,200103,我对离婚问题的看法,95,80,75,51,83,380,C,
婚姻、[BC，]离婚都是对{CC从}各人来说{CJX}人生中很重要的事情。,200103533525250034,日本,2,200103,我对离婚问题的看法,75,75,65,75,74,354,B,
我和妹都{CQ很}乖，很听话，认[F認]真读书。,200109529529251001,泰国,2,200109,我的童年,70,70,50,51,52,281,未参加,
望着眼前的作文题[BQ《]我的童年[BQ》]，我不禁忆起童年的许多往事。,200109529529151009,泰国,1,200109,我的童年,80,75,67,42,72,327,C,
我小时候经常去我的好朋友家玩，他名为小希。,200110540540150011,印度尼西亚,1,200110,我的童年,75,90,66,44,63,332,C,
由于是乡下地方，所以好玩的玩意儿可多着呢！,200103680519201604,马来西亚,2,200103,我的童年,85,90,83,83,100,437,A,
在完全没{CC不}获得父爱与母爱的滋润之下，偶尔轻生的念头会趁虚而入，导致我内心的痛又加剧。,200103680519201615,马来西亚,2,200103,我的童年,80,85,78,65,82,384,B,
你们相信我，这一次，女儿不会{CJX失望爸妈}{CJjy}。,200104124520200437,蒙古国,2,200104,一封写给父母的信,75,80,55,47,67,315,未参加,
爸爸每次给我打电话的时候，我真{CQ觉得}对不起你们，[BC。]因为应该我先给你们打电话问候{CD是对}的{CJsd}。,200105550523250040,韩国,2,200105,一封写给父母的信,70,70,66,63,56,313,C,
好吧？,200105550523150054,韩国,1,200105,一封写给父母的信,70,65,58,58,49,286,C,
爸爸好像很担[B怛]心我的健康，以为{CQ我}常不吃饭。,200105550523250058,韩国,2,200105,一封写给父母的信,75,70,82,70,58,344,B,
所以，真遗憾。,200105550523150330,韩国,1,200105,一封写给父母的信,70,75,47,39,42,262,未参加,
妈妈，您往往埋怨我说，别的家庭妈妈和女儿的关系多么亲密，却{CJX}我对您一直保留着距离。,200105550523250325,韩国,2,200105,一封写给父母的信,75,80,63,65,74,348,C,
我前几天读过一本书，那本书的内容中，认为{CC2以}子女有感谢的心情的话，每天让父母看到自己的笑容。,200105550523250335,韩国,2,200105,一封写给父母的信,70,70,49,44,54,275,未参加,
爸爸，妈妈！,200105550523250336,韩国,2,200105,一封写给父母的信,60,65,55,42,47,252,未参加,
爸爸少喝酒，妈妈多运动。,200105550523250339,韩国,2,200105,一封写给父母的信,65,70,63,32,56,272,未参加,
古人说得好，：“谁言寸草心，报得三春晖？,200105550523150499,韩国,1,200105,一封写给父母的信,85,85,41,68,70,344,未参加,
在日本的生活紧张得很。,200105224525200026,日本,2,200105,我的一个假期,70,70,52,54,46,280,C,
终于进入拉萨并且{CC2而}看到在世界{CQ上}很有名的建筑“布达拉宫”的时候，因为我经历的路程这样辛苦{CC刻苦}，所以我激动{CC感激}得{CC而}差点儿哭了。,200105209525100003,日本,1,200105,我的一个假期,70,70,57,54,66,305,C,
