错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
我认为夫妻应珍惜婚姻，共同努力，培养对家的责任感，尽量避免离婚。,200103533533250025,新加坡,2,200103,我对离婚问题的看法,75,85,77,75,70,375,B,
但常为了买不到心爱的玩具，晚上带进梦境，在下意识中达到自己的愿望，醒来时，哦，原来是黄梁一梦。,200110540540150004,印度尼西亚,1,200110,我的童年,70,85,60,58,88,353,C,
这一切成就，不能不说是爸爸在我小时候种下的一粒种子，用他老人家和妈妈的爱心灌溉，让这粒种子慢慢长大{CJZR}，到最后，开花、结果！,200110540540250021,印度尼西亚,2,200110,我的童年,90,90,82,68,81,409,A,
乐观、[BC。]积极的生活，一定能改变我们的命运，这就是童年给我最大的礼物。,200110540540150123,印度尼西亚,1,200110,我的童年,75,85,77,39,88,357,未参加,
上小学时，父有时用单车载[B戴]我上学，记得有一次我患感冒，头有点晕，心想在家偷懒一天不上学，可父亲[F親]摸了摸我的头额说：“[BC「]上学吧！,200110540540150134,印度尼西亚,1,200110,我的童年,80,95,68,65,81,384,C,
每一次比赛，和我一组的只{CC奇}败无胜。,200103680519101601,马来西亚,1,200103,我的童年,75,80,61,72,85,364,B,
我是您们可爱的孩子××。,200105550523150049,韩国,1,200105,一封写给父母的信,75,85,63,61,47,324,C,
这种考试竞争激烈。,200105550523250047,韩国,2,200105,一封写给父母的信,70,70,38,49,61,276,未参加,
最近过得怎么样？,200105550523250060,韩国,2,200105,一封写给父母的信,80,70,49,58,51,298,C,
终有一天我们{CQ会}回忆着这些日子，一起笑{CC1笑一笑}的！,200105550523250336,韩国,2,200105,一封写给父母的信,60,65,55,42,47,252,未参加,
因没想到这{CC的}话，我一时愣住了。,200105550523250466,韩国,2,200105,一封写给父母的信,65,75,33,56,51,267,未参加,
这是我最喜欢的一收首[B道]唐诗。,200105550523150499,韩国,1,200105,一封写给父母的信,85,85,41,68,70,344,未参加,
你们知道吗？,200105550523250519,韩国,2,200105,一封写给父母的信,65,70,71,61,61,314,C,
二000年四月十日从庆州您儿子[B了]××P.S对了老爸，寄钱过来。,200105550523150530,韩国,1,200105,一封写给父母的信,70,60,68,63,51,297,C,
我还接触了几位中国人，他们都很热情地对待我。,200105212525100014,日本,1,200105,我的一个假期,75,70,57,56,70,317,C,
”我回答：“青森”[BQ，]他不相信我[BQ，]因为青森是离{CC从}那儿很远{CJs}。,200105209525100059,日本,1,200105,我的一个假期,70,70,67,65,66,326,C,
但她看到我很累的样子，让我在他家里休息。,200105209525100059,日本,1,200105,我的一个假期,70,70,67,65,66,326,C,
