错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
当时也并不十分明白那是怎么一回事。,200103680519201619,马来西亚,2,200103,我的童年,80,90,80,93,98,436,B,
但我们分开不会很长时间，因为我打算七月回国。,200104124538200134,伊朗,2,200104,一封写给父母的信,80,65,47,44,45,269,未参加,
你们想一想吧。,200105550523150028,韩国,1,200105,一封写给父母的信,65,70,41,47,67,276,未参加,
爸爸，妈妈！,200105550523250037,韩国,2,200105,一封写给父母的信,65,75,47,58,56,288,C,
妈妈现在呢，不要想别的事情，只想您的身体。,200105550523150059,韩国,1,200105,一封写给父母的信,75,65,47,51,56,281,未参加,
请说您想去的地方。,200105550523250299,韩国,2,200105,一封写给父母的信,60,65,41,44,49,242,未参加,
你们是我平生最珍贵的礼物。,200105550523250343,韩国,2,200105,一封写给父母的信,65,80,58,51,54,296,C,
不用担心未来。,200105550523250343,韩国,2,200105,一封写给父母的信,65,80,58,51,54,296,C,
我以后绝对会{CC不}听父母的话{CD吧}！,200105550523150467,韩国,1,200105,一封写给父母的信,70,60,49,47,47,258,未参加,
我觉得假期是一场好梦。,200105212525200027,日本,2,200105,我的一个假期,70,75,52,61,57,304,C,
我们首先坐火车到敦煌去了。{CQ在},200105224525200008,日本,2,200105,我的一个假期,70,75,77,79,83,373,B,
不过，对汉语、对周围环境，我慢慢地习惯了。,200105201525200016,日本,2,200105,我的一个假期,65,65,55,65,61,295,C,
结果，三个都没有得到非常需要的东西。,200105109525200508,日本,2,200105,由“三个和尚没水喝”想到的……,70,65,54,51,66,292,未参加,
对于这段故事，下面我写一下自己的看法。,200105109525200606,日本,2,200105,由“三个和尚没水喝”想到的……,70,70,54,62,53,297,C,
我认为我们人类现在要做的是所有国家团结起来一起解决问题。,200105109525200736,日本,2,200105,由“三个和尚没水喝”想到的……,65,65,84,73,86,357,C,
由“三个和尚没水喝”想到的是一个心理特点，大部分人都有的特点，就是一个人[BD，]不管他有多吃苦耐劳，还是希望能使自己的日子过{CQ得}轻松一点、[BC，]舒服一点，一个人一般愿意把所有的责任放在别人的肩膀上，尽量让别人替自己干活。,200105109635100786,俄罗斯,1,200105,由“三个和尚没水喝”想到的……,75,70,68,64,88,354,C,
