错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
但是，当儿女已{CJX}都长大成人，成家立业[F業]，对{CC在}社会有一定的贡献，那这个做母亲[F親]{CQ的}，已完成她[B他]的责任，{CD也该}让[C]她功成身退，允许她[B他]离婚，让[C]她[B他]的后半生{CC半身}过得快乐点，不需要再{CJba}眼泪[F淚]往肚子里吞，让[C]她[B他]有自己的理想，让[C]一段不愉快的婚姻结束，是应该的。,200103533533250003,新加坡,2,200103,我对离婚问题的看法,80,80,62,61,72,347,C,
其实你去想想看，以前同你一起同甘共苦[B同]的谁{CJs}，是谁又在你背后默默支持你、鼓励你，等到今日你有地位、有钱、有势的时候，就忘记了以前，这叫没有道德观念。,200103533533250012,新加坡,2,200103,我对离婚问题的看法,80,80,75,70,61,358,B,
所以，离婚对社会，家庭，儿[F兒]女[BD……]等都会造成很大的不便与伤害，破坏了整个家庭核心，所以为人父母都在{CC白}对方提出离婚要求时必须三思，以免给社会，家庭，儿[F兒]女带来种种不便与破坏。,200103533533150029,新加坡,1,200103,我对离婚问题的看法,75,80,67,46,76,335,C,
想结婚或想离婚的朋友们，请你们要三思而行，别误人误已。,200103533533250031,新加坡,2,200103,我对离婚问题的看法,80,90,90,70,83,408,B,
我在北京的一所小学上学，班上大部分的同学都是北京人。,200109529529151007,泰国,1,200109,我的童年,75,80,72,75,98,391,B,
如今我自己和我的子女谈[F談]起我的童年都很骄傲{CC自傲}。,200110540540250023,印度尼西亚,2,200110,我的童年,70,95,63,47,74,342,C,
我们家后街有一个糖果厂，父母亲的鼓励下，我们几兄妹利用课余时间去厂里包糖果。,200110540540250043,印度尼西亚,2,200110,我的童年,80,70,74,49,90,353,C,
这次的假期不仅让我参观了纪念园，也使我更加明白了和平的重要性。,200111512512250007,菲律宾,2,200111,我的一个假期,85,85,90,61,98,414,B,
我当时当然害怕，拼命地挖[C]着，企图把那粒绿豆给挖[C]出来，当然[D的]不如我所愿，那粒绿豆越陷就越{CC愈}深了。,200103680519101613,马来西亚,1,200103,我的童年,80,75,86,80,80,392,B,
还算有进步吧。,200105550523250039,韩国,2,200105,一封写给父母的信,65,75,66,49,65,307,C,
最后，我想给你们说的事呢，[BC。]爸爸[Ppapa]妈妈！,200105550523250352,韩国,2,200105,一封写给父母的信,70,60,47,51,40,253,未参加,
我{CD因}从来没有这么认真的时候。,200105550523250466,韩国,2,200105,一封写给父母的信,65,75,33,56,51,267,未参加,
”她说：“越来越不好。,200105212525100005,日本,1,200105,我的一个假期,70,85,70,68,81,366,B,
还有韩国的温泉很舒服。,200105212525200027,日本,2,200105,我的一个假期,70,75,52,61,57,304,C,
可是那时我不敢告诉父母这件事情，因为他们盼望我学完汉语回国。,200105224525200016,日本,2,200105,我的一个假期,70,70,77,61,63,329,C,
但是夫子庙还是个好玩儿的地方。,200105209525200056,日本,2,200105,我的一个假期,70,70,39,51,44,262,未参加,
那时，第一个和尚还认为，没水没关系，反正人类三天不喝任何东西也不会死的。,200105109627100274,瑞士,1,200105,由“三个和尚没水喝”想到的……,70,60,50,35,55,255,未参加,
每个国家都有自己的特点。,200105109525100590,日本,1,200105,由“三个和尚没水喝”想到的……,70,75,68,71,75,348,C,
虽然是{CC说}和尚，但和尚毕竟是个人，作为人，和尚们当然有普通人的特点{CC侧面}。,200105109525100742,日本,1,200105,由“三个和尚没水喝”想到的……,70,65,57,75,95,348,C,
三个人的话不能决定。,200105109525100777,日本,1,200105,由“三个和尚没水喝”想到的……,65,60,43,51,46,248,未参加,
我们人类不是一个人生活，而是家里人、[BC，]朋友们等大家{CC别人}一起生活。,200105109525200805,日本,2,200105,由“三个和尚没水喝”想到的……,65,70,48,47,53,269,未参加,
每个人在成长[F長]的过程中必须要有一种自我改进[F進]的精神，把一些不良陋习[F習]改成对自己和社会都有帮助的好习[F習]惯。,200102522522150023,缅甸,1,200102,由“三个和尚没水喝”想到的……,85,65,74,62,77,352,C,
每天都要往医院跑，父亲[F親]的工作都要我去做，父亲[F親]只有一个牧场[F場]养牛和羊，我也就在高中时[F時]，就每天往牧场[F場]跑，又要管理五六个[F個]员工。,200203522522150025,缅甸,1,200203,记对我影响最大的一个人,80,75,69,62,55,332,C,
而且，再怎么辛苦也要供我们读书。,200203533533250001,新加坡,2,200203,记对我影响最大的一个人,85,85,71,70,91,397,B,
我认为采取{CC2取}安乐死可以是可以，[BC。]但是我认为一定要条件{CJy}。,200205204525100089,日本,1,200205,如何看待“安乐死”,65,75,52,58,58,295,C,
首先要考虑[F慮]“安乐死”是对谁好的办法。,200205204525200180,日本,2,200205,如何看待“安乐死”,65,75,74,54,44,299,C,
因为这个情况那么难决定，我认为，目前的法律规定还是对的。,200205212616200059,德国,2,200205,如何看待“安乐死”,80,65,44,29,51,257,未参加,
{CP{CD对}1994年初[BQ，]在中国农村发生的一件事，我也认为丈夫帮助妻子自杀是无可奈何的。P},200205209525100022,日本,1,200205,如何看待“安乐死”,70,80,46,60,44,290,C,
众所周知[BQ，]谈“安乐死”问题太微妙[BQ，]并且各人的观点{CC主持}也不同。[BC，],200205209525100058,日本,1,200205,如何看待“安乐死”,60,65,52,65,49,274,未参加,
我认为，这样的法律是比较合理的，它确实能解脱死者（或是患者）和家人的痛苦。,200205215635100009,俄罗斯,1,200205,如何看待“安乐死”,80,85,69,63,75,366,C,
因此{CC由於}我姐姐和妈妈就免不了{CC免不得}每个星期吵架了。,200210529529251002,泰国,2,200210,如何解决“代沟”问题,65,60,31,47,50,236,未参加,
从[F從]个[F個]人的经[F經]历[F歷]来[F來]说[F說]，代沟[F溝]已经[F經]是从[F從]小要面对[F對]的问[F問]题[F題]。{CJ-zhuy我},200210540540150028,印度尼西亚,1,200210,如何解决“代沟”问题,70,65,65,58,68,312,C,
比如服装吧——形形色色{CC形形式式}，就以新潮为主体；电影吧——{CD以}动作片，{CJ-sy有}打打杀杀紧张场面的才吃香。,200210540540250027,印度尼西亚,2,200210,如何解决“代沟”问题,70,70,78,65,93,364,C,
我们应该[F該]经常和孩子谈心{CC座谈[F談]}，了解他们的情况。,200210540540150036,印度尼西亚,1,200210,如何解决“代沟”问题,75,90,76,84,91,410,B,
父母与子女之间在生活上常常发生很多问题[BQ，]因为他们生活在不同的时代[BQ，]随着时代的变化，他们在行为[D上]，生活态度，观念上等{CQ方面}不一致。,200210540540150068,印度尼西亚,1,200210,如何解决“代沟”问题,60,60,37,34,28,201,未参加,
爱字能解万种仇，这句话的含意是：别说是代沟，父母与子女的思想差异，就是仇恨也能化解{CC解}掉。,200210540540150069,印度尼西亚,1,200210,如何解决“代沟”问题,80,65,76,65,55,329,C,
如果两[B二]代之间能够做到这一点，我想，没有不能解决{CC解结}的问题。,200210540540250076,印度尼西亚,2,200210,如何解决“代沟”问题,80,70,84,71,77,372,B,
当时我天天都在跟汉语打仗{CC打战}，{WWJ},200205109513100399,柬埔寨,1,200205,如何面对挫折,70,60,67,65,75,322,C,
