错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
众所周[C]知，我们{CD的}父母的那个年代，他们的婚姻又有什么爱情可言？,200103533533250021,新加坡,2,200103,我对离婚问题的看法,75,70,80,58,94,366,C,
爸爸卖皮，用来做鞋子、皮带和皮包。,200109529529251013,泰国,2,200109,我的童年,70,65,22,16,37,196,未参加,
所以晚上常常有小偷进来。,200110540540250001,印度尼西亚,2,200110,我的童年,70,95,49,63,72,342,C,
”这首歌对我来说，是一首讽刺的歌曲。,200110540540250018,印度尼西亚,2,200110,我的童年,70,90,63,63,79,358,C,
不过让我记忆犹深的是，小时候跟孩童们一块玩的时候，“玩绿豆”，可是不知怎样[D的]绿豆溜进了耳朵里去了。[BC，],200103680519101613,马来西亚,1,200103,我的童年,80,75,86,80,80,392,B,
因此我也每年写信给父母。,200105550523250004,韩国,2,200105,一封写给父母的信,80,75,85,54,74,359,B,
去年，大学毕业以后，你们希望我就业。,200105550523250005,韩国,2,200105,一封写给父母的信,70,70,38,42,54,262,未参加,
现在我来别的大学考试，这也是好{CJX}找职业的过程之一。,200105550523150028,韩国,1,200105,一封写给父母的信,65,70,41,47,67,276,未参加,
几次打电话也没人接，家里没出事吧？,200105550523150032,韩国,1,200105,一封写给父母的信,65,75,60,51,67,305,C,
如[B若]果继续{CJX}腰疼严重，{CQ就}不能走路{CQ了}。,200105550523250047,韩国,2,200105,一封写给父母的信,70,70,38,49,61,276,未参加,
我觉得爸爸、妈妈在五月份很忙。,200105550523150056,韩国,1,200105,一封写给父母的信,70,65,58,54,74,307,C,
前天我跟朋友一起去游乐园了。,200105550523250469,韩国,2,200105,一封写给父母的信,65,70,49,70,63,303,C,
连过马路也要一对径儿。,200105212525200039,日本,2,200105,我的一个假期,65,70,55,54,55,285,C,
我和男朋友带他去了很多地方。,200105224525200016,日本,2,200105,我的一个假期,70,70,77,61,63,329,C,
尤其是米饭的独特的甜味，对我来说好像[B象]无法表现很好吃的样子{CC表现不出来那样很好吃}。,200105209525100022,日本,1,200105,我的一个假期,60,60,32,65,74,273,未参加,
但因为没人去挑水，他们就无法把火灭了。,200105109540200490,印度尼西亚,2,200105,由“三个和尚没水喝”想到的……,75,70,54,51,70,309,未参加,
鱼类没有水立刻就死亡。,200105109525100691,日本,1,200105,由“三个和尚没水喝”想到的……,70,60,61,64,57,297,C,
这个现象[B像]不是古时候才有而是现在的社会上我们到处都能见到{CC见闻}。,200105109542200734,越南,2,200105,由“三个和尚没水喝”想到的……,70,75,54,44,77,309,未参加,
因为他们要的东西很多，所以他拿{CD来}到房间里{CQ时}，最后一步都掉下来了。,200105109525200809,日本,2,200105,由“三个和尚没水喝”想到的……,70,70,73,66,82,349,C,
第一个情况的妇女很走运。,200106570919250009,加拿大,2,200106,如何看待“妻子回家”,65,70,71,35,51,278,未参加,
后来又来了第三个和尚，大家都希望别人去山下抬水。[BC，],200102522522250019,缅甸,2,200102,由“三个和尚没水喝”想到的……,85,90,76,77,97,421,B,
好可爱，这是×××的第二个女儿[F兒]吧！,200203522522250009,缅甸,2,200203,记对我影响最大的一个人,85,80,79,77,91,405,B,
除[B处]此之外，父亲自小在我的人品修养上[BD，]也有非常严格的要求。{CD对},200203533533250019,新加坡,2,200203,记对我影响最大的一个人,80,65,79,81,79,372,B,
所以我认为谈安乐死的话，应该按这个情况来判断。,200205204525200035,日本,2,200205,如何看待“安乐死”,65,55,63,70,51,286,C,
所以，[BC、]我觉得不应该执行安乐死。,200205204525100076,日本,1,200205,如何看待“安乐死”,65,70,44,63,65,293,未参加,
有的人说[BD、]“安乐死”代表{CC表示}一种杀人{CJ-zxy的方式}。,200205204525200143,日本,2,200205,如何看待“安乐死”,65,60,35,54,46,243,未参加,
当然每一个人不想看爱人、[BC，]朋友或者家人处于{CC2在}很痛苦的情况。,200205204525200175,日本,2,200205,如何看待“安乐死”,65,75,35,60,58,280,未参加,
如社会上生活的人不知道安乐死及安乐死之间出现的问题的话，根本不会改法律的。P},200205212525100027,日本,1,200205,如何看待“安乐死”,65,55,46,60,51,259,未参加,
随着医学技术的提高，延长寿命{CC4延命}{CQ的}治疗技术也日益提高，同时使很多濒临死亡{CC4临死}的人在无意识中活下去。,200205209525200011,日本,2,200205,如何看待“安乐死”,70,70,49,74,70,321,C,
“安乐死”是很复杂的一件事。,200205209525200068,日本,2,200205,如何看待“安乐死”,75,75,35,70,61,306,未参加,
在这种情况下，“安乐死”是让我们考虑到帮助人自杀{CC杀死}的价值{CJs}。,200205209922200067,美国,2,200205,如何看待“安乐死”,80,60,41,31,44,243,未参加,
“安乐死”就是杀人。,200205201525200040,日本,2,200205,如何看待“安乐死”,65,70,38,60,58,277,未参加,
是因为越想安乐而死的问题太{CC越}自相矛盾[B质]。,200205201525100176,日本,1,200205,如何看待“安乐死”,70,65,38,51,51,261,未参加,
为了{CD要}解决这个问题，父母应[B因]该[F該]下{CC做}点力气。,200210801540150011,印度尼西亚,1,200210,如何解决“代沟”问题,70,65,53,69,50,293,C,
下一辈人则不可以自高自大，认为老一辈眼光太短，认识不广，保守。,200210540540250063,印度尼西亚,2,200210,如何解决“代沟”问题,65,80,62,80,77,352,C,
就拿我个人来说，由于[F於]我与丈夫{CC夫君}离异，孩子长期处在单亲家庭中，[BC。]而且在就读的学校{CQ里}也没有品德的教育。,200210540540250091,印度尼西亚,2,200210,如何解决“代沟”问题,75,75,62,78,79,359,B,
母子，婆媳之间常有不同的看法。,200210540540250134,印度尼西亚,2,200210,如何解决“代沟”问题,60,65,59,56,73,296,C,
教我要艰[F艱]苦奋[F奮]斗[F鬥]，舍己救人、甚至牺[F犧]牲自己的一切来{CD牺[F犧]牲}奉献给广[F廣]大的人群。,200203522522210009,缅甸,2,200203,记对我影响最大的一个人,75,90,43,52,46,300,未参加,
有些人由于解决不了问题[BQ，]总是感到悲哀，{CQ从而}求助于人。,200205109540200600,印度尼西亚,2,200205,如何面对挫折,85,90,67,73,77,388,B,
致爸和妈：我担任工委会主席的“感恩日”终于圆满落幕了……今年的五月五日，对于别人来说只不过是一年三百六十五天的其中一天，不过，对我而言却是极大的不同啊！,200205680519250007,马来西亚,2,200205,一封写给父母的信,75,75,70,79,90,379,B,
妈妈煮的食物最棒了！,200205680519150023,马来西亚,1,200205,一封写给父母的信,90,80,70,75,88,398,B,
亲爱的爸爸、妈妈：下个星期，是我的十八岁生日了。,200205680519250029,马来西亚,2,200205,一封写给父母的信,80,80,60,65,76,353,C,
最后他因为生活得太艰[B难]苦，患上了癌症，到了最后的时候，他还在孜孜不倦地写文章。,200305533533250011,新加坡,2,200305,我最喜欢读的一本书,65,70,63,63,40,287,未参加,
这本虽是漫画书，但每一次读它时都让我有着不同的感觉，初看时，被其活泼可爱的漫画所吸引。,200305533533250034,新加坡,2,200305,我最喜欢读的一本书,75,75,79,70,83,372,B,
不仅[F僅]如此，他不管洋人如何歧视[F視]他的黄皮肤[F膚]；嘲笑他带着[F著]浓[F濃]浓[F濃]的华[F華]人腔调[F調]的英语[F語]。,200305533533250035,新加坡,2,200305,我最喜欢读的一本书,65,75,79,73,88,367,B,
没有书，我们肯定没法了解很多知识。,200305533533250042,新加坡,2,200305,我最喜欢读的一本书,70,65,77,65,83,346,C,
我的爸爸谈这件事情的时候像{CC1变成}小孩子似的，很活泼、很快乐{CD了}。,200304131525100020,日本,1,200304,我学汉语是为了……,65,65,41,41,60,256,未参加,
谈一谈我学习汉语的目的。,200304131525100270,日本,1,200304,我学汉语是为了……,65,70,47,35,38,241,未参加,
当声音发出后，传播到大脑，再由大脑命令[B今]，如果没有声音的话，大脑也就不会思考、运做，而使这个人变成了废人。,200305576525200008,日本,2,200305,静音环境对人体的危害,90,85,65,85,88,410,B,
一种是身体上的危害。,200305576525200035,日本,2,200305,静音环境对人体的危害,70,65,65,52,71,309,C,
我{CJX}为什么{CD是}这样说呢，也是和人们的自由权力有关系{CJsd}。,200405204634100335,英国,1,200405,吸烟对个人健康和公众利益的影响,70,85,30,28,27,232,未参加,
虽然人人都知道，吸烟对身体健康只有弊[B憋]，没有利的，但中国仍然是个大{CJX}吸烟国。,200405212540200018,印度尼西亚,2,200405,吸烟对个人健康和公众利益的影响,65,60,60,51,61,280,未参加,
一项研究结果表明烟灰[B盔]对不抽而吸的人比对抽烟[B烦]的人影响还更[B厉]利害。,200405215542230091,越南,2,200405,吸烟对个人健康和公众利益的影响,80,70,44,61,70,315,未参加,
但是为了孩子的教育，[BC、]有时候批评他也很重要{CD的/CJsd}。,200505109525200283,日本,2,200505,父母是孩子的第一任老师,55,70,37,65,59,270,未参加,
我很同意“父母是孩子的第一任老师”这个看法。,200505109525200508,日本,2,200505,父母是孩子的第一任老师,70,65,41,56,77,295,未参加,
你有什么权力{CC权利}跟我这么说？,200505109525200514,日本,2,200505,父母是孩子的第一任老师,70,60,63,65,66,309,C,
我本人非常感谢自己的父母，因为培养[C]我的时候他们一直要求我[BD，]尊重别人、亲切{CJX}{CQ对}别人。,200505109525100554,日本,1,200505,父母是孩子的第一任老师,85,70,82,67,82,377,B,
