错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
这些是我父亲后来告诉我的，那意味着一笔不可拒[B聚]绝[B决]的钱，将要发生，[BC。]也意味着我自己的“小皇帝”的日子的结束。,200109529529151009,泰国,1,200109,我的童年,80,75,67,42,72,327,C,
记得以前，我们家在一条小胡同里，想买什么或者吃比较好一些[BQ，]比如蛋糕[BQ，]我们都算得清清楚楚。,200110540540250128,印度尼西亚,2,200110,我的童年,65,85,41,37,40,258,未参加,
五十二年前，我出生在一个新难民村的旧茅屋里。,200110540540250131,印度尼西亚,2,200110,我的童年,70,90,68,73,90,384,C,
我们[F們]还坐船去环[F環]岛[F島]旅遊，风[F風]景很美，大家都乐[F樂]而忘返了！,200111512512250002,菲律宾,2,200111,我的一个假期,70,75,65,58,74,331,C,
我们[L]的生活当中出国留学是很多人的梦[B命]想，我应该非常感谢{CD而报答}我国政府和我的父母给我机会出国到中国，给我机会打开眼界，看一看各个[B各]国家人与传统习惯和他们的文化的不同{CJZR}。,200104124545100431,乌兹别克斯坦,1,200104,一封写给父母的信,70,65,52,28,29,230,未参加,
除了这种职业以外，还有许多职业，可是“时{CD间}不再来{CJX}，机不可失”我要把我的青春为我们的老百[B白]姓服务{CJba}，这样的人生对我来说，还有{CQ对}我们祖国来说有好处。,200105550523150054,韩国,1,200105,一封写给父母的信,70,65,58,58,49,286,C,
考上了大学以后，我就离开您们生活{CJX}在汉城，没有多少时间回老家。,200105550523250057,韩国,2,200105,一封写给父母的信,70,70,79,68,70,345,C,
以前爸爸对我说“人生不是短距离赛跑{CC跑赛}，而是马拉松赛跑{CC跑赛}[BQ，]自己的人生中一定有困难，年轻的时候，没有困难的人却{CJ-sy是}奇怪的”现在我对爸爸想说{CJX}这样：[BC。]我现在努力学习，一定马到成功，爸爸，妈妈一定看我以后的样子！,200105550523250335,韩国,2,200105,一封写给父母的信,70,70,49,44,54,275,未参加,
但是这几天因为我的行为你们很难过吧，[BC．]真不好意思。[BC．],200105550523250465,韩国,2,200105,一封写给父母的信,60,75,38,49,51,259,未参加,
最近妈妈说，她觉得骨头有点儿酸，我想，为了我健康成长，我父母这么吃苦，真{CC真正}得感谢你们。,200105550523250527,韩国,2,200105,一封写给父母的信,70,65,60,35,58,274,未参加,
我知道工作多么辛苦，没有自由的时间多么不幸。,200105224525200028,日本,2,200105,我的一个假期,65,80,65,68,63,329,C,
马[F馬]路上，汽车[F車]、自行车[F車]、摩托车[F車]交织[F織]在一起，仿佛来[F來]编[F編]织[F織]一张[F張]马[F馬]路纲[F網]。,200105209625200057,葡萄牙,2,200105,我的一个假期,65,80,80,63,98,374,C,
天津的冬天非常冷，我那时候穿着防寒服，但也觉得冷。,200105201525200077,日本,2,200105,我的一个假期,70,75,44,39,50,267,未参加,
不过我认为现在的我是幸福的，[BC。]因为可以埋头自己喜欢的事。,200105215525100008,日本,1,200105,我的一个假期,70,70,77,75,74,354,C,
他们是我心中最“美”的人。,200105215525200003,日本,2,200105,我的一个假期,75,80,65,58,72,341,C,
不管怎么痛苦，不能在途中而选择“死”，[BC。]因为那是人的命{CC2远命}。,200205204525100088,日本,1,200205,如何看待“安乐死”,60,65,38,72,65,283,未参加,
那什么时候我不能反对安乐死？,200205204525200102,日本,2,200205,如何看待“安乐死”,70,85,52,72,63,334,C,
但是“安乐死”含很多问题。,200205204525100144,日本,1,200205,如何看待“安乐死”,60,75,38,58,35,252,未参加,
这是{CJ-dy这些}条件中最基本的。,200205204525200156,日本,2,200205,如何看待“安乐死”,65,75,44,79,70,320,未参加,
从痛苦里救出来了而已！[BD！],200205204525100191,日本,1,200205,如何看待“安乐死”,65,65,58,54,54,280,C,
看这篇文章来说，中国也是把安乐死看成杀人罪。,200205212525200016,日本,2,200205,如何看待“安乐死”,80,80,44,63,70,329,未参加,
此时本人就是不像活不像死的状况下，谁会感到幸福？,200205212525200030,日本,2,200205,如何看待“安乐死”,70,60,71,76,77,339,C,
然后，过了三个月，我的病就完全好了。,200205212525200054,日本,2,200205,如何看待“安乐死”,80,80,58,67,61,338,C,
那一年，父亲满身都{CJ-sy插}管子，[BC。]好像非常痛，我们家里人和医生商量为了缓解痛苦用药让他睡。,200205212525200058,日本,2,200205,如何看待“安乐死”,70,50,41,51,56,251,未参加,
我怕死，怕看亲人的死。,200205224525100028,日本,1,200205,如何看待“安乐死”,65,75,44,72,65,308,未参加,
也可以说这是一个最难过的事。,200205224525200033,日本,2,200205,如何看待“安乐死”,65,70,41,72,58,292,未参加,
