错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
当这些“动作”时常发生作用的时候，其实也就是“爱情”发生作用的时候。[BD”],200103533533150028,新加坡,1,200103,我对离婚问题的看法,75,75,77,65,90,372,B,
第一{CQ阶}段是幼儿[F兒]，大约是二、三岁[F歲]，这[F這]个阶[F階]段我是记[F記]不得，是爸妈[F媽]说[F說]给我听[F聽]的，爸妈常说[F說]那时[F時]的我刚[F剛]刚[F剛]学[F學]说[F說]话[F話]，而且对[F對]什[B甚]么都{CC的}好奇的，我第一句会[F會]叫是叫妈[F媽]，第二句就叫爸，以后[F後]就是看见[F見]什[B甚]么都要问[F問]问[F問]题[F題]？,200109529529251008,泰国,2,200109,我的童年,70,70,70,61,83,342,C,
最{WWJ},200110540540250032,印度尼西亚,2,200110,我的童年,70,65,74,73,97,365,C,
那是在1947年二月十五日。,200110540540150123,印度尼西亚,1,200110,我的童年,75,85,77,39,88,357,未参加,
并且现在临毕业的{CJ+dy这一段}时间，我应该做出许多关系到我一生的选择：毕业之后继续学习还是马上找工作。,200104124635200229,俄罗斯,2,200104,一封写给父母的信,70,70,63,58,65,314,C,
希望尽早收到你们的回信。,200104124635200229,俄罗斯,2,200104,一封写给父母的信,70,70,63,58,65,314,C,
在中国的一段时间里我给{CC向}母亲写了相当多的信。,200105550523250004,韩国,2,200105,一封写给父母的信,80,75,85,54,74,359,B,
亲爱的爸爸[BQ、]妈妈：[BC。]前几天过了父母节{CC3父母的日}。,200105550523250006,韩国,2,200105,一封写给父母的信,65,60,52,42,38,240,未参加,
我很担心[B信]您做买卖的时候，您觉得太热。,200105550523250008,韩国,2,200105,一封写给父母的信,70,70,58,42,61,289,C,
有的年龄比[B北]较小{CC少}的留学生不适应这里的生活，常常不来上课，[BC。]结果不仅没学好汉语，还浪费了时间。{CJ-zhuy我},200105550523250026,韩国,2,200105,一封写给父母的信,70,75,74,73,70,351,B,
