错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
对这样的婚姻，虽然不能确[B鲜]保婚姻后的家庭生活会美满，但在责任上已许下的承诺，不能反悔，尤[B由]其是已有了小孩的家庭，对小孩的责任应该远胜[F勝]于夫妻间的[BQ。]婚后反悔的例子是有的，但在成为合理的离婚理由时，不能{CC1因为}作为最成为理由的理由，因为通过多方面的赏试和{WWJ},200103533533150020,新加坡,1,200103,我对离婚问题的看法,85,65,75,49,57,320,C,
有些夫妻结婚后才发现互相性格不合。,200103533525250034,日本,2,200103,我对离婚问题的看法,75,75,65,75,74,354,B,
我于一九四八年出生在一个大家庭。,200110540540150010,印度尼西亚,1,200110,我的童年,70,85,71,49,92,359,C,
我妈说，小时候我真离不开哥哥。,200110540540250020,印度尼西亚,2,200110,我的童年,65,85,36,39,54,269,未参加,
因为我上周有期中考试，准备的时间很少，所以没有回信。,200104124545100107,乌兹别克斯坦,1,200104,一封写给父母的信,75,90,47,54,58,318,C,
一上来问一大堆问题。,200104124520200331,蒙古国,2,200104,一封写给父母的信,65,90,58,51,70,325,C,
她老人家一切都好吗？,200104124547100232,哈萨克斯坦,1,200104,一封写给父母的信,75,65,63,39,65,294,未参加,
你知道我在异国他乡的日子快要结束。,200104124506100419,巴基斯坦,1,200104,一封写给父母的信,75,85,58,51,65,327,C,
但可惜的是我的中国朋友太少了，大部分都是外国人，他们都来自于东南亚国家。,200104124513100382,柬埔寨,1,200104,一封写给父母的信,70,70,41,49,49,267,未参加,
祝你们身体健康，生活平安！,200104124545100426,乌兹别克斯坦,1,200104,一封写给父母的信,70,80,47,39,49,275,未参加,
我虽然在我们国家首都上大学时离你们{CQ很}远，可觉得我还是离你们很近[B进]，当时我随时和你们联络，或者你们来看我。,200104124545100462,乌兹别克斯坦,1,200104,一封写给父母的信,70,80,41,37,42,260,未参加,
时间飞得真快。,200105550523250013,韩国,2,200105,一封写给父母的信,65,60,63,44,51,266,未参加,
你们觉得也是吧？,200105550523150292,韩国,1,200105,一封写给父母的信,70,75,74,77,81,366,B,
那么，我结婚时又不一样吗？,200105550523250295,韩国,2,200105,一封写给父母的信,80,70,47,61,42,290,C,
