错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
不应该因为爱情已变质了，或随便找个原因而草率地离婚。,200103533533250010,新加坡,2,200103,我对离婚问题的看法,80,85,72,68,90,389,B,
我认为婚姻是一辈子的承诺，是对自己、配偶、家庭所要履行的一种责任。,200103533540150013,印度尼西亚,1,200103,我对离婚问题的看法,80,90,85,82,92,424,A,
只知道，从此以后的生活再也没有妈妈的依偎了{CJ}。,200110540540250012,印度尼西亚,2,200110,我的童年,75,95,68,61,90,383,C,
这种玩意儿是考眼力，考功夫的。,200103680519201610,马来西亚,2,200103,我的童年,75,90,70,78,98,405,B,
你们一定要多多保重！,200104124631200365,希腊,2,200104,一封写给父母的信,80,90,60,61,65,351,C,
爸爸的身体还好吧？,200104124520200378,蒙古国,2,200104,一封写给父母的信,70,85,58,49,54,308,C,
不过，我快要毕业{CQ了}，现在考虑到他们教给我的{CC得}[BQ，]怎么样都没办法{CQ了}。,200104124630200404,西班牙,2,200104,一封写给父母的信,65,75,38,37,49,251,未参加,
但是因为五四运动，只身在外国的妈妈非常为我担心，所以匆[C]匆[C]忙忙{CQ地}为我办了移民手续，甚至没打声招呼[B乎][BQ，]就在当年的暑假中回来接我出国。,200105610610250214,法国,2,200105,我的一个假期,90,85,80,58,87,397,B,
一个假期之中，我当时所有的一切都变了，我怀[B还]着紧张、[BC，]难受但又兴奋的心情上了飞机，挥别了我亲如父母的姨妈、[BC，]姨父。,200105610610250214,法国,2,200105,我的一个假期,90,85,80,58,87,397,B,
每天9点到学校去，上课{CQ上}到下午四点。,200105550523150031,韩国,1,200105,一封写给父母的信,65,65,44,25,42,225,未参加,
一月份见您的时候，我发现了您的头发都{CC满}白了。,200105550523250040,韩国,2,200105,一封写给父母的信,70,70,66,63,56,313,C,
爸爸、妈妈！,200105550523250042,韩国,2,200105,一封写给父母的信,75,70,44,73,72,323,未参加,
