错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
从哪儿说起好呢？[BD！],200109529529151009,泰国,1,200109,我的童年,80,75,67,42,72,327,C,
我出生在一个贫穷的小城镇，九岁的那一年，母亲为了给儿女开辟一条新的生活道路，毅然决定和我一起申请到外国投靠在那里的外祖父。,200110540540250012,印度尼西亚,2,200110,我的童年,75,95,68,61,90,383,C,
虽然生活艰苦，但父亲肩负一家生活的重[B得]担送我上学，以便长大后能为国家与民族贡献力量。,200110540540150141,印度尼西亚,1,200110,我的童年,60,95,41,39,85,310,未参加,
长了这么大还是第一次离开您，却离得这么远。,200104124501200069,中国,2,200104,一封写给父母的信,90,75,55,49,72,335,未参加,
今年五月初放七天假，我和我的中国朋友打算开车到上海玩一下。,200104124619100227,罗马尼亚,1,200104,一封写给父母的信,70,75,68,58,72,332,C,
身体健康万事如意女儿××2000,200104124520200378,蒙古国,2,200104,一封写给父母的信,70,85,58,49,54,308,C,
对了，上次我在电话说，朋友介绍{CQ给}我一份工作。,200104124545100426,乌兹别克斯坦,1,200104,一封写给父母的信,70,80,47,39,49,275,未参加,
你三月寄来的信我已经收到了。,200104124545100427,乌兹别克斯坦,1,200104,一封写给父母的信,65,80,60,44,70,307,C,
应该多多小心身体{CC健[B建]康}。,200105550523150012,韩国,1,200105,一封写给父母的信,70,60,79,65,74,333,C,
因此，你们只照顾{CC2照}自己，别担心我们。,200105550523250023,韩国,2,200105,一封写给父母的信,65,70,58,65,76,320,C,
爸爸、妈妈！,200105550523250042,韩国,2,200105,一封写给父母的信,75,70,44,73,72,323,未参加,
妈妈，爸爸告诉我，那天你哭得很{CJ-zxy伤心}。,200105550523250295,韩国,2,200105,一封写给父母的信,80,70,47,61,42,290,C,
2001年5月12日儿子×××,200105550523150327,韩国,1,200105,一封写给父母的信,70,75,44,30,58,266,未参加,
家里有没有事？,200105550523150330,韩国,1,200105,一封写给父母的信,70,75,47,39,42,262,未参加,
时间过得很快。,200105550523250465,韩国,2,200105,一封写给父母的信,60,75,38,49,51,259,未参加,
爸爸，妈妈！,200105550523250465,韩国,2,200105,一封写给父母的信,60,75,38,49,51,259,未参加,
因为幸亏它的登场，我们天天可以用电脑网络联络{CC接触}而且马上能收到彼此的信。,200105550525150516,日本,1,200105,一封写给父母的信,70,80,38,44,63,285,未参加,
我去韩国体验了不少开心事儿。,200105212525200027,日本,2,200105,我的一个假期,70,75,52,61,57,304,C,
然后他就跟我说：“等一[L]下你跟着[F著]我就好了。,200105212540200041,印度尼西亚,2,200105,我的一个假期,75,75,65,63,48,316,C,
因此，他们的古老{CQ的}庙就没了。,200105109630100498,西班牙,1,200105,由“三个和尚没水喝”想到的……,75,60,41,33,55,250,未参加,
”然后公寓里面的人看见她，可是没有人出来帮助她，所以她被杀了。,200105109525200841,日本,2,200105,由“三个和尚没水喝”想到的……,70,65,57,66,61,305,C,
一回家就知道她已经不是那个家的小孩子了，[BC，]可能会自觉她{CJX}开始{CD了}第二段人生。,200106570525250005,日本,2,200106,如何看待“妻子回家”,65,80,58,58,58,307,C,
P}他把我和他的关系拉得{CC着}比其他的子女的关系来得近，那是因为我一遇到什么困难我都会请教他，他往往都能给我一些很好的建议[B意]。,200203533533250018,新加坡,2,200203,记对我影响最大的一个人,75,65,43,46,64,280,未参加,
我不想让别人麻烦，当然想其他人的事，但我觉得别人的一辈子{CJX}不想破坏，因为如果我想决定安乐死，那当然周围的人不同意，然后周围的人开始想我的事情。,200205204525100038,日本,1,200205,如何看待“安乐死”,65,55,33,49,51,235,未参加,
我认为今后应该增加{CJX}像荷兰那样的国家，[BC。]希望人们重视受到痛苦的人的愿望，可以实行安乐死。,200205204525200046,日本,2,200205,如何看待“安乐死”,65,60,33,70,58,269,未参加,
