错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
小时候，家里虽然有吃有穿，兄弟姐妹都有机会上学，可是，经济条件也不是很好。,200110540540250043,印度尼西亚,2,200110,我的童年,80,70,74,49,90,353,C,
别人家的小孩看见，都会非常羡慕我。,200103680519201618,马来西亚,2,200103,我的童年,90,85,56,60,76,364,C,
我明白了一个道理，{CP为了将来过好日子，才能作为一个真正的人。P},200104124520200319,蒙古国,2,200104,一封写给父母的信,70,65,47,49,85,302,未参加,
爸爸，妈妈，快要放假了。,200105550523250026,韩国,2,200105,一封写给父母的信,70,75,74,73,70,351,B,
有一点远。,200105550523250299,韩国,2,200105,一封写给父母的信,60,65,41,44,49,242,未参加,
你们还记得吗？,200105550523150333,韩国,1,200105,一封写给父母的信,65,65,41,44,36,235,未参加,
突然间，我明白了答案。,200105550523150499,韩国,1,200105,一封写给父母的信,85,85,41,68,70,344,未参加,
爸！,200105550523250469,韩国,2,200105,一封写给父母的信,65,70,49,70,63,303,C,
人类通过这{CQ项}运动，可以得到养生、健身、防身等多种效果。,200105212525100004,日本,1,200105,我的一个假期,75,80,80,70,76,372,B,
跟她{CQ在}一起的时候我想起{CC2想起来}了以前的留学生活。,200105212525200027,日本,2,200105,我的一个假期,70,75,52,61,57,304,C,
我的同学是{CJX}一共十二个人，之中有韩国人，美国人，新加波人，菲律宾人，还有日本人。,200105224525200013,日本,2,200105,我的一个假期,65,75,42,61,57,287,未参加,
我在拉萨住了五天。,200105209525100003,日本,1,200105,我的一个假期,70,70,57,54,66,305,C,
安排去年的旅游{CC游旅}时，我一直想海，所以我坐飞机刚到贝尔格莱[B拉]得时，第二天带着{CC来}南斯拉夫的朋友又坐飞机去黑山共和国。,200105209635100041,俄罗斯,1,200105,我的一个假期,75,75,52,35,37,264,未参加,
这次去西安使我体会到西安在中国历史上占了重要的地位。,200105209529100050,泰国,1,200105,我的一个假期,80,95,80,70,76,396,B,
此外，如果留心一下，就会觉得西安的道路笔直，十字路口很多，导致交通十分拥挤。,200105209529100050,泰国,1,200105,我的一个假期,80,95,80,70,76,396,B,
平时我的生活比较紧[F緊]张，[BC。]所以我特别喜欢过{CC1度过}假日。,200105201525200012,日本,2,200105,我的一个假期,70,80,50,65,52,307,C,
以后我{CJ-zy还}想去旅行。,200105201525200053,日本,2,200105,我的一个假期,65,70,70,72,61,324,C,
这时候没有人陪着，工作也是一个负担的{CJsd}，常常很辛苦。,200105109540200100,印度尼西亚,2,200105,由“三个和尚没水喝”想到的……,70,80,63,64,75,342,C,
其次人多了，容易把责任推到别人的身上。,200105109525200477,日本,2,200105,由“三个和尚没水喝”想到的……,70,75,86,69,93,382,B,
学习也一样。,200105109525200597,日本,2,200105,由“三个和尚没水喝”想到的……,65,70,61,55,57,294,C,
他们忘掉了学校毕业后作为成人要承担{CC干}的责任{CC任务}，所以给日本社会{CJ-sy造成}不好的影响。,200105109525200606,日本,2,200105,由“三个和尚没水喝”想到的……,70,70,54,62,53,297,C,
当然不信，我们应该{CC因认}用{CC做}别的方法来解决这个问题，{WWJ},200105109525100712,日本,1,200105,由“三个和尚没水喝”想到的……,65,55,43,42,39,226,未参加,
有一天我同学给我打电话，[BC。]她说：“[BC「]后天有考试，你准备了没有？,200105109525200846,日本,2,200105,由“三个和尚没水喝”想到的……,60,55,21,40,41,198,未参加,
我妈妈是一个很平凡的女人，她从十七岁就开始出来教书了。,200203522522250024,缅甸,2,200203,记对我影响最大的一个人,85,85,69,73,68,375,B,
对我影响最大的人是我妈妈。,200203533540250011,印度尼西亚,2,200203,记对我影响最大的一个人,85,80,79,77,95,409,B,
P}他把我和他的关系拉得{CC着}比其他的子女的关系来得近，那是因为我一遇到什么困难我都会请教他，他往往都能给我一些很好的建议[B意]。,200203533533250018,新加坡,2,200203,记对我影响最大的一个人,75,65,43,46,64,280,未参加,
最后，{CJ-sy得}不治之症，而且十分痛苦，所以采取安乐死，我明白这样的心里。,200205204525100076,日本,1,200205,如何看待“安乐死”,65,70,44,63,65,293,未参加,
我觉得不能也不应该这样，即使得了病的人愿意，要求也一样。,200205204525100090,日本,1,200205,如何看待“安乐死”,60,65,74,79,91,352,C,
自己可以选择自己离开{CC去世}的时间——所谓“安乐死”——是非常自然的事。,200205204525100103,日本,1,200205,如何看待“安乐死”,65,80,60,76,72,341,C,
但如果听到这种故事后，自己的父母或者爱人成了植物人，[BC、]你还能支持“安乐死”把他们杀掉吗？,200205204525100166,日本,1,200205,如何看待“安乐死”,70,70,69,56,56,309,C,
我看{CQ了}在短文里的丈夫杀了妻子的事情。,200205224525200040,日本,2,200205,如何看待“安乐死”,50,75,46,47,51,253,未参加,
谁也不想看最爱的人的痛苦，{CJ+zxy不好的状态}。,200205224525200040,日本,2,200205,如何看待“安乐死”,50,75,46,47,51,253,未参加,
因为这个问题反映着各国{CQ的}文化、哲学、宗教，难以解决。,200205209525200005,日本,2,200205,如何看待“安乐死”,75,80,74,88,77,385,B,
看现在的情况，我认为“安乐死”的实行还不应该在法律上承认。,200205209525100032,日本,1,200205,如何看待“安乐死”,75,85,80,70,77,380,B,
