错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
对一个还没有成家的{CD一对}年轻人，爱情当然是很重要的，结了婚是另[B令]一回事了。,200103533533150002,新加坡,1,200103,我对离婚问题的看法,90,70,42,30,39,264,未参加,
我小时候，不但要学好自己的功课，还要帮妈妈照顾弟弟们，关心他们的学业。,200110540540250001,印度尼西亚,2,200110,我的童年,70,95,49,63,72,342,C,
一有空闲{CJ+zxy时}，我就拉着我的父亲陪我玩。,200103680519101601,马来西亚,1,200103,我的童年,75,80,61,72,85,364,B,
我有新的同屋{CQ了}。,200104124619100227,罗马尼亚,1,200104,一封写给父母的信,70,75,68,58,72,332,C,
算了，不提考试{CQ的}事情了。,200104124520200331,蒙古国,2,200104,一封写给父母的信,65,90,58,51,70,325,C,
我也不知道考试是否容易，不过，最重要的是要把每门课掌握好。,200104124610200377,法国,2,200104,一封写给父母的信,70,85,47,49,56,299,未参加,
你再犯病的话，所有的东西包括金钱、[BC，]房子都没有用了。,200105550523150025,韩国,1,200105,一封写给父母的信,70,65,77,68,67,333,C,
那时我不懂您的心理[B里]，也不理解{CC理}您的生活条件，我那时{CJ+zhuy}，我是不听话的孩子，妈妈！,200105550523150055,韩国,1,200105,一封写给父母的信,70,70,55,47,67,297,未参加,
我过得很好。,200105550523250328,韩国,2,200105,一封写给父母的信,75,70,66,56,56,312,C,
前几天，我回家回得{CC到}很晚，爸还没有睡觉，等我回来，还教训我。,200105550523250337,韩国,2,200105,一封写给父母的信,70,65,66,54,65,306,C,
我好感谢您这样疼我。,200105550523250518,韩国,2,200105,一封写给父母的信,70,65,36,35,38,230,未参加,
这不是民族歧视吗？,200105212525100005,日本,1,200105,我的一个假期,70,85,70,68,81,366,B,
有时候，我们三个人一起堆{CC做}“雪人”，有时候在雪里只转过来转过去{CQ就}过得很开心。,200105209525200014,日本,2,200105,我的一个假期,65,70,80,75,72,348,C,
我已经告诉了他们。,200105201525200015,日本,2,200105,我的一个假期,60,65,52,61,57,278,未参加,
但是生活在80年代的北京的那两年，是永远忘不了的。,200105201525200016,日本,2,200105,我的一个假期,65,65,55,65,61,295,C,
一两个“圣人君子”抬上去的水，{CJ+zy就}被大多数“小人”喝光了。,200105109525100594,日本,1,200105,由“三个和尚没水喝”想到的……,65,55,41,53,61,257,未参加,
这样做事情的话所有的人生活{CJ-zy都会}过得都好一些。,200105109525200604,日本,2,200105,由“三个和尚没水喝”想到的……,65,70,63,75,66,325,C,
我们现在已经知道了我们会节约水，所以应该开始节约吧！[BQ”],200105109525100789,日本,1,200105,由“三个和尚没水喝”想到的……,65,65,48,55,50,267,未参加,
我认为本文里的和尚指的是我们任何人。,200105109525200803,日本,2,200105,由“三个和尚没水喝”想到的……,80,70,77,53,82,352,C,
所以应该要互相帮助。,200105109525200805,日本,2,200105,由“三个和尚没水喝”想到的……,65,70,48,47,53,269,未参加,
大{CC多}部分的中国人{CD就}不知道“青年海外协力队[BQ”]是干什么的？,200105109525100843,日本,1,200105,由“三个和尚没水喝”想到的……,65,60,27,51,50,236,未参加,
他的意思是说，学到汉语必需了解对方的文化，他可能想创造新的佛教门派，所以才跟第一个和尚不交流。,200105109525100862,日本,1,200105,由“三个和尚没水喝”想到的……,65,65,66,58,61,299,C,
而且有很多人的话，我们不知不觉地依靠别人却{CJX}自己不想做什么。,200105109525200856,日本,2,200105,由“三个和尚没水喝”想到的……,70,70,59,80,68,335,C,
新和尚也想，反正是做事，有伴总[F總]比没伴强吧！,200102522522250020,缅甸,2,200102,由“三个和尚没水喝”想到的……,70,85,57,66,88,358,C,
但现[F現]在我想叙述的对我影响很大的一个人是一个精神病人，她年纪[B级]才十五、六岁[F歲]，我当时[F時]是医学院二年级学[L]生，我没有好好念[F唸]书，因为远离着家，完全是自己的选[F選]择[F擇]，吃喝玩乐{CC玩要唱乐}。,200203522522150006,缅甸,1,200203,记对我影响最大的一个人,70,75,69,70,35,308,未参加,
老师！,200203522522250021,缅甸,2,200203,记对我影响最大的一个人,85,95,76,73,93,418,B,
对不能治之症的病人来讲{CJy}，也许他们已受不了了这种生活、这种痛苦，活{CC存}下去也会给社会带来不少麻烦，[BC。]所以提出安乐死的办法来结束他们的生命。,200205204529100072,泰国,1,200205,如何看待“安乐死”,70,65,55,26,51,253,未参加,
要不然，以“安乐死”为名，“合法的杀人”增加的危险也有的。,200205204525100103,日本,1,200205,如何看待“安乐死”,65,80,60,76,72,341,C,
这种心情没有人能够百分之百否定的，我也可以理解。,200205209525100004,日本,1,200205,如何看待“安乐死”,80,70,85,83,77,385,B,
帮助者自己也对帮助对方自杀感到十分难过，为什么让他又一次受到法律的制裁的苦难呢？,200205209525200085,日本,2,200205,如何看待“安乐死”,75,65,71,72,96,366,B,
对我而言，我认为丈夫不应受到法律的制裁。,200205201529200182,泰国,2,200205,如何看待“安乐死”,80,80,77,51,63,343,C,
