错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
当然，也有少数人由于其它原因，例如地位的变化等提出离婚，理由却说是感情出了问题，在社会上影响很坏，甚至影响社会稳定。,200103533533250009,新加坡,2,200103,我对离婚问题的看法,95,90,87,70,100,441,A,
在中华文化的传统[F統]里[F裏]，常强[F強]调成家立业。,200103533533150016,新加坡,1,200103,我对离婚问题的看法,95,80,75,51,83,380,C,
我想与现今离婚率高不无关系。,200103533533250022,新加坡,2,200103,我对离婚问题的看法,85,75,87,72,96,407,B,
虽然，古代有媒妁[B约]之言，但是夫妻已生活结伴多年，怎么说，都存在有一些感情。[BC，],200103533533150029,新加坡,1,200103,我对离婚问题的看法,75,80,67,46,76,335,C,
因为地方规模很大，所以我们[F們]只好住在旁边的旅馆，第二天继续玩。,200111512512150008,菲律宾,1,200111,我的一个假期,75,70,52,56,68,310,C,
然而[L]，年纪轻轻的我，却对狗的死而感到挺伤心{CC泪伤}的。,200103680519201606,马来西亚,2,200103,我的童年,85,85,64,70,74,373,B,
时间飞得真快。,200105550523250013,韩国,2,200105,一封写给父母的信,65,60,63,44,51,266,未参加,
我一个人住在汉城没那么辛苦，您别担心了。,200105550523250021,韩国,2,200105,一封写给父母的信,65,65,63,56,61,294,C,
我的生日已[L]经过了几天[BQ，]但爸爸妈妈为我送礼物[BQ，]那真是对我宝贵的东西[BQ。]妈[BQ，]这本书原来我要买[BQ，]但是没有机会[BQ。]你们辛苦{CD的}一生[BQ，]让我这样长大了[BQ，]谢谢你们[BQ！]我要报[F報]答你们的恩情{CC恩慧}[BQ，]可是还是比不上{CC不足}你们的恩情{CC恩慧}[BQ。]以前我跟你们去中国旅游时[BQ，]你们好象是{CD一}孩子一样高兴{CD了}[BQ。]那时我也很高兴{CD了}[BQ。]旅行中碰到的很多人都喜欢{CC爱}我{CQ的}家人{CC家族}[BQ，]喜欢我们[BQ。]爸爸跟着我去中国北部骑[B奇]马[BQ，]那时爸很高兴{CD了}[BQ，]你们想起来{CQ了}吗？[BC！],200105550523150030,韩国,1,200105,一封写给父母的信,65,55,36,16,51,205,未参加,
还算有进步吧。,200105550523250039,韩国,2,200105,一封写给父母的信,65,75,66,49,65,307,C,
我知道你们每天不停地{CC剩睡面不休}工作{CD的}。,200105550523250043,韩国,2,200105,一封写给父母的信,70,70,58,58,63,307,C,
我这儿也没什么事。,200105550523150048,韩国,1,200105,一封写给父母的信,70,80,58,47,76,321,C,
你们{CC你}别担心，去年秋天我对你们说[BD“]我要当警官的时候，你们担心，因为警官这种职业是太危险的工作，我理解你们对我的关怀{CD和爱情}，可别担心，我的身体不是{CQ很}健康吗[F嗎]？,200105550523150054,韩国,1,200105,一封写给父母的信,70,65,58,58,49,286,C,
我虽然目前没有挣钱，不能给你们买好吃的、穿的等{CD的}东西，但不久的将来我会{CJ-sy有}出息的。,200105550523150292,韩国,1,200105,一封写给父母的信,70,75,74,77,81,366,B,
怎么样？,200105550523250295,韩国,2,200105,一封写给父母的信,80,70,47,61,42,290,C,
现在我弟弟在军队。,200105550523150333,韩国,1,200105,一封写给父母的信,65,65,41,44,36,235,未参加,
以前我跟妈妈在一起的时候，没{CC不}感到妈妈对我的爱{CC1爱情}。,200105550523250350,韩国,2,200105,一封写给父母的信,65,70,55,49,49,274,未参加,
这学期我可以毕[B比]业了。,200105212540200043,印度尼西亚,2,200105,我的一个假期,65,75,44,44,66,281,未参加,
因为，到那儿我就看到了穿得十分漂亮的少数民族，我兴奋得连坐长途汽车的疲劳也忘掉了。,200105209525200062,日本,2,200105,我的一个假期,75,70,77,70,83,364,B,
我想，不管多么穷，少数民族都很纯朴、[BC，]亲切。,200105209525200062,日本,2,200105,我的一个假期,75,70,77,70,83,364,B,
西安是个古老的城市，历史悠久，我的朋友对中国的历史有兴趣，她实现了自己的愿望，非常高兴。[BC，],200105201525100046,日本,1,200105,我的一个假期,65,75,57,58,66,308,C,
我有吹法国号的经验，{WWJ},200105201525200044,日本,2,200105,我的一个假期,70,60,65,84,63,327,C,
这种现象，尤其是公司等组织里并不少见{CC少的}[BQ，]而且它影响项目管理，甚至影响到整个组织工作的运作，或整个公司的经营。,200105109525200477,日本,2,200105,由“三个和尚没水喝”想到的……,70,75,86,69,93,382,B,
因此他们从这个道理学会{CQ了}节约的精神。,200105109525200728,日本,2,200105,由“三个和尚没水喝”想到的……,65,55,52,53,66,273,未参加,
这样，他们三个人所拥有的能力如何呢？,200105109525100751,日本,1,200105,由“三个和尚没水喝”想到的……,65,60,50,62,82,302,未参加,
这个故事教我人是应该怎么做的{CJsd}和帮助人的重要性。,200105109525100807,日本,1,200105,由“三个和尚没水喝”想到的……,55,70,48,49,64,270,未参加,
所以{CQ在}日常{CC一般}生活中能够看到一些中国的现实。,200105109525200834,日本,2,200105,由“三个和尚没水喝”想到的……,65,50,66,58,55,275,未参加,
妈妈常常说：“中缅是{CD个}好邻国，你们的时代继续发展{CC创造}中缅友谊，你应该学习中文，有{CC要}机会的话，要出去当留学生到北京大学{CJZR}”。,200203522522150029,缅甸,1,200203,记对我影响最大的一个人,65,60,14,27,26,175,未参加,
教训我！,200203522522250009,缅甸,2,200203,记对我影响最大的一个人,85,80,79,77,91,405,B,
也有另外个[F個]情况[F況]：有些医生为[F爲]了挣[B争[F爭]]钱[F錢]就鼓励[F勵]病人选[F選]择[B摆]安乐[F樂]死。,200205204922200118,美国,2,200205,如何看待“安乐死”,90,75,58,54,46,317,C,
不杀死的话她太可怜了。,200205212525100004,日本,1,200205,如何看待“安乐死”,65,65,49,65,56,284,C,
听到这个消息以后我感到很{CC太}合理{CD过分的感觉}。,200205212525100047,日本,1,200205,如何看待“安乐死”,80,65,74,79,65,351,B,
我认为安乐死是可取的，但是，安乐死是按照严格的法律规定来执行{CC手续}才能可取的。,200205212525100052,日本,1,200205,如何看待“安乐死”,70,60,49,76,65,305,未参加,
医疗的发达产生了很多矛盾，[BC。]安乐死是最突出的矛盾之一。,200205224525100013,日本,1,200205,如何看待“安乐死”,65,80,49,70,77,329,C,
对这件事件日本法庭决定他有罪。,200205224525200025,日本,2,200205,如何看待“安乐死”,70,75,41,76,54,305,未参加,
在我看来，如果某一个人痛苦得很，不想活了，还有人帮助他，也没有什么不道德的，不应该罚他罚得厉害。,200205201635200142,俄罗斯,2,200205,如何看待“安乐死”,90,75,58,63,63,343,C,
”我认为两者说的都对。,200205201525100155,日本,1,200205,如何看待“安乐死”,80,85,69,65,70,363,C,
除此之外，家长[F長]也可以和子女一起参[F參]加一些兴[F興]趣小组[F組]和一些户外活动[F動]。,200210602801250022,澳大利亚,2,200210,如何解决“代沟”问题,70,70,73,76,82,359,C,
但是，有的父母亲会说现代的孩子们不听话、[BC，]难以管教，这是因为彼此之间没有信任、[BC，]没有尊重{CC尊敬}。,200210801519150010,马来西亚,1,200210,如何解决“代沟”问题,70,75,81,78,73,366,B,
在家有很多工作可以做，让孩子锻炼他们的能力。,200210529529251008,泰国,2,200210,如何解决“代沟”问题,70,65,51,40,53,265,未参加,
当[F當]然，我们一长[F長]大，就[L]有自己的想法，不想让父母管[D制]得太严[F嚴]。[BC，],200210529529151034,泰国,1,200210,如何解决“代沟”问题,70,65,53,47,46,267,未参加,
我个人认为，“代沟”在我们这个社会，是一个很令人不解和伤脑筋的问题，严格分析来说，上、中和低等{CC辈}家庭，也面对着这个问题，但是中等家庭的发生{CC巴仙}率会比上等和下等的来得稍低。,200210540540150005,印度尼西亚,1,200210,如何解决“代沟”问题,80,70,67,76,64,347,C,
孩子需[B须[F須]]要{CD被}爱，关[F關]心而不是骂[F罵]或罚[F罰]，也许[F許]父母都认[F認]为[F為]打骂[F罵]是爱的表现[F現]，但子女可不同意{CC认[F認]为[F為]}。,200210540540250017,印度尼西亚,2,200210,如何解决“代沟”问题,70,80,81,73,79,373,B,
因为现代的年青人有自己的立场，有自己的生活态度，对人生也有自己的观念，他们认为父母亲[F親]太“{CJ+zy老}顽[F頑]固”，太“固执己见”，太保守，不能随[F隨]着[F著]新时[F時]代潮流而上进[F進]，因此，在晚辈[F輩]的眼{CC1眼光}中，父母对他们的管制太严[F嚴]，从而产生对父母反抗的心理[BQ。]而父母呢{CC吗}？,200210540540150097,印度尼西亚,1,200210,如何解决“代沟”问题,65,70,51,58,77,307,C,
