错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
所以，本人是非常享受在“责任”这环境中与另一半相处的时光，相信以这样的模式继续经营我的婚姻生活，我和另一半将会有数不尽的美好人生。,200103533533150028,新加坡,1,200103,我对离婚问题的看法,75,75,77,65,90,372,B,
我不敢想像离开母亲后将是个什么境况。,200110540540250012,印度尼西亚,2,200110,我的童年,75,95,68,61,90,383,C,
因我父亲工作的需要，被调到椰加达来任厂长，所以我们一家全都来到印尼的首都。,200110540540250107,印度尼西亚,2,200110,我的童年,60,80,60,58,70,315,C,
自然而然的[BQ，]我这二姐便负[B员]起了照顾弟妹的责任了。,200103680519201607,马来西亚,2,200103,我的童年,90,85,50,47,80,349,未参加,
爸爸、妈妈，以前因为不好意思，所以跟你们没有讲过这句话：“我特别感谢你们，并且我{CQ为}有这么好的父母，而感到骄傲！,200105550523250014,韩国,2,200105,一封写给父母的信,85,75,79,63,65,359,B,
妈妈办了大事以后得了病，你现在还好吗？,200105550523250295,韩国,2,200105,一封写给父母的信,80,70,47,61,42,290,C,
我从现在{CQ起}什么事{CQ都}能自己做好。,200105550523250350,韩国,2,200105,一封写给父母的信,65,70,55,49,49,274,未参加,
你们知道吗？,200105550523250354,韩国,2,200105,一封写给父母的信,65,70,41,54,54,270,未参加,
知道我的心吗？,200105550523250465,韩国,2,200105,一封写给父母的信,60,75,38,49,51,259,未参加,
我的床还是像以前一样。,200105212540200003,印度尼西亚,2,200105,我的一个假期,75,65,57,46,57,287,未参加,
有悠久历[B厂]史的中国，我应该传达还不太认识中国的人民{CJ？}。,200105212525200031,日本,2,200105,我的一个假期,65,65,37,16,39,206,未参加,
我会很清醒地去想，不感到厌烦，而且在那儿我认识很多新朋友，我跟他们聊天，这样对我的论文，我觉得也很有帮助，并且，我{CD更}了解{CQ了}很多事情。,200105212540200043,印度尼西亚,2,200105,我的一个假期,65,75,44,44,66,281,未参加,
我连到现在也惦记那些奶奶的点心的味道。,200105209525200014,日本,2,200105,我的一个假期,65,70,80,75,72,348,C,
对我来说去年的暑假是一个难忘的假期{CD了}。,200105201525200078,日本,2,200105,我的一个假期,80,70,80,56,85,361,C,
在小学时我在课本上看过她的照片，没想到其实{CJX}她那么宏大{CC广大}！,200105201525200083,日本,2,200105,我的一个假期,70,80,50,49,61,300,未参加,
其实，那个朋友我在中国认识的{CJsd}。,200105302525200046,日本,2,200105,我的一个假期,65,70,67,51,50,289,C,
现在我列出来的都是为三个和尚都喝[B渴]够{CD水}而想出来的办法。,200105109525100592,日本,1,200105,由“三个和尚没水喝”想到的……,70,55,61,58,73,301,C,
我认为这个故事教我们“别依靠别人，应该有独立心”。,200105109525200597,日本,2,200105,由“三个和尚没水喝”想到的……,65,70,61,55,57,294,C,
社会分工是在人们进行某些活动，特别是有关生产方面的工作时，从现代化的角度{CC工场}考察，必不可少的一部分，它的最大作用是提高生产效率，而提高效率是经济学最重视{CC测重}的范畴。,200105109525100751,日本,1,200105,由“三个和尚没水喝”想到的……,65,60,50,62,82,302,未参加,
想喝多少就喝多少，可是来了另外{CQ的}和尚那么想别人的事情{CJ？}。,200105109525100777,日本,1,200105,由“三个和尚没水喝”想到的……,65,60,43,51,46,248,未参加,
例如说，我工作的时候，一共来了三位新同事。,200105109525200814,日本,2,200105,由“三个和尚没水喝”想到的……,65,65,43,69,64,290,未参加,
那和尚都是每天在天微[B輝]明的时[F時]候，从[F從]一条[F條]小径[F徑]独[F獨]自一人，来[F來]到小河旁。,200102522522150026,缅甸,1,200102,由“三个和尚没水喝”想到的……,80,65,48,41,41,263,未参加,
我们既然是在大家的扶持下成长起来的，那我们又为何不能{CD共同}齐心合力，相互协助，为我们美好的将来贡献出我们的一点努[B棉]力呢？,200102522522250019,缅甸,2,200102,由“三个和尚没水喝”想到的……,85,90,76,77,97,421,B,
不然人多了反而一事无成，那是多么遗憾的啊！,200102522522150027,缅甸,1,200102,由“三个和尚没水喝”想到的……,90,90,43,64,82,367,未参加,
当我考上大学后，一心一意地去读[F讀]畜牧兽医系，想到毕[F畢]业[F業]后，可以在父亲[F親]的牧场[F場]上发[F發]展我的人生路程{CJ+by}。,200203522522150025,缅甸,1,200203,记对我影响最大的一个人,80,75,69,62,55,332,C,
老教授语重心长的一番话[BD，]深深地震撼了我，是的，启蒙教育不可儿戏。[BC？],200203533533250003,新加坡,2,200203,记对我影响最大的一个人,90,85,76,70,82,400,B,
在生活起居方面，母亲[F親]也把我们照顾[F顧]得很好，可说是无微不至[B止]。,200203533533250015,新加坡,2,200203,记对我影响最大的一个人,85,80,79,75,82,394,B,
我听说植物人只是{CC2只}不能给别人反应，他能听到别人说的话，想某事等，[BC。]那么他和{CC1近似}活着{CC活下}的人一样吧。,200205204525200124,日本,2,200205,如何看待“安乐死”,65,80,35,76,58,302,未参加,
因为我想{CD人民}大家都必有一个权利——就是选择{CC选}“死”的权利{CC权力}。,200205204525100177,日本,1,200205,如何看待“安乐死”,65,65,44,56,58,272,未参加,
