错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
除了采拮橡胶仔外，最有趣的是到河边划舢舨了，约了几个会水性的朋友，趁着涨潮的时候，小舢舨划到河中央，大家跳下水，随波逐流，紧张刺激，不大会游水的我，紧紧拉着舢舨沿的绳子，不敢放手，载沉载浮，别有{CC在}一番滋味在心头，游了以后，肚子饿了，就跑到印尼著名的巴东饭店里，虽然桌子排满了菜，但我们选的都是最便宜的，好象蛋、菜、这一类，因为大家都没有很多的钱，所以预先[BD，]“约法三章”各付各的，吃完了以后没有马上回家，跑到书摊里找武侠小说，什么金庸、梁[B染]羽生、等等著作，不知看了多少遍，爱不释手，看了以后，就和几个“知己”，大谈武侠小说中的人物，一再到夜深人静时才回家，往往被{CC给}父母亲关门，不准回家睡觉。,200110540540150135,印度尼西亚,1,200110,我的童年,65,90,49,65,85,345,C,
原来因美国人皮肤[F膚]是红的，故喜欢在皮肤[F膚]上擦油变银[F銀]。,200111512512150008,菲律宾,1,200111,我的一个假期,75,70,52,56,68,310,C,
现在的社会，讲究自我推销，如何做到让别人接纳我们是一个关键。,200111512512250003,菲律宾,2,200111,我的一个假期,80,95,87,75,98,430,B,
我可是全校中国象棋和羽毛球的冠军人材。,200103680519101601,马来西亚,1,200103,我的童年,75,80,61,72,85,364,B,
不知[BD，]你们是否有同样的感觉。,200104124632100219,摩洛哥,1,200104,一封写给父母的信,70,65,63,58,76,318,C,
其实不是时间的问题。,200105550523250004,韩国,2,200105,一封写给父母的信,80,75,85,54,74,359,B,
我就想起了我们家里人{CC家属人}第一次去中国的时候了。,200105550523150015,韩国,1,200105,一封写给父母的信,75,75,71,54,65,330,C,
我们的学姐都找到了很好的工作。,200105550523250021,韩国,2,200105,一封写给父母的信,65,65,63,56,61,294,C,
你们可以原谅我吧。,200105550523250043,韩国,2,200105,一封写给父母的信,70,70,58,58,63,307,C,
幸好，现在时代很好，[BC、]能邮递给你们一份礼物，心里还可以。{CJ-zhuy你们},200105550523250296,韩国,2,200105,一封写给父母的信,75,70,58,73,65,330,C,
我身在汉[F漢]城，可心在妈的旁边。,200105550523250299,韩国,2,200105,一封写给父母的信,60,65,41,44,49,242,未参加,
因为我现在{CJ-sy是}学生，所以没有钱买给你们礼物。,200105550523150333,韩国,1,200105,一封写给父母的信,65,65,41,44,36,235,未参加,
父母对孩子的心情如何，我可能不能完完全全地理解。,200105550523250469,韩国,2,200105,一封写给父母的信,65,70,49,70,63,303,C,
我只会跟你生气，妈，[BC？]我{CJ-sy是}好坏[B怀]的女儿吧？,200105550523250528,韩国,2,200105,一封写给父母的信,75,70,44,47,54,279,未参加,
那时，我们约定了再见面。,200105212525200036,日本,2,200105,我的一个假期,65,70,57,77,74,329,C,
特别是建筑[F築]物。,200105212525200042,日本,2,200105,我的一个假期,65,70,32,32,44,229,未参加,
我觉得“学习”这么有意思，应该珍惜时间努力学习。,200105224525200028,日本,2,200105,我的一个假期,65,80,65,68,63,329,C,
