错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
店里有大哥经营。,200110540540150010,印度尼西亚,1,200110,我的童年,70,85,71,49,92,359,C,
回到家里，才感到饥肠辘[B鹿]辘[B鹿]。,200110540540150142,印度尼西亚,1,200110,我的童年,70,90,36,51,90,330,未参加,
五百次的抄写还是写了，只不过现在回想起来总觉得好不甘心呢！,200103680519201604,马来西亚,2,200103,我的童年,85,90,83,83,100,437,A,
迫不及待想{CC5等不及}去上海，最近我什么地方都没去，一直在北京，有点腻了。,200104124619100227,罗马尼亚,1,200104,一封写给父母的信,70,75,68,58,72,332,C,
我很高兴能够到这么美丽的“大海”，这{CJ-zhuy}是我一生中的最难忘的一件事，也{CJ-sy是}来中国以后四年中的最难忘的一件事。,200104124520200255,蒙古国,2,200104,一封写给父母的信,65,85,52,44,65,301,未参加,
我很好，学习比较忙，今天就{CJX}考试开始了。,200104124520200331,蒙古国,2,200104,一封写给父母的信,65,90,58,51,70,325,C,
我只希望我觉悟得不迟。,200105550523250004,韩国,2,200105,一封写给父母的信,80,75,85,54,74,359,B,
但是，我还没决定，因为我最希望去中国工作。,200105550523150028,韩国,1,200105,一封写给父母的信,65,70,41,47,67,276,未参加,
到时候再写信给您们[L]。,200105550523150048,韩国,1,200105,一封写给父母的信,70,80,58,47,76,321,C,
我不会让{CC给}你们失望{CQ的}。,200105550523250051,韩国,2,200105,一封写给父母的信,70,70,47,49,49,273,未参加,
爸爸，妈妈！,200105550523250325,韩国,2,200105,一封写给父母的信,75,80,63,65,74,348,C,
你的女儿,200105550523250335,韩国,2,200105,一封写给父母的信,70,70,49,44,54,275,未参加,
。,200105550523250466,韩国,2,200105,一封写给父母的信,65,75,33,56,51,267,未参加,
我惟愿您身体健康，世界上没有{CQ比}健康更重要{CQ的了}。,200105550523150517,韩国,1,200105,一封写给父母的信,70,70,47,44,47,266,未参加,
因为{CD对}我只有一位母亲{CC父母}{CD了}，是你。,200105550523250528,韩国,2,200105,一封写给父母的信,75,70,44,47,54,279,未参加,
在丽江拍[D照]的几张照片，我装在相框里，摆在我办公室里的桌子上。,200105212525200006,日本,2,200105,我的一个假期,70,80,60,68,68,336,C,
走进殿里，中国殿有一座铜佛像，有很多游客在里面烧香拜佛，有一些人还在地下跪下显出虔诚的样子，我也曾跪下拜佛。,200105212542200008,越南,2,200105,我的一个假期,85,80,65,46,74,343,C,
他们特别关心我们住在哪儿，我们要去哪儿。,200105224525200008,日本,2,200105,我的一个假期,70,75,77,79,83,373,B,
走在大街上，到处[F處]都可见[F見]到人海。,200105209625200057,葡萄牙,2,200105,我的一个假期,65,80,80,63,98,374,C,
我想我也去韩国留学的话，比在天津学习{CJ+zy多}好{CJ-buy多了}。,200105201525200050,日本,2,200105,我的一个假期,70,70,57,54,41,280,未参加,
她请我们到河内的家一块{CC儿}过一天。,200105201525200075,日本,2,200105,我的一个假期,65,80,60,51,50,294,C,
可人多了，主意多问题也就多。,200105109529200478,泰国,2,200105,由“三个和尚没水喝”想到的……,85,75,70,64,79,365,B,
我想到的是这样人生{CJX}的道理。,200105109525200508,日本,2,200105,由“三个和尚没水喝”想到的……,70,65,54,51,66,292,未参加,
要证明这个现象啊，我们就可以注意一些我们周围的人。,200105109540100683,印度尼西亚,1,200105,由“三个和尚没水喝”想到的……,85,65,50,51,84,324,未参加,
如果一个人为了大家到山底下抬水，就不会{CC能}发生没有水喝的一件事。,200105109525200738,日本,2,200105,由“三个和尚没水喝”想到的……,65,70,57,73,50,301,C,
我觉得这些古代的故事、[BC，]传说都挺有道理{CQ的}{CD和教训}，“温故知新”是真的[BD，]让我们发觉[BD，]社会上的各种各样{CQ的}道理。,200105109525100840,日本,1,200105,由“三个和尚没水喝”想到的……,70,70,70,53,64,315,C,
他们好{WWJ},200105109525100850,日本,1,200105,由“三个和尚没水喝”想到的……,65,60,52,64,84,308,未参加,
其实，说来[F來]容易办起来{CC2的}难。,200102522522250002,缅甸,2,200102,由“三个和尚没水喝”想到的……,85,75,40,48,64,304,未参加,
我们求学到高中{CD程度}时[F時]，就遇到{CQ了}这[F這]位老师[F師]，当[F當]时[F時]他也进[F進]入社会已有七、八年了。,200203522522250030,缅甸,2,200203,记对我影响最大的一个人,75,75,28,31,41,240,未参加,
这个是社会的问题{CD也有}。,200205204525100056,日本,1,200205,如何看待“安乐死”,60,55,27,51,44,218,未参加,
我觉得在生病的人自己和家人同意{CC合意}下，实行安乐死是最好的办法。,200205204525200106,日本,2,200205,如何看待“安乐死”,70,80,41,65,63,309,未参加,
那时除了他是个犯罪人{CJ+zxy的场合}以外，大都有帮他的自杀忙的人。,200205204525100187,日本,1,200205,如何看待“安乐死”,65,70,44,58,56,279,未参加,
一般来说，人们很想安居过日子，不想过不平安的日子，但是，现实和希望往往不一样，有些人们因生了个大病而过不幸的日子。,200205212525100052,日本,1,200205,如何看待“安乐死”,70,60,49,76,65,305,未参加,
对我来说，绝对不能。,200205209525200035,日本,2,200205,如何看待“安乐死”,85,80,80,79,84,401,B,
安乐死对得了不治{CQ之}病的人来说，能决定自己的命运。,200205201525200034,日本,2,200205,如何看待“安乐死”,65,65,58,72,75,319,C,
他有希望恢复，但现在感觉很痛苦，周围的人也看他很痛苦，所以他们帮助他自杀。,200205201525200091,日本,2,200205,如何看待“安乐死”,75,80,44,72,70,332,未参加,
可是在法律上，“安乐死”有时被认为是无情的，甚至在法律，帮助别人“安乐死”的人，有时变成一个犯罪的人。,200205201540100083,印度尼西亚,1,200205,如何看待“安乐死”,80,80,35,54,65,306,未参加,
我觉得进行“安乐死”的话应该尊重本人的意见。,200205201525200147,日本,2,200205,如何看待“安乐死”,80,80,55,56,44,307,C,
