错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
但不能因为少数现象而影响到多数因为没有感情而离婚的夫妻，[BC。]致使他们生活在不道德[L]的婚姻中，继续过痛苦的生活。,200103533533250009,新加坡,2,200103,我对离婚问题的看法,95,90,87,70,100,441,A,
如今我{CQ也}没有机会见到他们。,200109529529251005,泰国,2,200109,我的童年,70,75,39,49,61,283,未参加,
这次留学是我第一次离开您，也是您第一次孤零零地生活在那个家里。,200104124501200069,中国,2,200104,一封写给父母的信,90,75,55,49,72,335,未参加,
以前你们跟我说，我毕业的时候你们将来到北京参加毕业典礼。,200104124619100227,罗马尼亚,1,200104,一封写给父母的信,70,75,68,58,72,332,C,
我也特别想念你们！,200104124520200319,蒙古国,2,200104,一封写给父母的信,70,65,47,49,85,302,未参加,
爸妈，你们不要担心。,200104124513100382,柬埔寨,1,200104,一封写给父母的信,70,70,41,49,49,267,未参加,
我在这儿过的很好，你们不用为我担心。,200104124520200378,蒙古国,2,200104,一封写给父母的信,70,85,58,49,54,308,C,
我想这种问题的时候{CJ+buy对你们}很不好意思，{CJ-zhuy你们}每天工作，连休息的时间也不够，但为了我花了很多的钱到中国去学习{CJZR}，{CJ-zhuy这}{CJ-sy是}刻骨难忘的事情。,200105550523150029,韩国,1,200105,一封写给父母的信,65,70,47,58,58,284,C,
因为我要{CC会}追求我的梦，所以觉得我是个非常幸福的人。[BC，],200105550523250037,韩国,2,200105,一封写给父母的信,65,75,47,58,56,288,C,
妈妈经常拿很少{CQ的}钱讨价还价。,200105550523150048,韩国,1,200105,一封写给父母的信,70,80,58,47,76,321,C,
从前生活条件没有现在这么富裕。,200105550523250291,韩国,2,200105,一封写给父母的信,65,90,58,51,65,320,C,
爸！,200105550523150330,韩国,1,200105,一封写给父母的信,70,75,47,39,42,262,未参加,
你等等{CC2等会儿}吧！,200105550523250331,韩国,2,200105,一封写给父母的信,70,75,47,44,47,272,未参加,
还有[BQ，]现在母亲[F親]的病绝对需要心情上的安定[BQ，]所以您不要{CQ考虑}那么多{CQ了}{CD的思考吧}，[BC、]哥哥已经结婚生孩子[BQ，]我已经长大了，不要{CQ考虑}那么{CQ多了}{CD思考吧}！{CP虽然我现在{CJ-sy是},200105550523150467,韩国,1,200105,一封写给父母的信,70,60,49,47,47,258,未参加,
我绝对不辜[L]负父母对我的厚望。,200105550523250529,韩国,2,200105,一封写给父母的信,65,65,55,61,63,293,C,
我特别不喜欢写读后感{CC读后文}。,200105209525200014,日本,2,200105,我的一个假期,65,70,80,75,72,348,C,
其次是假期{CC之间}必须要做的活动，天天运动呀，游[F遊]泳呀，旅游等[BQ，]这是特别严格的{CC地}要求。[BC，],200105215525100001,日本,1,200105,我的一个假期,65,65,57,56,70,297,C,
