错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
如果能预知，天下的父母都不会让儿女结婚，不如让儿女自由自在地{CC的}过单身的生活。,200103533533250008,新加坡,2,200103,我对离婚问题的看法,80,75,70,44,57,317,C,
他们的借口是不了解对方或受不了对方的脾气。,200103533533250031,新加坡,2,200103,我对离婚问题的看法,80,90,90,70,83,408,B,
在这样充满爱意、充满喜意的家庭长大的我，遍尝人间的欢乐之余，真希望童年不要过去，让他在那里停住{CC凝住}；好使我无尽地{CC的}享受它带来的欢乐，好让{CJ-by}感染到这一份欢乐。,200110540540150002,印度尼西亚,1,200110,我的童年,75,95,90,73,79,406,B,
可惜九月三十噩[L]运发生了，一九六六年三月份所有的华校[L]被封闭了，结果教书的愿望落空{CC失败}了。,200110540540150009,印度尼西亚,1,200110,我的童年,65,85,30,44,65,279,未参加,
一直到念完小学老师才把我们分开在另一个班{CJZR}。,200110540540250020,印度尼西亚,2,200110,我的童年,65,85,36,39,54,269,未参加,
那时我的家是在一个有十来户人家的院落里，很多同龄的玩伴，有时我们会开一个表演会，有演唱、[BC，]杂技（这是从学校娱乐晚会时模仿的）还有售票处呢。,200110540540250139,印度尼西亚,2,200110,我的童年,65,95,63,56,81,351,C,
然而，我依然感恩，由于家人的关爱，我从未吃过半点苦头，他们让我拥有了一个简单、无忧及幸福的童年。,200103680519201611,马来西亚,2,200103,我的童年,90,85,94,90,95,451,A,
车上时，我很想跟本地人聊天儿，打听这个节日的情况。[BQ，],200105610610250209,法国,2,200105,我的一个假期,70,80,57,61,63,321,C,
我觉得你参加{CQ了}很理想的业余活动。,200105550523250027,韩国,2,200105,一封写给父母的信,75,65,52,56,65,300,C,
我好久没回家了。,200105550523150056,韩国,1,200105,一封写给父母的信,70,65,58,54,74,307,C,
爸爸的身体还没完全恢复[B服]过来，妈，您替我一定照顾好爸爸。,200105550523250058,韩国,2,200105,一封写给父母的信,75,70,82,70,58,344,B,
你们别怪我。,200105550523250058,韩国,2,200105,一封写给父母的信,75,70,82,70,58,344,B,
从前生活条件没有现在这么富裕。,200105550523250291,韩国,2,200105,一封写给父母的信,65,90,58,51,65,320,C,
我刚到这儿的时候，我很辛苦{CD了}。,200105550523150330,韩国,1,200105,一封写给父母的信,70,75,47,39,42,262,未参加,
最近过得怎么样？,200105550523150334,韩国,1,200105,一封写给父母的信,75,75,63,75,81,359,B,
以后我再给妈妈写信。,200105550523250350,韩国,2,200105,一封写给父母的信,65,70,55,49,49,274,未参加,
亲爱的母亲：妈妈[BQ，]我上次母亲节回到大田以后过得很好。,200105550523250355,韩国,2,200105,一封写给父母的信,70,75,74,47,49,304,C,
