错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
我认[F認]为如果双方感情出了问题，再维持下去双方都很痛苦的，因为长痛不如短痛，唯一的办[F辩]法就是离婚，有些夫妻为了孩子，结果勉强地{CC的}在一起，反而会带来无[F無]限的痛苦。,200103533519250027,马来西亚,2,200103,我对离婚问题的看法,70,75,52,35,68,289,未参加,
以我个人的看法，我是反对允许已经没有爱情基础的夫妻申请离婚{CJsd}。,200103533533150029,新加坡,1,200103,我对离婚问题的看法,75,80,67,46,76,335,C,
离婚对孩子更是一种重大的打击，孩子的成长，不能缺少母爱和父爱，在他们小小的心灵里，也许看不出他们{CQ有}什么不妥之处，随着成长，便会影响他们性格，甚至行为。,200103533533250031,新加坡,2,200103,我对离婚问题的看法,80,90,90,70,83,408,B,
到了夏威夷，看到了广阔[F闊]的海面，海边躺着无[F無]数[F數]的人[BQ，]赤着身体晒太阳[F陽]。,200111512512150008,菲律宾,1,200111,我的一个假期,75,70,52,56,68,310,C,
六岁是上小学的年纪，当然{CJ-zhuy我}也不落人后地上了小学。[BC，],200103680519201614,马来西亚,2,200103,我的童年,85,85,91,75,85,416,A,
再见！,200105550523250008,韩国,2,200105,一封写给父母的信,70,70,58,42,61,289,C,
咱家{CC我家}两个儿女都在外地，你们一定很想我们吧？,200105550523250010,韩国,2,200105,一封写给父母的信,75,60,74,61,76,332,C,
因为我没能做一个好的女儿。,200105550523250057,韩国,2,200105,一封写给父母的信,70,70,79,68,70,345,C,
这次我们真的感到了带着老观念过日子，未必{CJ-sy是}好事。,200105550525150516,日本,1,200105,一封写给父母的信,70,80,38,44,63,285,未参加,
我是去年七月刚开始工作的人。,200105212525100023,日本,1,200105,我的一个假期,70,70,75,54,59,316,C,
到国外或自己还没去过的地方转换心情也是好{CQ的}度假方式之一。,200105212525100023,日本,1,200105,我的一个假期,70,70,75,54,59,316,C,
汕头观光的地方很少，没有什么很深的印象。,200105212525200039,日本,2,200105,我的一个假期,65,70,55,54,55,285,C,
