错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
我还记得当时跟我哥哥一块[F塊]上学期间，当时学校周一至周六开学，在学校的后侧是人家，他家中{CD设}有电视机；以前电视机不是每一个家庭都能{CC1有本领}买的而且在白{CC昼}天不{CC1没有}播放，除非星期六和星期天。,200109529529151006,泰国,1,200109,我的童年,85,85,55,32,52,304,未参加,
我的出生地在巴生。,200103680519101601,马来西亚,1,200103,我的童年,75,80,61,72,85,364,B,
你们不要担心我，[BC。]我过得很好，[BC。]学习也不[L]错。,200104124520200255,蒙古国,2,200104,一封写给父母的信,65,85,52,44,65,301,未参加,
我很高兴能够到这么美丽的“大海”，这{CJ-zhuy}是我一生中的最难忘的一件事，也{CJ-sy是}来中国以后四年中的最难忘的一件事。,200104124520200255,蒙古国,2,200104,一封写给父母的信,65,85,52,44,65,301,未参加,
我大概七成能听懂也[B世]能理解他们。,200104124545100462,乌兹别克斯坦,1,200104,一封写给父母的信,70,80,41,37,42,260,未参加,
我知道爸爸的生意没有希望没[L]有起色。,200105550523150025,韩国,1,200105,一封写给父母的信,70,65,77,68,67,333,C,
我现在很好。,200105550523150034,韩国,1,200105,一封写给父母的信,65,75,52,37,56,272,未参加,
您还把我当作小孩儿，但是回家以后一定给您看看比以前更{CD长}大的、更成熟的[BD、]您们[L]的儿子。,200105550523150048,韩国,1,200105,一封写给父母的信,70,80,58,47,76,321,C,
我非常感谢您们，[BC、]到现在，如果爸妈不在的话，[BC、]我不能这样长大了。,200105550523150330,韩国,1,200105,一封写给父母的信,70,75,47,39,42,262,未参加,
虽然我也知道不应该这样对待您，可是，对我来说，这是我的很难改变的性格。,200105550523250325,韩国,2,200105,一封写给父母的信,75,80,63,65,74,348,C,
爸，妈！,200105550523250331,韩国,2,200105,一封写给父母的信,70,75,47,44,47,272,未参加,
可是你们一点也没有表现{CC显示[B视]}出讨厌{CC麻烦}这个小孩子。,200105550523250527,韩国,2,200105,一封写给父母的信,70,65,60,35,58,274,未参加,
我最喜欢的季节是冬天，自然寒假是我的最爱[F愛]，很多人都问我为什么喜欢那寒冷的日子。,200105212525200047,日本,2,200105,我的一个假期,70,80,80,63,79,362,C,
我介绍一下我们的旅程和对这次旅游的我的感受。,200105201525200011,日本,2,200105,我的一个假期,70,70,72,68,63,331,C,
你说，刚才我说什么了？,200105201525100041,日本,1,200105,我的一个假期,65,80,75,70,68,346,B,
据俗话说的“夏天南京像个火锅”[BQ，]我感觉体会到{CQ了}火锅里是怎样的。,200105302525200045,日本,2,200105,我的一个假期,65,70,57,56,57,291,C,
温暖的关系变成很冷淡的关系。,200105109525200689,日本,2,200105,由“三个和尚没水喝”想到的……,75,85,70,69,61,353,B,
在高山上的庙里只有一个和尚的时候，因为他一个人所以不得不一个人到山底下挑水。,200105109525100708,日本,1,200105,由“三个和尚没水喝”想到的……,60,55,54,62,55,267,未参加,
有时候觉得辛苦。,200105109525100718,日本,1,200105,由“三个和尚没水喝”想到的……,65,60,57,53,77,295,未参加,
过了一年后，又来{CQ了}一位新同事，[BC。]那时我的工作终于减少了。,200105109525200814,日本,2,200105,由“三个和尚没水喝”想到的……,65,65,43,69,64,290,未参加,
所以{CQ在}日常{CC一般}生活中能够看到一些中国的现实。,200105109525200834,日本,2,200105,由“三个和尚没水喝”想到的……,65,50,66,58,55,275,未参加,
那我就不用关注{CC关}也能生活啊！,200105109525100859,日本,1,200105,由“三个和尚没水喝”想到的……,65,70,50,69,64,304,C,
所以，母亲生了孩子以后，一段时间陪孩子，然后[BD，]回{CQ去}工作。[BC，],200106570525250002,日本,2,200106,如何看待“妻子回家”,65,75,41,51,44,263,未参加,
我曾经想过：三个和尚中，假使有一个肯退一步，先“吃”一点苦，再提出合理的要求，或许这个故事也就不会产生了。,200102522522150012,缅甸,1,200102,由“三个和尚没水喝”想到的……,95,80,71,81,97,420,B,
她对医学有太可怕的爱[F愛]好与痴迷{CC疯迷}[BQ，]为了她我改变了。,200203522522150006,缅甸,1,200203,记对我影响最大的一个人,70,75,69,70,35,308,未参加,
然而，每当我因为害怕、畏惧而不敢尝试或完成课程中的任务时，期峰便会在我身旁鼓励我、开解我。,200203533533250009,新加坡,2,200203,记对我影响最大的一个人,85,80,74,83,93,408,B,
我受她影响，从小努力读书，不畏困难。,200203533540250011,印度尼西亚,2,200203,记对我影响最大的一个人,85,80,79,77,95,409,B,
从{CC对}社会伦[F倫]理来说，[BC、]有的时候不太现实的。,200205204525200001,日本,2,200205,如何看待“安乐死”,65,50,77,51,54,278,未参加,
我觉得，国家有关部门尽量快点儿制定有关安乐死的法律[BD，]规定。,200205204525100076,日本,1,200205,如何看待“安乐死”,65,70,44,63,65,293,未参加,
以前医学还没有发达的时候可以说是人{CJ-zy很}容易会死的。,200205204525100110,日本,1,200205,如何看待“安乐死”,70,80,66,63,44,313,C,
这个问题的最重要的部分，[BC、]我觉得，[BC、]取决于{CC3靠}我们的道德问题。,200205204525100166,日本,1,200205,如何看待“安乐死”,70,70,69,56,56,309,C,
