错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
这时候，是不是就表示你和对方再也没有“爱情”的存在？,200103533533150028,新加坡,1,200103,我对离婚问题的看法,75,75,77,65,90,372,B,
当这个朋友询问我的意见时，我问她：“当初你是因为他的才华而爱上他，现在是因为钱而想离开他，难道你变了？,200103533533250025,新加坡,2,200103,我对离婚问题的看法,75,85,77,75,70,375,B,
现[F現]在的夫妻[BD，]的思想就不同了，他们除了受东方文化的影响，同时也受西方文化的影响，所以在意见不和或有更好的对象时，就轻言“离婚”。,200103533533150033,新加坡,1,200103,我对离婚问题的看法,85,75,85,68,79,384,B,
玩得{CC的}兴起，大家都忘了回家。,200110540540150122,印度尼西亚,1,200110,我的童年,70,90,55,70,72,350,C,
左邻右舍只管袖[B秀]手旁观。,200103680519201609,马来西亚,2,200103,我的童年,85,75,64,80,85,381,B,
那时[B些]候我任性地央求母亲买玩具给我，结果父亲大人龙颜大怒，狠狠地拿起汤匙敲了我的头。,200103680519201611,马来西亚,2,200103,我的童年,90,85,94,90,95,451,A,
因为我从那番话里感到您对我的一片爱心。,200104124501200069,中国,2,200104,一封写给父母的信,90,75,55,49,72,335,未参加,
反正下个星期我给你们打电话。,200104124520200378,蒙古国,2,200104,一封写给父母的信,70,85,58,49,54,308,C,
一般在韩国，每到5月8日给父母写信，送礼物和送上一朵康乃[B奶]馨[B新]以表达谢意。,200105550523250004,韩国,2,200105,一封写给父母的信,80,75,85,54,74,359,B,
来到韩国以后也是，上了个名[B明]脾大学了。,200105550523150015,韩国,1,200105,一封写给父母的信,75,75,71,54,65,330,C,
我过得非常好。,200105550523250018,韩国,2,200105,一封写给父母的信,65,65,33,42,42,231,未参加,
这封信是我一生中第一次给你们的吧？,200105550523250035,韩国,2,200105,一封写给父母的信,70,75,68,56,74,332,C,
敬上你们的宝[F寶]贝[F貝]××,200105550523250050,韩国,2,200105,一封写给父母的信,65,70,36,42,49,248,未参加,
但是，我这么大年纪[B级]了自己觉得还不懂事，有时候经常让您费心，让您被我的小事一天到晚操心不尽{CJbei}，所以每年{CC每天}到了母亲节的时候，这个节日总提醒我好几次。,200105550523250346,韩国,2,200105,一封写给父母的信,70,70,49,68,61,306,C,
”我没想到这句话那么难说。,200105550523250465,韩国,2,200105,一封写给父母的信,60,75,38,49,51,259,未参加,
每天晚上呆在黑黑的地方偷偷哭，{CJ-sy哭}自己没福气，跟这样的父母{CJ+zy有缘来}做女儿。,200105550523250519,韩国,2,200105,一封写给父母的信,65,70,71,61,61,314,C,
我当然很健康，别担心。,200105550523250529,韩国,2,200105,一封写给父母的信,65,65,55,61,63,293,C,
