错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
男女平等的观念{CC概念}至今日渐强烈。,200103533519250014,马来西亚,2,200103,我对离婚问题的看法,80,85,77,70,100,406,B,
许多夫妻会因此而沮丧。,200103533533250010,新加坡,2,200103,我对离婚问题的看法,80,85,72,68,90,389,B,
所以被父母从[F從]台后[F後]教训[F訓]的我也很少{CC少得}跟他们[F們]接近[BQ，]也很少{CD了}出去{CC4離出家去}交{CD了}朋友，只有了饭[F飯]{WWJ},200109529529151002,泰国,1,200109,我的童年,85,65,50,30,66,285,未参加,
童年，相信每一个人都有不同的童年，今天就让[F讓]我來回忆[F憶]一下。[BC，],200109529529251008,泰国,2,200109,我的童年,70,70,70,61,83,342,C,
让我能在充满着爱的家庭里成长。,200110540540250018,印度尼西亚,2,200110,我的童年,70,90,63,63,79,358,C,
我就是用进[F進]修的方式来度[B渡]过今年暑假的。,200111512512250003,菲律宾,2,200111,我的一个假期,80,95,87,75,98,430,B,
最好是你们尽快到北京来，因为我现在有时间跟你们在一起，跟你们一起去旅行。,200104124630200404,西班牙,2,200104,一封写给父母的信,65,75,38,37,49,251,未参加,
妈妈，您肯定不放心我了。,200105550523250009,韩国,2,200105,一封写给父母的信,65,70,60,68,56,305,C,
然后，你慢慢地开口了，[BC。]“准备留学吧。,200105550523150015,韩国,1,200105,一封写给父母的信,75,75,71,54,65,330,C,
有时候你们的热情感动{CC动}{CQ了}我的心，让我更认真地学习{CD了}。,200105550523250013,韩国,2,200105,一封写给父母的信,65,60,63,44,51,266,未参加,
（在你们的眼里，我还是孩子。,200105550523250295,韩国,2,200105,一封写给父母的信,80,70,47,61,42,290,C,
最近你们对我一半{CC一边}满意一半{CC一边}不满意，[BC。]我也知道。,200105550523250340,韩国,2,200105,一封写给父母的信,75,65,44,47,49,267,未参加,
阳春三月是桃花盛开的季节。,200105212542200008,越南,2,200105,我的一个假期,85,80,65,46,74,343,C,
因为，肯定有个{CD有}难忘的见面{CC相见}。,200105212525200036,日本,2,200105,我的一个假期,65,70,57,77,74,329,C,
我现在在中国留学。,200105209525100055,日本,1,200105,我的一个假期,65,70,34,63,57,275,未参加,
我也是这样的学生之一。,200105201525200015,日本,2,200105,我的一个假期,60,65,52,61,57,278,未参加,
姥[B老]爷家在日本的福冈，位于日本的九洲[B州]地区，靠海边，空气好。,200105201525200088,日本,2,200105,我的一个假期,80,90,87,72,83,407,B,
我希望我老了以后再去一些我曾去过的地方。,200105215525100011,日本,1,200105,我的一个假期,65,70,65,58,72,316,C,
如果每一个人都{CD有}自觉地对社会环境{CQ做}有利的事，每一个人也可以得到好处。,200105109525200739,日本,2,200105,由“三个和尚没水喝”想到的……,70,80,66,75,79,360,C,
”第三个和尚不得不同意了。,200105109525200782,日本,2,200105,由“三个和尚没水喝”想到的……,75,70,70,69,59,332,C,
人在{CC是}自己有很大的问题和困难时，才理解别人{CC2人}的心情。,200105109525100807,日本,1,200105,由“三个和尚没水喝”想到的……,55,70,48,49,64,270,未参加,
我们组织的名字叫“日本青年海外协力队”。,200105109525100843,日本,1,200105,由“三个和尚没水喝”想到的……,65,60,27,51,50,236,未参加,
对婚外恋也没有以前那么严格。,200106570525250007,日本,2,200106,如何看待“妻子回家”,65,60,35,74,49,266,未参加,
对安乐死的问题，人们有不少意见，有不同的看法。,200205204529100072,泰国,1,200205,如何看待“安乐死”,70,65,55,26,51,253,未参加,
