错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
那我们如何来理解{CC了解}这个现象呢？,200103533533150002,新加坡,1,200103,我对离婚问题的看法,90,70,42,30,39,264,未参加,
下一代是这一代的继[F續]承，同时[F時]亦是国家民族的延续[F續]；若一个{CQ人}对自己的婚姻不忠，即是对自己不负责任，更可以说这种人{CJ+zxy的心态}是自私、无责任感[B咸]的人。,200103533533150016,新加坡,1,200103,我对离婚问题的看法,95,80,75,51,83,380,C,
可是，好梦不长，在[B再]我七岁那年我母亲发生了不幸的意外，她在去上班的途中发生了交通事故，头部受到了重伤，需要马上做{CC开}紧急手术。[BC，],200109529529151009,泰国,1,200109,我的童年,80,75,67,42,72,327,C,
我可是全校中国象棋和羽毛球的冠军人材。,200103680519101601,马来西亚,1,200103,我的童年,75,80,61,72,85,364,B,
或许目睹[B督]三位哥哥的前科，那就是打架[L]摔跤[B角]后被关在漆黑的厨房里，所以我都不敢照次，作个[F個]人见人爱的小女孩，免得受皮肉之苦。,200103680519201617,马来西亚,2,200103,我的童年,80,80,80,75,93,400,B,
已经[B纪]有{CD了}一年的时间我们没有见面。,200104124631200365,希腊,2,200104,一封写给父母的信,80,90,60,61,65,351,C,
毕业以后我已经决定了跟一个在中国认识的法国朋友回国。,200104124631200365,希腊,2,200104,一封写给父母的信,80,90,60,61,65,351,C,
我觉得还来得及[BQ，]“一年之计在于春，一日之计在于晨”[BQ，]我从三月份{CQ就}开始准备考试了。,200105550523250037,韩国,2,200105,一封写给父母的信,65,75,47,58,56,288,C,
今年十二月份有考试。,200105550523250047,韩国,2,200105,一封写给父母的信,70,70,38,49,61,276,未参加,
2001-5-12你们的女儿×××,200105550523250331,韩国,2,200105,一封写给父母的信,70,75,47,44,47,272,未参加,
我已经长大了，今年三十岁了，如果我过去在韩国出生的话，我呢，早就成家已经有了两三个孩子了。,200105550523250346,韩国,2,200105,一封写给父母的信,70,70,49,68,61,306,C,
”我们现在都很平安地生活{CD来}{CQ着}，你们千万别担心{CD了}{CC吧}！,200105550523250466,韩国,2,200105,一封写给父母的信,65,75,33,56,51,267,未参加,
爸爸，妈[F媽]妈[F媽]我今天第一次考[D过][F過]高级[F級]HSK.我觉[F覺]得特別难[F難].和中级完全不一样[F樣].今天我才觉得{CC觉[F覺]到[D到]}现在我的学[F學]习[F習]方法错[F錯]了，从[F從]今天起我一定会[F會]更努力学[F學]习[F習]英語[BQ，]而且，下个月有的大学[F學]考试[F試]我一定考上，然后[F後]报达[F達]你们[F們]。[BC.],200105550523150520,韩国,1,200105,一封写给父母的信,80,65,60,35,38,266,未参加,
老爸您可以理解我吧？,200105550523150530,韩国,1,200105,一封写给父母的信,70,60,68,63,51,297,C,
这里有很多洋房，没有汽车。,200105212525200039,日本,2,200105,我的一个假期,65,70,55,54,55,285,C,
